Date,ID
20190820,SW_027
20190820,SW_028
20190820,SW_027
20190820,SW_027
20190820,SW_028
20190820,SW_028
20190820,SW_027
20190820,SW_028
20190820,SW_028
20190820,SW_028
20190820,SW_028
20190820,SW_028
20190820,SW_028
20190820,SW_028
20190820,SW_028
20190820,SW_028
20190820,SW_027
20190820,SW_028
20190820,SW_028
20190820,SW_027
20190820,SW_028
20190820,SW_028
20190820,SW_028
20190820,SW_028
20190820,SW_028
20190820,SW_028
20190820,SW_028
20190820,SW_027
20190820,SW_027
20190820,SW_027
20190820,SW_028
20190820,SW_027
20190820,SW_028
20190820,SW_027
20190826,SW_029
20190826,SW_029
20190826,SW_029
20190826,SW_029
20190826,SW_029
20190902,SW_009
20190902,SW_025
20190902,SW_025
20190902,SW_025
20190902,SW_025
20190902,SW_030
20190902,SW_030
20190902,SW_030
20190902,SW_030
20190902,SW_030
20190902,SW_030
20190905,SW_031
20190905,SW_031
20190905,SW_031
20190905,SW_031
20190905,SW_031
20190905,SW_032
20190905,SW_032
20190905,SW_031
20190905,SW_032
20190905,SW_032
20190905,SW_031
20190905,SW_032
20190905,SW_022
20190914,SW_033
20190914,SW_033
20190914,SW_033
20190914,SW_034
20190914,SW_034
20190914,SW_034
20190914,SW_034
20190914,SW_034
20190914,SW_034
20190914,SW_022
20190928,SW_011
20190928,SW_011
20190928,SW_011
20190928,SW_011
20190928,SW_031
20190928,SW_031
20190928,SW_032
20191018,SW_035
20191018,SW_036
20191018,SW_035
20191018,SW_035
20191018,SW_035
20191018,SW_035
20191018,SW_037
20191018,SW_037
20191018,SW_037
20191018,SW_038
20191018,SW_037
20191018,SW_036
20191018,SW_036
20191018,SW_039
20191018,SW_036
20191018,SW_035
20191018,SW_036
20191018,SW_035
20191018,SW_035
20191018,SW_040
20191018,SW_041
20191018,SW_041
20191018,SW_040
20191018,SW_040
20191018,SW_041
20191018,SW_041
20191018,SW_040
20191018,SW_042
20191018,SW_042
20191018,SW_036
20191018,SW_042
20191018,SW_042
20191018,SW_035
20191018,SW_036
20191018,SW_036
20191018,SW_036
20191018,SW_033
20191018,SW_033
20191018,SW_043
20191018,SW_043
20191018,SW_043
20191018,SW_043
20191018,SW_043
20191018,SW_043
20191018,SW_043
20191018,SW_043
20191018,SW_043
20191018,SW_043
20191018,SW_043
20191018,SW_042
20191018,SW_042
20191018,SW_042
20191018,SW_042
20191018,SW_042
20191018,SW_042
20191018,SW_035
20191018,SW_035
20191018,SW_035
20191018,SW_035
20191018,SW_035
20191018,SW_035
20191018,SW_044
20191018,SW_041
20191018,SW_041
20191018,SW_035
20191018,SW_036
20191018,SW_036
20191018,SW_036
20191018,SW_036
20191018,SW_035
20191018,SW_035
20191018,SW_035
20191018,SW_035
20191018,SW_035
20191018,SW_035
20191018,SW_044
20191018,SW_044
20191018,SW_044
20191018,SW_044
20191018,SW_035
20191018,SW_035
20191018,SW_045
20191018,SW_045
20191018,SW_037
20191018,SW_037
20191018,SW_045
20191018,SW_045
20191018,SW_033
20191018,SW_033
20191018,SW_033
20191018,SW_033
20191018,SW_033
20191018,SW_033
20191018,SW_037
20191018,SW_037
20191018,SW_014
20191018,SW_041
20191018,SW_035
20191018,SW_041
20191018,SW_036
20191018,SW_041
20191018,SW_036
20191018,SW_035
20191018,SW_041
20191018,SW_041
20191018,SW_041
20191018,SW_037
20191018,SW_028
20191018,SW_045
20191018,SW_045
20191018,SW_045
20191018,SW_026
20191018,SW_046
20191018,SW_030
20191018,SW_030
20191018,SW_047
20191018,SW_030
20191018,SW_047
20191018,SW_030
20191018,SW_047
20191018,SW_046
20191018,SW_047
20191018,SW_047
20191018,SW_046
20191018,SW_030
20191018,SW_046
20191018,SW_046
20191018,SW_030
20191018,SW_030
20191018,SW_030
20191018,SW_030
20191018,SW_030
20191018,SW_030
20191018,SW_046
20191018,SW_030
20191018,SW_030
20191018,SW_030
20191018,SW_030
20191018,SW_046
20191018,SW_030
20191018,SW_045
20191018,SW_045
20191018,SW_048
20191018,SW_030
20191018,SW_048
20191018,SW_030
20191018,SW_048
20191018,SW_048
20191018,SW_035
20191018,SW_035
20191018,SW_035
20191019,SW_032
20191019,SW_032
20191019,SW_032
20191029,SW_035
20191029,SW_035
20191029,SW_035
20191029,SW_035
20191029,SW_035
20191029,SW_035
20191029,SW_035
20191029,SW_035
20191029,SW_035
20191029,SW_035
20200726,SW_049
20200726,SW_049
20200726,SW_049
20200726,SW_049
20200726,SW_049
20200726,SW_049
20200726,SW_035
20200728,SW_049
20200728,SW_049
20200728,SW_049
20200729,SW_045
20200729,SW_045
20200729,SW_050
20200729,SW_050
20200729,SW_050
20200729,SW_050
20200729,SW_051
20200729,SW_051
20200729,SW_038
20200729,SW_038
20200729,SW_038
20200729,SW_038
20200729,SW_051
20200729,SW_051
20200729,SW_038
20200729,SW_038
20200729,SW_038
20200729,SW_051
20200729,SW_038
20200729,SW_051
20200729,SW_038
20200729,SW_051
20200729,SW_051
20200729,SW_050
20200729,SW_050
20200729,SW_050
20200729,SW_050
20200729,SW_050
20200729,SW_050
20200729,SW_050
20200729,SW_050
20200729,SW_045
20200729,SW_045
20200729,SW_050
20200731,SW_052
20200731,SW_045
20200731,SW_045
20200731,SW_052
20200731,SW_052
20200731,SW_045
20200731,SW_045
20200731,SW_045
20200731,SW_050
20200731,SW_050
20200731,SW_050
20200731,SW_045
20200731,SW_045
20200731,SW_045
20200731,SW_045
20200731,SW_045
20200731,SW_045
20200731,SW_045
20200731,SW_045
20200731,SW_045
20200731,SW_045
20200731,SW_045
20200731,SW_045
20200731,SW_045
20200731,SW_045
20200731,SW_045
20200731,SW_045
20200731,SW_045
20200811,SW_015
20200811,SW_053
20200811,SW_016
20200811,SW_053
20200811,SW_053
20200811,SW_053
20200811,SW_053
20200811,SW_016
20200811,SW_016
20200811,SW_053
20200811,SW_053
20200811,SW_006
20200811,SW_006
20200811,SW_006
20200811,SW_006
20200811,SW_006
20200811,SW_006
20200811,SW_006
20200811,SW_006
20200811,SW_006
20200811,SW_006
20200811,SW_006
20200811,SW_006
20200811,SW_006
20200811,SW_006
20200811,SW_054
20200811,SW_006
20200811,SW_006
20200811,SW_006
20200811,SW_006
20200811,SW_006
20200811,SW_006
20200811,SW_006
20200811,SW_006
20200811,SW_006
20200811,SW_006
20200811,SW_006
20200811,SW_006
20200811,SW_006
20200811,SW_006
20200811,SW_053
20200811,SW_053
20200811,SW_054
20200811,SW_054
20200811,SW_054
20200811,SW_054
20200811,SW_006
20200811,SW_006
20200811,SW_006
20200811,SW_054
20200811,SW_054
20200811,SW_039
20200811,SW_006
20200811,SW_055
20200811,SW_039
20200811,SW_055
20200811,SW_039
20200811,SW_055
20200811,SW_039
20200811,SW_055
20200811,SW_055
20200811,SW_055
20200811,SW_055
20200811,SW_055
20200811,SW_055
20200811,SW_055
20200811,SW_055
20200811,SW_053
20200811,SW_053
20200811,SW_055
20200811,SW_055
20200812,SW_055
20200817,SW_035
20200817,SW_035
20200817,SW_035
20200817,SW_056
20200817,SW_056
20200817,SW_056
20200817,SW_056
20200817,SW_056
20200817,SW_057
20200820,SW_006
20200820,SW_006
20200820,SW_006
20200904,SW_010
20200904,SW_010
20200904,SW_035
20200906,SW_058
20200906,SW_058
20200906,SW_058
20200909,SW_018
20200909,SW_018
20200909,SW_018
20200909,SW_018
20200909,SW_018
20200909,SW_018
20200909,SW_018
20200909,SW_058
20200909,SW_058
20200909,SW_058
20200909,SW_058
20200909,SW_058
20200909,SW_026
20200909,SW_026
20200909,SW_026
20200909,SW_059
20200909,SW_059
20200909,SW_059
20200909,SW_059
20200909,SW_059
20200913,SW_060
20200913,SW_060
20200920,SW_061
20200920,SW_061
20200920,SW_062
20200920,SW_062
20200920,SW_062
20200920,SW_062
20200920,SW_061
20200920,SW_063
20200920,SW_063
20200920,SW_061
20200920,SW_061
20200920,SW_063
20200920,SW_063
20200920,SW_063
20200920,SW_061
20200920,SW_061
20200920,SW_061
20200920,SW_062
20200920,SW_062
20200920,SW_052
20200920,SW_052
20200920,SW_052
20200920,SW_063
20200920,SW_013
20200920,SW_013
20200920,SW_013
20200920,SW_013
20200920,SW_013
20200920,SW_013
20200920,SW_013
20200920,SW_053
20200920,SW_053
20200920,SW_063
20200920,SW_063
20200920,SW_057
20200920,SW_057
20200920,SW_057
20200920,SW_057
20200920,SW_063
20200920,SW_063
20200920,SW_017
20200920,SW_017
20200920,SW_013
20200920,SW_062
20200920,SW_062
20200920,SW_013
20200920,SW_013
20200920,SW_013
20200920,SW_013
20200920,SW_013
20200920,SW_013
20200920,SW_013
20200920,SW_013
20200920,SW_013
20200920,SW_013
20200920,SW_013
20200920,SW_017
20200920,SW_017
20200920,SW_013
20200920,SW_013
20200920,SW_013
20200920,SW_017
20200920,SW_017
20200920,SW_052
20200920,SW_052
20200920,SW_052
20200920,SW_052
20200920,SW_053
20200920,SW_053
20200920,SW_053
20210712,SW_065
20210712,SW_065
20210712,SW_066
20210712,SW_065
20210712,SW_065
20210712,SW_065
20210712,SW_058
20210712,SW_058
20210712,SW_067
20210712,SW_066
20210712,SW_066
20210712,SW_068
20210712,SW_066
20210712,SW_066
20210712,SW_068
20210712,SW_068
20210712,SW_066
20210712,SW_066
20210712,SW_066
20210712,SW_066
20210712,SW_066
20210712,SW_048
20210712,SW_066
20210712,SW_068
20210712,SW_066
20210712,SW_066
20210712,SW_066
20210712,SW_068
20210712,SW_068
20210712,SW_068
20210712,SW_068
20210712,SW_068
20210712,SW_068
20210712,SW_066
20210712,SW_067
20210712,SW_048
20210712,SW_067
20210712,SW_067
20210712,SW_067
20210712,SW_067
20210712,SW_067
20210720,SW_069
20210720,SW_069
20210720,SW_069
20210720,SW_069
20210720,SW_069
20210720,SW_069
20210720,SW_069
20210720,SW_069
20210720,SW_069
20210720,SW_069
20210720,SW_069
20210720,SW_069
20210720,SW_069
20210720,SW_069
20210721,SW_070
20210721,SW_070
20210721,SW_070
20210721,SW_071
20210721,SW_071
20210721,SW_071
20210721,SW_071
20210721,SW_024
20210721,SW_024
20210721,SW_024
20210721,SW_048
20210721,SW_048
20210721,SW_048
20210721,SW_048
20210721,SW_048
20210721,SW_024
20210721,SW_024
20210721,SW_056
20210721,SW_058
20210721,SW_024
20210721,SW_024
20210721,SW_024
20210721,SW_058
20210721,SW_048
20210721,SW_048
20210721,SW_058
20210721,SW_058
20210721,SW_058
20210721,SW_058
20210721,SW_056
20210721,SW_024
20210721,SW_024
20210721,SW_024
20210721,SW_024
20210721,SW_048
20210721,SW_024
20210721,SW_058
20210721,SW_024
20210721,SW_024
20210721,SW_024
20210721,SW_024
20210721,SW_024
20210721,SW_024
20210721,SW_024
20210721,SW_024
20210721,SW_056
20210721,SW_024
20210721,SW_024
20210721,SW_024
20210721,SW_024
20210722,SW_020
20210724,SW_060
20210724,SW_060
20210724,SW_060
20210724,SW_060
20210724,SW_060
20210724,SW_060
20210724,SW_060
20210730,SW_067
20210730,SW_070
20210730,SW_070
20210730,SW_070
20210730,SW_070
20210730,SW_070
20210730,SW_070
20210730,SW_070
20210730,SW_070
20210730,SW_070
20210730,SW_067
20210730,SW_067
20210730,SW_067
20210730,SW_072
20210730,SW_073
20210730,SW_073
20210730,SW_073
20210730,SW_073
20210730,SW_072
20210730,SW_072
20210730,SW_050
20210730,SW_074
20210730,SW_074
20210730,SW_074
20210730,SW_074
20210730,SW_074
20210730,SW_074
20210730,SW_073
20210730,SW_073
20210730,SW_073
20210730,SW_073
20210730,SW_074
20210730,SW_074
20210730,SW_074
20210730,SW_074
20210730,SW_074
20210730,SW_074
20210730,SW_075
20210730,SW_075
20210730,SW_075
20210730,SW_075
20210730,SW_075
20210730,SW_072
20210730,SW_072
20210730,SW_060
20210730,SW_076
20210730,SW_076
20210730,SW_076
20210730,SW_076
20210730,SW_076
20210730,SW_076
20210730,SW_076
20210730,SW_070
20210730,SW_076
20210730,SW_076
20210730,SW_076
20210730,SW_076
20210730,SW_077
20210730,SW_077
20210730,SW_077
20210730,SW_077
20210730,SW_077
20210730,SW_077
20210730,SW_077
20210730,SW_076
20210730,SW_076
20210730,SW_077
20210730,SW_077
20210730,SW_077
20210730,SW_077
20210730,SW_077
20210730,SW_076
20210730,SW_076
20210804,SW_078
20210804,SW_078
20210804,SW_078
20210804,SW_078
20210804,SW_078
20210804,SW_078
20210804,SW_078
20210804,SW_045
20210804,SW_045
20210804,SW_060
20210804,SW_049
20210804,SW_049
20210804,SW_060
20210804,SW_016
20210804,SW_016
20210804,SW_016
20210804,SW_049
20210804,SW_049
20210804,SW_049
20210804,SW_049
20210804,SW_049
20210804,SW_049
20210804,SW_079
20210804,SW_079
20210804,SW_079
20210804,SW_079
20210804,SW_056
20210804,SW_056
20210804,SW_056
20210804,SW_056
20210811,SW_020
20210811,SW_020
20210811,SW_020
20210811,SW_045
20210811,SW_045
20210811,SW_045
20210811,SW_045
20210811,SW_045
20210811,SW_045
20210811,SW_045
20210811,SW_045
20210811,SW_045
20210811,SW_045
20210811,SW_045
20210811,SW_060
20210811,SW_060
20210811,SW_045
20210811,SW_045
20210811,SW_045
20210811,SW_045
20210811,SW_045
20210811,SW_045
20210811,SW_045
20210811,SW_045
20210811,SW_045
20210811,SW_045
20210811,SW_045
20210811,SW_045
20210811,SW_045
20210811,SW_045
20210811,SW_045
20210811,SW_045
20210811,SW_045
20210811,SW_045
20210811,SW_045
20210811,SW_045
20210811,SW_045
20210811,SW_024
20210811,SW_045
20210811,SW_024
20210811,SW_049
20210811,SW_024
20210811,SW_020
20210811,SW_020
20210811,SW_020
20210811,SW_080
20210811,SW_024
20210811,SW_024
20210811,SW_080
20210811,SW_024
20210811,SW_080
20210811,SW_080
20210811,SW_024
20210811,SW_024
20210811,SW_045
20210811,SW_024
20210811,SW_045
20210811,SW_045
20210811,SW_045
20210811,SW_045
20210811,SW_045
20210811,SW_045
20210811,SW_045
20210811,SW_045
20210811,SW_045
20210811,SW_045
20210811,SW_045
20210811,SW_045
20210811,SW_045
20210811,SW_049
20210811,SW_080
20210811,SW_080
20210811,SW_024
20210811,SW_080
20210811,SW_024
20210811,SW_045
20210811,SW_045
20210811,SW_045
20210811,SW_045
20210811,SW_080
20210811,SW_080
20210811,SW_045
20210811,SW_080
20210811,SW_080
20210811,SW_024
20210811,SW_024
20210811,SW_080
20210811,SW_045
20210811,SW_024
20210811,SW_060
20210811,SW_045
20210811,SW_045
20210811,SW_045
20210811,SW_045
20210811,SW_045
20210811,SW_080
20210811,SW_045
20210811,SW_045
20210811,SW_080
20210811,SW_024
20210811,SW_049
20210811,SW_080
20210811,SW_045
20210811,SW_045
20210811,SW_045
20210811,SW_045
20210811,SW_045
20210811,SW_045
20210811,SW_045
20210811,SW_024
20210811,SW_024
20210811,SW_024
20210811,SW_080
20210811,SW_024
20210811,SW_024
20210811,SW_024
20210811,SW_024
20210811,SW_024
20210811,SW_080
20210811,SW_024
20210811,SW_024
20210811,SW_024
20210811,SW_080
20210811,SW_080
20210811,SW_024
20210811,SW_024
20210811,SW_024
20210811,SW_045
20210811,SW_080
20210811,SW_024
20210811,SW_024
20210811,SW_045
20210811,SW_024
20210811,SW_024
20210811,SW_024
20210811,SW_024
20210811,SW_049
20210811,SW_024
20210811,SW_080
20210811,SW_024
20210811,SW_024
20210811,SW_045
20210811,SW_045
20210811,SW_045
20210811,SW_045
20210811,SW_045
20210811,SW_045
20210811,SW_045
20210811,SW_024
20210811,SW_024
20210811,SW_024
20210811,SW_024
20210811,SW_024
20210811,SW_024
20210811,SW_049
20210811,SW_049
20210811,SW_049
20210811,SW_024
20210811,SW_024
20210811,SW_024
20210811,SW_024
20210811,SW_024
20210811,SW_024
20210811,SW_045
20210811,SW_024
20210811,SW_080
20210811,SW_045
20210811,SW_045
20210811,SW_036
20210811,SW_036
20210811,SW_036
20210811,SW_036
20210811,SW_045
20210811,SW_045
20210811,SW_045
20210811,SW_045
20210811,SW_045
20210811,SW_045
20210811,SW_045
20210811,SW_045
20210811,SW_045
20210811,SW_045
20210811,SW_045
20210811,SW_045
20210811,SW_045
20210811,SW_080
20210811,SW_045
20210811,SW_080
20210811,SW_080
20210811,SW_045
20210811,SW_045
20210811,SW_045
20210811,SW_045
20210811,SW_045
20210811,SW_045
20210811,SW_045
20210811,SW_045
20210811,SW_045
20210811,SW_045
20210811,SW_045
20210811,SW_045
20210811,SW_045
20210811,SW_045
20210811,SW_045
20210811,SW_045
20210811,SW_045
20210811,SW_045
20210811,SW_045
20210811,SW_045
20210811,SW_045
20210811,SW_045
20210811,SW_024
20210811,SW_024
20210811,SW_024
20210811,SW_024
20210811,SW_024
20210811,SW_024
20210811,SW_024
20210811,SW_024
20210811,SW_045
20210811,SW_045
20210811,SW_045
20210812,SW_041
20210812,SW_041
20210812,SW_041
20210812,SW_041
20210812,SW_041
20210812,SW_045
20210812,SW_045
20210812,SW_045
20210820,SW_081
20210820,SW_081
20210820,SW_081
20210820,SW_081
20210820,SW_010
20210820,SW_010
20210820,SW_010
20210820,SW_039
20210820,SW_082
20210820,SW_082
20210820,SW_082
20210820,SW_082
20210820,SW_083
20210820,SW_083
20210820,SW_083
20210820,SW_083
20210820,SW_083
20210820,SW_083
20210820,SW_083
20210820,SW_083
20210820,SW_083
20210820,SW_083
20210820,SW_083
20210820,SW_010
20210821,SW_058
20210821,SW_060
20210822,SW_084
20210822,SW_085
20210822,SW_085
20210822,SW_085
20210822,SW_085
20210822,SW_085
20210822,SW_085
20210822,SW_085
20210822,SW_085
20210822,SW_085
20210822,SW_085
20210822,SW_085
20210822,SW_085
20210822,SW_085
20210822,SW_086
20210822,SW_086
20210822,SW_086
20210822,SW_086
20210822,SW_087
20210822,SW_087
20210822,SW_087
20210822,SW_087
20210822,SW_084
20210822,SW_084
20210822,SW_084
20210822,SW_084
20210822,SW_084
20210822,SW_084
20210822,SW_084
20210822,SW_084
20210822,SW_084
20210822,SW_084
20210822,SW_084
20210822,SW_084
20210825,SW_045
20210825,SW_045
20210825,SW_045
20210825,SW_079
20210825,SW_079
20210825,SW_045
20210825,SW_067
20210825,SW_045
20210825,SW_045
20210825,SW_079
20210825,SW_060
20210825,SW_060
20210825,SW_060
20210825,SW_060
20210825,SW_060
20210825,SW_060
20210825,SW_060
20210825,SW_088
20210825,SW_060
20210825,SW_060
20210825,SW_060
20210825,SW_060
20210825,SW_060
20210825,SW_045
20210825,SW_045
20210825,SW_060
20210825,SW_060
20210825,SW_060
20210825,SW_045
20210825,SW_044
20210825,SW_044
20210825,SW_044
20210825,SW_044
20210825,SW_067
20210825,SW_067
20210825,SW_067
20210825,SW_088
20210825,SW_088
20210825,SW_088
20210825,SW_088
20210825,SW_088
20210825,SW_088
20210825,SW_088
20210825,SW_088
20210825,SW_088
20210825,SW_044
20210826,SW_087
20210826,SW_067
20210826,SW_067
20210826,SW_067
20210826,SW_067
20210826,SW_067
20210826,SW_072
20210826,SW_072
20210826,SW_072
20210826,SW_072
20210826,SW_072
20210826,SW_072
20210826,SW_072
20210826,SW_072
20210826,SW_056
20210903,SW_075
20210903,SW_075
20210906,SW_024
20210906,SW_024
20210906,SW_024
20210907,SW_067
20210907,SW_067
20210907,SW_004
20210907,SW_068
20210907,SW_068
20210907,SW_004
20210907,SW_004
20210907,SW_004
20210907,SW_068
20210907,SW_067
20210907,SW_067
20210907,SW_067
20210909,SW_060
20210909,SW_060
20210909,SW_060
20210909,SW_089
20210909,SW_089
20210909,SW_089
20210909,SW_089
20210909,SW_089
20210909,SW_089
20210909,SW_089
20210909,SW_089
20210909,SW_089
20210909,SW_089
20210909,SW_089
20210909,SW_089
20210909,SW_089
20210909,SW_089
20210909,SW_089
20210909,SW_089
20210909,SW_089
20210909,SW_089
20210909,SW_089
20210909,SW_089
20210909,SW_089
20210909,SW_089
20210909,SW_089
20210909,SW_089
20210909,SW_089
20210909,SW_089
20210909,SW_089
20210909,SW_024
20210909,SW_024
20210909,SW_024
20210909,SW_024
20210909,SW_024
20210909,SW_024
20210909,SW_024
20210909,SW_024
20210909,SW_024
20210909,SW_024
20210909,SW_024
20210909,SW_024
20210909,SW_024
20210909,SW_024
20210909,SW_024
20210909,SW_024
20210909,SW_024
20210909,SW_024
20210909,SW_024
20210909,SW_024
20210909,SW_060
20210909,SW_089
20210909,SW_089
20210909,SW_089
20210909,SW_089
20210909,SW_089
20210909,SW_089
20210909,SW_089
20210909,SW_089
20210909,SW_089
20210909,SW_089
20210909,SW_089
20210925,SW_090
20210925,SW_090
20210925,SW_090
20210925,SW_090
20210925,SW_090
20210925,SW_090
20210925,SW_090
20211001,SW_035
20211001,SW_035
20211001,SW_035
20211001,SW_035
20211001,SW_067
20211012,SW_091
20211012,SW_091
20211012,SW_091
20211012,SW_091
20211012,SW_091
20211012,SW_091
20211012,SW_091
20211012,SW_091
20211012,SW_084
20211012,SW_084
20211013,SW_024
20211013,SW_024
20211013,SW_092
20211013,SW_092
20211013,SW_092
20211013,SW_092
20211013,SW_092
20211013,SW_092
20211013,SW_092
20211017,SW_093
20211017,SW_093
20211017,SW_093
20211017,SW_093
20211017,SW_093
20211017,SW_093
20211017,SW_093
20211017,SW_093
20211017,SW_093
20211017,SW_093
20211017,SW_093
20211017,SW_093
20211017,SW_093
20211017,SW_067
20211017,SW_067
20211017,SW_067
20211027,SW_045
20211027,SW_045
20211030,SW_094
20211030,SW_094
20211030,SW_094
20211030,SW_094
20211030,SW_094
20211030,SW_011
20211030,SW_011
20211030,SW_011
20211030,SW_011
20211030,SW_011
20211030,SW_011
20211030,SW_041
20211030,SW_041
20211030,SW_041
20211030,SW_041
20211030,SW_041
20211030,SW_041
20211030,SW_041
20211030,SW_041
20211030,SW_041
20220616,SW_095
20220616,SW_095
20220626,SW_066
20220626,SW_110
20220626,SW_110
20220626,SW_110
20220626,SW_110
20220626,SW_110
20220626,SW_110
20220626,SW_060
20220626,SW_058
20220626,SW_058
20220701,SW_060
20220701,SW_060
20220701,SW_060
20220701,SW_060
20220701,SW_060
20220701,SW_060
20220701,SW_052
20220701,SW_060
20220701,SW_021
20220701,SW_021
20220701,SW_060
20220701,SW_058
20220701,SW_060
20220701,SW_058
20220701,SW_058
20220701,SW_005
20220701,SW_005
20220701,SW_058
20220701,SW_058
20220701,SW_005
20220701,SW_005
20220701,SW_005
20220701,SW_005
20220701,SW_005
20220701,SW_005
20220701,SW_005
20220701,SW_005
20220701,SW_005
20220701,SW_005
20220701,SW_005
20220701,SW_005
20220701,SW_005
20220701,SW_058
20220701,SW_058
20220701,SW_005
20220701,SW_058
20220716,SW_095
20220716,SW_095
20220716,SW_095
20220716,SW_095
20220716,SW_095
20220716,SW_096
20220716,SW_096
20220716,SW_096
20220716,SW_096
20220716,SW_096
20220716,SW_096
20220716,SW_096
20220716,SW_096
20220716,SW_096
20220716,SW_096
20220719,SW_064
20220719,SW_064
20220721,SW_004
20220721,SW_033
20220721,SW_033
20220721,SW_033
20220721,SW_033
20220721,SW_094
20220721,SW_094
20220721,SW_033
20220721,SW_094
20220721,SW_072
20220721,SW_065
20220721,SW_050
20220721,SW_011
20220721,SW_011
20220721,SW_111
20220721,SW_111
20220721,SW_111
20220721,SW_011
20220721,SW_111
20220721,SW_070
20220721,SW_070
20220721,SW_038
20220721,SW_011
20220721,SW_011
20220721,SW_011
20220721,SW_011
20220722,SW_059
20220722,SW_059
20220722,SW_059
20220722,SW_011
20220722,SW_011
20220722,SW_011
20220723,SW_097
