Selection	View	Channel	Begin Time (s)	End Time (s)	Peak Time (s)	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Peak Freq (Hz)	Delta Freq (Hz)	Peak Freq Contour (Hz)	PFC Slope (Hz/ms)	Start Freq (Hz)	End Freq (Hz)	Quality	Contour	Overtones	Step	Interruptions	Inflection Points	N min	N max	Overlap	Type	N elements	Category	ID	ID_Category	similar_to
1	Spectrogram 1	2	141.496150289	143.523831932	143.4693	2.0277	5449.263	14168.084	9187.500	8718.821	5812.500;6000.000;6000.000;6187.500;5812.500;5625.000;5625.000;6562.500;6562.500;5625.000;6000.000;6000.000;6000.000;6000.000;6000.000;5625.000;6000.000;6187.500;6187.500;6750.000;5625.000;5625.000;5812.500;6187.500;5625.000;6187.500;6187.500;6375.000;6375.000;6375.000;6375.000;7312.500;6375.000;6375.000;6562.500;6562.500;6375.000;6375.000;6562.500;8062.500;6187.500;6562.500;6562.500;5625.000;6000.000;6000.000;5812.500;5625.000;5625.000;5812.500;6750.000;6937.500;6937.500;6937.500;6937.500;7125.000;7125.000;7125.000;7125.000;7125.000;5625.000;7312.500;7125.000;7312.500;5625.000;5812.500;5625.000;7312.500;7500.000;5625.000;7500.000;7500.000;7500.000;7500.000;7500.000;7500.000;7687.500;5625.000;7687.500;7687.500;7687.500;7687.500;5625.000;6187.500;5625.000;5625.000;7875.000;7875.000;8062.500;8062.500;8062.500;8062.500;8062.500;8062.500;8250.000;8250.000;8250.000;8250.000;8250.000;8250.000;8250.000;8250.000;8437.500;8250.000;8437.500;8437.500;8625.000;7875.000;6000.000;5625.000;6187.500;8625.000;8625.000;8812.500;6000.000;8812.500;8812.500;5812.500;9000.000;9000.000;9000.000;6750.000;5625.000;5625.000;5625.000;9000.000;9187.500;6000.000;6375.000;6937.500;9187.500;6937.500;5625.000;6375.000;9375.000;9375.000;9375.000;5625.000;9375.000;6562.500;9375.000;9375.000;5625.000;5625.000;9562.500;9375.000;9375.000;9375.000;9375.000;9375.000;9375.000;9375.000;9562.500;5625.000;9562.500;9562.500;5625.000;9750.000;9750.000;9750.000;6000.000;6000.000;9750.000;9937.500;9937.500;6562.500;5625.000;5625.000;9937.500;6375.000;5812.500;7125.000;10125.000;10312.500;10125.000;10125.000;5625.000;5625.000;5812.500;10312.500;10312.500;5625.000;6000.000;10500.000;6937.500;10687.500;10687.500;10687.500;10687.500;10687.500;6375.000;5625.000;7875.000;6937.500;6937.500;6375.000;5625.000;5625.000;5812.500;5625.000;5812.500;6562.500;6187.500;6750.000;11250.000;6562.500;5812.500;11437.500;5812.500;6375.000;5812.500;5625.000;5812.500;5625.000;5812.500;5812.500;5625.000;11812.500;5625.000;6000.000;5625.000;6375.000;11812.500;11812.500;12000.000;12000.000;5812.500;12000.000;6187.500;5625.000;5812.500;6000.000;5812.500;5625.000;5812.500;6000.000;5625.000;5625.000;7312.500;5812.500;7875.000;12562.500;12562.500;12562.500;12750.000;6000.000;5625.000;5625.000;6000.000;5625.000;6375.000;6187.500;7125.000;7312.500;5812.500;13687.500;13687.500;6562.500;6000.000;6375.000;6187.500;6562.500;6562.500;6187.500;6000.000;5625.000;7875.000;6375.000;5625.000;5812.500;7312.500;5625.000;5625.000;5625.000;13875.000;5625.000;5625.000;7687.500;5625.000;13687.500;13687.500;13687.500;13687.500;13687.500;13687.500;5625.000;13500.000;13500.000;13500.000;13500.000;5625.000;13312.500;13312.500;13312.500;13312.500;13125.000;13125.000;13125.000;13125.000;5625.000;5812.500;5812.500;5625.000;5812.500;12937.500;12750.000;12750.000;12750.000;5625.000;5625.000;6000.000;5812.500;5625.000;11812.500;6000.000;8062.500;5812.500;7125.000;11250.000;11250.000;11250.000;6562.500;11250.000;11062.500;11062.500;11062.500;11062.500;5812.500;6000.000;5812.500;5625.000;10687.500;5812.500;5625.000;10687.500;10687.500;6750.000;5812.500;5625.000;5812.500;6375.000;7875.000;5625.000;5625.000;10500.000;5812.500;5625.000;10312.500;10312.500;10312.500;10125.000;10125.000;10125.000;10125.000;10125.000;10125.000;9937.500;9937.500;9937.500;9937.500;9937.500;9937.500;9750.000;9750.000;9750.000;6187.500;6000.000;7875.000;7875.000;5625.000;6562.500;9562.500;9562.500;6750.000;9375.000;7687.500;5625.000;9187.500;9187.500;9187.500;8062.500;8062.500;5625.000;5625.000;8812.500;8812.500;8625.000;8625.000;5625.000;5812.500;5812.500;6000.000;8062.500;8062.500;7875.000;7687.500;7500.000;7500.000;7312.500;7312.500;5625.000;5812.500;6937.500;6750.000;6750.000;7125.000;6187.500;6562.500;6187.500;6187.500;6187.500;6000.000;6000.000;6187.500;6000.000;6000.000;5812.500;6000.000;6000.000;5812.500;6000.000;6000.000;5625.000;5625.000;6187.500;6000.000;6187.500;5625.000;6187.500;6187.500;6187.500;6375.000;6375.000;6375.000;6562.500;6562.500;6562.500;6562.500;6750.000;6750.000;6750.000;6937.500;6937.500;6937.500;5625.000;6937.500;6187.500;7125.000;7125.000;7125.000;7125.000;7125.000;7312.500;7312.500;7312.500;7312.500;7312.500;7312.500;7500.000;7500.000;7500.000;7500.000;7500.000;5625.000;5625.000;5625.000;7687.500;7687.500;7687.500;6562.500;5625.000;7875.000;6562.500;8062.500;8062.500;8062.500;7500.000;6375.000;6375.000;8250.000;5625.000;8250.000;6187.500;8250.000;8250.000;8437.500;8437.500;8437.500;8625.000;8625.000;8625.000;8625.000;8625.000;8812.500;8812.500;8812.500;5625.000;6000.000;8812.500;5625.000;6187.500;5625.000;7687.500;9000.000;9000.000;6562.500;9000.000;9000.000;9187.500;9187.500;9187.500;9187.500;9187.500;9187.500;9187.500;9375.000;9375.000;9375.000;9375.000;9375.000;6187.500;6750.000;7687.500;9562.500;9562.500;9562.500;9562.500;9562.500;9562.500;9750.000;9562.500;9750.000;9750.000;9750.000;9750.000;9750.000;9937.500;9750.000;9937.500;9937.500;9937.500;6562.500;5812.500;8062.500;6375.000;6187.500;10125.000;10312.500;10312.500;10312.500;10500.000;10500.000;10500.000;10687.500;10687.500;10687.500;10687.500;5625.000;5625.000;5812.500;5625.000;6000.000;10875.000;10875.000;10875.000;10875.000;11062.500;11062.500;11062.500;11062.500;11250.000;11062.500;5625.000;11250.000;11250.000;11250.000;6187.500;6375.000;6000.000;5625.000;8437.500;5812.500;6562.500;11437.500;11437.500;11437.500;11625.000;11625.000;11625.000;11625.000;11625.000;11625.000;11625.000;11812.500;11812.500;11812.500;11812.500;11812.500;11812.500;11812.500;11812.500;12000.000;6375.000;5625.000;5812.500;6000.000;5812.500;6937.500;8812.500;12187.500;12187.500;12187.500;12187.500;12187.500;12375.000;12375.000;12562.500;6375.000;6750.000;5625.000;13500.000;13500.000;13687.500;13687.500;5812.500;6750.000;5625.000;6750.000;5625.000;5625.000;6187.500;6375.000;6562.500;6187.500;5812.500;5812.500;6187.500;6000.000;7687.500;13875.000;13875.000;13875.000;6000.000;13875.000;5625.000;6562.500;7687.500;7125.000;6937.500;8437.500;5625.000;13687.500;13687.500;13687.500;13687.500;13687.500;13687.500;13687.500;13687.500;13500.000;13500.000;13500.000;13500.000;13500.000;13312.500;13312.500;5625.000;6000.000;13312.500;6000.000;13125.000;13125.000;13125.000;13125.000;13125.000;13125.000;12937.500;12937.500;6937.500;12937.500;12937.500;5625.000;5625.000;6000.000;11625.000;11625.000;11437.500;5625.000;5625.000;5625.000;11250.000;11250.000;11062.500;11062.500;11062.500;11062.500;10875.000;5625.000;6000.000;5812.500;6000.000;5625.000;10687.500;10687.500;10687.500;10500.000;10500.000;10500.000;10500.000;10500.000;10312.500;10312.500;10312.500;10312.500;10125.000;10125.000;10125.000;10125.000;10125.000;10125.000;10125.000;9937.500;9937.500;5812.500;5625.000;9750.000;9750.000;9750.000;9750.000;9750.000;9562.500;9562.500;6750.000;9375.000;9375.000;9375.000;9375.000;9187.500;9187.500;9187.500;9000.000;9000.000;6187.500;8812.500;8625.000;8625.000;8437.500;8250.000;8250.000;8062.500;7875.000;7687.500;7687.500;7687.500;7312.500;7312.500;7125.000;6750.000;6750.000	70.312;0.000;70.312;-140.625;-70.312;0.000;351.562;0.000;-351.562;140.625;0.000;0.000;0.000;0.000;-140.625;140.625;70.312;0.000;210.938;-421.875;0.000;70.312;140.625;-210.938;210.938;0.000;70.312;0.000;0.000;0.000;351.562;-351.562;0.000;70.312;0.000;-70.312;0.000;70.312;562.500;-703.125;140.625;0.000;-351.562;140.625;0.000;-70.312;-70.312;0.000;70.312;351.562;70.312;0.000;0.000;0.000;70.312;0.000;0.000;0.000;0.000;-562.500;632.812;-70.312;70.312;-632.812;70.312;-70.312;632.812;70.312;-703.125;703.125;0.000;0.000;0.000;0.000;0.000;70.312;-773.438;773.438;0.000;0.000;0.000;-773.438;210.938;-210.938;0.000;843.750;0.000;70.312;0.000;0.000;0.000;0.000;0.000;70.312;0.000;0.000;0.000;0.000;0.000;0.000;0.000;70.312;-70.312;70.312;0.000;70.312;-281.250;-703.125;-140.625;210.938;914.062;0.000;70.312;-1054.688;1054.688;0.000;-1125.000;1195.312;0.000;0.000;-843.750;-421.875;0.000;0.000;1265.625;70.312;-1195.312;140.625;210.938;843.750;-843.750;-492.188;281.250;1125.000;0.000;0.000;-1406.250;1406.250;-1054.688;1054.688;0.000;-1406.250;0.000;1476.562;-70.312;0.000;0.000;0.000;0.000;0.000;0.000;70.312;-1476.562;1476.562;0.000;-1476.562;1546.875;0.000;0.000;-1406.250;0.000;1406.250;70.312;0.000;-1265.625;-351.562;0.000;1617.188;-1335.938;-210.938;492.188;1125.000;70.312;-70.312;0.000;-1687.500;0.000;70.312;1687.500;0.000;-1757.812;140.625;1687.500;-1335.938;1406.250;0.000;0.000;0.000;0.000;-1617.188;-281.250;843.750;-351.562;0.000;-210.938;-281.250;0.000;70.312;-70.312;70.312;281.250;-140.625;210.938;1687.500;-1757.812;-281.250;2109.375;-2109.375;210.938;-210.938;-70.312;70.312;-70.312;70.312;0.000;-70.312;2320.312;-2320.312;140.625;-140.625;281.250;2039.062;0.000;70.312;0.000;-2320.312;2320.312;-2179.688;-210.938;70.312;70.312;-70.312;-70.312;70.312;70.312;-140.625;0.000;632.812;-562.500;773.438;1757.812;0.000;0.000;70.312;-2531.250;-140.625;0.000;140.625;-140.625;281.250;-70.312;351.562;70.312;-562.500;2953.125;0.000;-2671.875;-210.938;140.625;-70.312;140.625;0.000;-140.625;-70.312;-140.625;843.750;-562.500;-281.250;70.312;562.500;-632.812;0.000;0.000;3093.750;-3093.750;0.000;773.438;-773.438;3023.438;0.000;0.000;0.000;0.000;0.000;-3023.438;2953.125;0.000;0.000;0.000;-2953.125;2882.812;0.000;0.000;0.000;-70.312;0.000;0.000;0.000;-2812.500;70.312;0.000;-70.312;70.312;2671.875;-70.312;0.000;0.000;-2671.875;0.000;140.625;-70.312;-70.312;2320.312;-2179.688;773.438;-843.750;492.188;1546.875;0.000;0.000;-1757.812;1757.812;-70.312;0.000;0.000;0.000;-1968.750;70.312;-70.312;-70.312;1898.438;-1828.125;-70.312;1898.438;0.000;-1476.562;-351.562;-70.312;70.312;210.938;562.500;-843.750;0.000;1828.125;-1757.812;-70.312;1757.812;0.000;0.000;-70.312;0.000;0.000;0.000;0.000;0.000;-70.312;0.000;0.000;0.000;0.000;0.000;-70.312;0.000;0.000;-1335.938;-70.312;703.125;0.000;-843.750;351.562;1125.000;0.000;-1054.688;984.375;-632.812;-773.438;1335.938;0.000;0.000;-421.875;0.000;-914.062;0.000;1195.312;0.000;-70.312;0.000;-1125.000;70.312;0.000;70.312;773.438;0.000;-70.312;-70.312;-70.312;0.000;-70.312;0.000;-632.812;70.312;421.875;-70.312;0.000;140.625;-351.562;140.625;-140.625;0.000;0.000;-70.312;0.000;70.312;-70.312;0.000;-70.312;70.312;0.000;-70.312;70.312;0.000;-140.625;0.000;210.938;-70.312;70.312;-210.938;210.938;0.000;0.000;70.312;0.000;0.000;70.312;0.000;0.000;0.000;70.312;0.000;0.000;70.312;0.000;0.000;-492.188;492.188;-281.250;351.562;0.000;0.000;0.000;0.000;70.312;0.000;0.000;0.000;0.000;0.000;70.312;0.000;0.000;0.000;0.000;-703.125;0.000;0.000;773.438;0.000;0.000;-421.875;-351.562;843.750;-492.188;562.500;0.000;0.000;-210.938;-421.875;0.000;703.125;-984.375;984.375;-773.438;773.438;0.000;70.312;0.000;0.000;70.312;0.000;0.000;0.000;0.000;70.312;0.000;0.000;-1195.312;140.625;1054.688;-1195.312;210.938;-210.938;773.438;492.188;0.000;-914.062;914.062;0.000;70.312;0.000;0.000;0.000;0.000;0.000;0.000;70.312;0.000;0.000;0.000;0.000;-1195.312;210.938;351.562;703.125;0.000;0.000;0.000;0.000;0.000;70.312;-70.312;70.312;0.000;0.000;0.000;0.000;70.312;-70.312;70.312;0.000;0.000;-1265.625;-281.250;843.750;-632.812;-70.312;1476.562;70.312;0.000;0.000;70.312;0.000;0.000;70.312;0.000;0.000;0.000;-1898.438;0.000;70.312;-70.312;140.625;1828.125;0.000;0.000;0.000;70.312;0.000;0.000;0.000;70.312;-70.312;-2039.062;2109.375;0.000;0.000;-1898.438;70.312;-140.625;-140.625;1054.688;-984.375;281.250;1828.125;0.000;0.000;70.312;0.000;0.000;0.000;0.000;0.000;0.000;70.312;0.000;0.000;0.000;0.000;0.000;0.000;0.000;70.312;-2109.375;-281.250;70.312;70.312;-70.312;421.875;703.125;1265.625;0.000;0.000;0.000;0.000;70.312;0.000;70.312;-2320.312;140.625;-421.875;2953.125;0.000;70.312;0.000;-2953.125;351.562;-421.875;421.875;-421.875;0.000;210.938;70.312;70.312;-140.625;-140.625;0.000;140.625;-70.312;632.812;2320.312;0.000;0.000;-2953.125;2953.125;-3093.750;351.562;421.875;-210.938;-70.312;562.500;-1054.688;3023.438;0.000;0.000;0.000;0.000;0.000;0.000;0.000;-70.312;0.000;0.000;0.000;0.000;-70.312;0.000;-2882.812;140.625;2742.188;-2742.188;2671.875;0.000;0.000;0.000;0.000;0.000;-70.312;0.000;-2250.000;2250.000;0.000;-2742.188;0.000;140.625;2109.375;0.000;-70.312;-2179.688;0.000;0.000;2109.375;0.000;-70.312;0.000;0.000;0.000;-70.312;-1968.750;140.625;-70.312;70.312;-140.625;1898.438;0.000;0.000;-70.312;0.000;0.000;0.000;0.000;-70.312;0.000;0.000;0.000;-70.312;0.000;0.000;0.000;0.000;0.000;0.000;-70.312;0.000;-1546.875;-70.312;1546.875;0.000;0.000;0.000;0.000;-70.312;0.000;-1054.688;984.375;0.000;0.000;0.000;-70.312;0.000;0.000;-70.312;0.000;-1054.688;984.375;-70.312;0.000;-70.312;-70.312;0.000;-70.312;-70.312;-70.312;0.000;0.000;-140.625;0.000;-70.312;-140.625;0.000	6090	4925	2	M	1	0	0	3	3	2	CT	SE	1	SW		SW_103	
2	Spectrogram 1	1	143.774655861	144.561396339	144.0533	0.7867	10119.403	16347.790	16125.000	6228.387	10125.000;12562.500;12562.500;12187.500;12187.500;12000.000;10500.000;16312.500;16312.500;14625.000;11625.000;11625.000;11625.000;11437.500;11437.500;11437.500;11437.500;11250.000;11250.000;11250.000;11062.500;11250.000;11062.500;11062.500;11062.500;10875.000;10875.000;15750.000;15375.000;10875.000;10875.000;10875.000;10875.000;10687.500;10687.500;10687.500;10687.500;10687.500;10687.500;10687.500;10687.500;10687.500;10687.500;10687.500;10687.500;10687.500;10687.500;10687.500;10687.500;10687.500;10500.000;15562.500;10687.500;10687.500;10500.000;10687.500;10500.000;10687.500;10125.000;10687.500;15187.500;10687.500;10687.500;10687.500;10687.500;10312.500;10687.500;10125.000;13125.000;15937.500;15937.500;11437.500;10687.500;10687.500;10687.500;10687.500;10875.000;10875.000;10875.000;10875.000;10875.000;10875.000;10875.000;10875.000;11062.500;11062.500;11062.500;11062.500;11062.500;11062.500;11062.500;11062.500;11250.000;11250.000;11250.000;11250.000;11250.000;11250.000;11437.500;11437.500;11250.000;11437.500;11437.500;16125.000;15937.500;11625.000;11625.000;11625.000;11625.000;11625.000;11812.500;11625.000;11812.500;10500.000;11812.500;13687.500;16125.000;10875.000;10875.000;11812.500;12000.000;12000.000;12000.000;12000.000;12000.000;12000.000;12187.500;12187.500;12187.500;12187.500;12187.500;12375.000;12187.500;12375.000;12375.000;12375.000;12375.000;12375.000;12375.000;12375.000;12375.000;12562.500;16125.000;12375.000;12562.500;12562.500;12562.500;12562.500;12562.500;12562.500;12562.500;15750.000;10687.500;10687.500;12562.500;16312.500;12750.000;12750.000;12750.000;12750.000;12750.000;12937.500;12937.500;12937.500;12937.500;12937.500;12937.500;13125.000;13125.000;13125.000;13125.000;13125.000;13125.000;13125.000;13125.000;13125.000;13312.500;13312.500;13312.500;10125.000;16312.500;15750.000;13500.000;13500.000;13500.000;13500.000;13500.000;13500.000;13500.000;13500.000;13500.000;13500.000;13500.000;13687.500;13687.500;13687.500;13687.500;13687.500;13687.500;13687.500;13687.500;13687.500;13687.500;13687.500;13875.000;15937.500;13875.000;13875.000;13875.000;10125.000;10125.000;13875.000;13875.000;14062.500;13875.000;10312.500;14062.500;14062.500;12750.000;14062.500;14062.500;14062.500;16312.500;15375.000;14062.500;14062.500;14250.000;14250.000;14250.000;14250.000;14250.000;14250.000;14250.000;14250.000;14437.500;14437.500;14437.500;14437.500;14437.500;14437.500;11812.500;14625.000;14625.000;14625.000;14625.000;14625.000;14625.000;14625.000;14625.000;14812.500;14812.500;10125.000;14812.500;14812.500;14812.500;10312.500;15000.000;15937.500;15750.000;15000.000;15000.000;15187.500;15000.000;15187.500;15187.500;15187.500;15187.500;15187.500;15187.500;15187.500;15375.000;15375.000;15375.000;15375.000;15375.000;15375.000;15375.000;15375.000;15562.500;15562.500;15562.500;11437.500;10312.500;15750.000;15937.500;15937.500;15937.500;15937.500;16125.000;16125.000;10687.500;11250.000;10125.000;10125.000	914.062;0.000;-140.625;0.000;-70.312;-562.500;2179.688;0.000;-632.812;-1125.000;0.000;0.000;-70.312;0.000;0.000;0.000;-70.312;0.000;0.000;-70.312;70.312;-70.312;0.000;0.000;-70.312;0.000;1828.125;-140.625;-1687.500;0.000;0.000;0.000;-70.312;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;-70.312;1898.438;-1828.125;0.000;-70.312;70.312;-70.312;70.312;-210.938;210.938;1687.500;-1687.500;0.000;0.000;0.000;-140.625;140.625;-210.938;1125.000;1054.688;0.000;-1687.500;-281.250;0.000;0.000;0.000;70.312;0.000;0.000;0.000;0.000;0.000;0.000;0.000;70.312;0.000;0.000;0.000;0.000;0.000;0.000;0.000;70.312;0.000;0.000;0.000;0.000;0.000;70.312;0.000;-70.312;70.312;0.000;1757.812;-70.312;-1617.188;0.000;0.000;0.000;0.000;70.312;-70.312;70.312;-492.188;492.188;703.125;914.062;-1968.750;0.000;351.562;70.312;0.000;0.000;0.000;0.000;0.000;70.312;0.000;0.000;0.000;0.000;70.312;-70.312;70.312;0.000;0.000;0.000;0.000;0.000;0.000;0.000;70.312;1335.938;-1406.250;70.312;0.000;0.000;0.000;0.000;0.000;0.000;1195.312;-1898.438;0.000;703.125;1406.250;-1335.938;0.000;0.000;0.000;0.000;70.312;0.000;0.000;0.000;0.000;0.000;70.312;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;70.312;0.000;0.000;-1195.312;2320.312;-210.938;-843.750;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;70.312;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;70.312;773.438;-773.438;0.000;0.000;-1406.250;0.000;1406.250;0.000;70.312;-70.312;-1335.938;1406.250;0.000;-492.188;492.188;0.000;0.000;843.750;-351.562;-492.188;0.000;70.312;0.000;0.000;0.000;0.000;0.000;0.000;0.000;70.312;0.000;0.000;0.000;0.000;0.000;-984.375;1054.688;0.000;0.000;0.000;0.000;0.000;0.000;0.000;70.312;0.000;-1757.812;1757.812;0.000;0.000;-1687.500;1757.812;351.562;-70.312;-281.250;0.000;70.312;-70.312;70.312;0.000;0.000;0.000;0.000;0.000;0.000;70.312;0.000;0.000;0.000;0.000;0.000;0.000;0.000;70.312;0.000;0.000;-1546.875;-421.875;2039.062;70.312;0.000;0.000;0.000;70.312;0.000;-2039.062;210.938;-421.875;0.000	12886	16567	2	CC	0	0	0	1	1	2	CT	SE	1	OW			SW_018
