Selection	View	Channel	Begin Time (s)	End Time (s)	Peak Time (s)	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Peak Freq (Hz)	Delta Freq (Hz)	Peak Freq Contour (Hz)	PFC Slope (Hz/ms)	Start Freq (Hz)	End Freq (Hz)	Quality	Contour	Overtones	Step	Interruptions	Inflection Points	N min	N max	Overlap	Type	N elements	Category	ID	ID_Category	similar_to
1	Spectrogram 1	2	17.758272054	18.496997047	18.4213	0.7387	5259.259	15387.976	6562.500	10128.717	7125.000;6187.500;7125.000;5812.500;5812.500;5812.500;5812.500;5812.500;5437.500;5437.500;7125.000;7125.000;5625.000;7125.000;6187.500;6000.000;7125.000;7125.000;5625.000;7125.000;5812.500;5625.000;5437.500;7312.500;5812.500;6000.000;5625.000;5625.000;5625.000;6000.000;5437.500;5625.000;5625.000;7687.500;6000.000;5625.000;5437.500;5812.500;7875.000;7687.500;7687.500;7687.500;5437.500;7875.000;7875.000;5437.500;5812.500;5625.000;7125.000;7875.000;8250.000;6000.000;5437.500;8437.500;8437.500;8625.000;6375.000;8812.500;5812.500;6187.500;5812.500;5625.000;5625.000;9187.500;8250.000;6187.500;5812.500;7125.000;7312.500;5812.500;6000.000;7687.500;6000.000;7312.500;7125.000;6187.500;5812.500;6000.000;5812.500;6187.500;11812.500;9375.000;6375.000;5437.500;5437.500;6000.000;6187.500;5625.000;6375.000;5437.500;5437.500;5625.000;5812.500;5437.500;5625.000;5625.000;6000.000;5437.500;5437.500;6000.000;5437.500;5625.000;5437.500;6375.000;6375.000;5437.500;5625.000;6000.000;9187.500;5812.500;5625.000;6562.500;6562.500;6000.000;6187.500;5437.500;5625.000;7500.000;5625.000;5812.500;6000.000;8062.500;8062.500;6937.500;6187.500;5625.000;7125.000;5625.000;5625.000;6000.000;5812.500;5812.500;5625.000;5437.500;5625.000;5625.000;5437.500;6375.000;5625.000;5812.500;5812.500;7687.500;6562.500;5437.500;5625.000;5812.500;7125.000;6000.000;6000.000;5625.000;5625.000;5625.000;5437.500;6375.000;6000.000;5625.000;5812.500;5812.500;5812.500;5437.500;9375.000;9375.000;5625.000;5437.500;8812.500;8812.500;8625.000;8437.500;8437.500;8250.000;8062.500;5812.500;5625.000;7875.000;7875.000;7875.000;7687.500;7687.500;7875.000;5812.500;7500.000;7687.500;7500.000;7500.000;7500.000;7875.000;7312.500;7500.000;7312.500;7312.500;7312.500;5437.500;7500.000;6000.000;5812.500;7125.000;5625.000;7125.000;7125.000;7312.500;7125.000;7125.000;7125.000;7312.500;5437.500;5437.500;6187.500;7125.000;5812.500;7125.000;7125.000;7125.000;7312.500;7125.000;7125.000;7125.000;7125.000;5437.500;5625.000;7312.500;6000.000;6000.000;7312.500;7312.500;7312.500;7312.500;7312.500;7500.000;7687.500;5437.500;7687.500;7687.500;5437.500;7687.500;5625.000;5625.000;7875.000;8062.500;8062.500;6562.500;6375.000;5625.000;8437.500;8437.500;5437.500;7875.000;5625.000;6000.000;6562.500;6187.500;6187.500;5625.000;6000.000;5812.500;6000.000;5812.500;5437.500;5812.500;5625.000;9562.500;6375.000;5437.500;6375.000;6187.500;5625.000;5812.500;5625.000;5437.500;5625.000;5625.000;6000.000;7125.000;11437.500;6750.000;6562.500;5625.000;7125.000	-351.562;351.562;-492.188;0.000;0.000;0.000;0.000;-140.625;0.000;632.812;0.000;-562.500;562.500;-351.562;-70.312;421.875;0.000;-562.500;562.500;-492.188;-70.312;-70.312;703.125;-562.500;70.312;-140.625;0.000;0.000;140.625;-210.938;70.312;0.000;773.438;-632.812;-140.625;-70.312;140.625;773.438;-70.312;0.000;0.000;-843.750;914.062;0.000;-914.062;140.625;-70.312;562.500;281.250;140.625;-843.750;-210.938;1125.000;0.000;70.312;-843.750;914.062;-1125.000;140.625;-140.625;-70.312;0.000;1335.938;-351.562;-773.438;-140.625;492.188;70.312;-562.500;70.312;632.812;-632.812;492.188;-70.312;-351.562;-140.625;70.312;-70.312;140.625;2109.375;-914.062;-1125.000;-351.562;0.000;210.938;70.312;-210.938;281.250;-351.562;0.000;70.312;70.312;-140.625;70.312;0.000;140.625;-210.938;0.000;210.938;-210.938;70.312;-70.312;351.562;0.000;-351.562;70.312;140.625;1195.312;-1265.625;-70.312;351.562;0.000;-210.938;70.312;-281.250;70.312;703.125;-703.125;70.312;70.312;773.438;0.000;-421.875;-281.250;-210.938;562.500;-562.500;0.000;140.625;-70.312;0.000;-70.312;-70.312;70.312;0.000;-70.312;351.562;-281.250;70.312;0.000;703.125;-421.875;-421.875;70.312;70.312;492.188;-421.875;0.000;-140.625;0.000;0.000;-70.312;351.562;-140.625;-140.625;70.312;0.000;0.000;-140.625;1476.562;0.000;-1406.250;-70.312;1265.625;0.000;-70.312;-70.312;0.000;-70.312;-70.312;-843.750;-70.312;843.750;0.000;0.000;-70.312;0.000;70.312;-773.438;632.812;70.312;-70.312;0.000;0.000;140.625;-210.938;70.312;-70.312;0.000;0.000;-703.125;773.438;-562.500;-70.312;492.188;-562.500;562.500;0.000;70.312;-70.312;0.000;0.000;70.312;-703.125;0.000;281.250;351.562;-492.188;492.188;0.000;0.000;70.312;-70.312;0.000;0.000;0.000;-632.812;70.312;632.812;-492.188;0.000;492.188;0.000;0.000;0.000;0.000;70.312;70.312;-843.750;843.750;0.000;-843.750;843.750;-773.438;0.000;843.750;70.312;0.000;-562.500;-70.312;-281.250;1054.688;0.000;-1125.000;914.062;-843.750;140.625;210.938;-140.625;0.000;-210.938;140.625;-70.312;70.312;-70.312;-140.625;140.625;-70.312;1476.562;-1195.312;-351.562;351.562;-70.312;-210.938;70.312;-70.312;-70.312;70.312;0.000;140.625;421.875;1617.188;-1757.812;-70.312;-351.562;562.500			1														
2	Spectrogram 1	2	27.290940910	29.575382472	28.5733	2.2844	6851.964	17846.977	7687.500	10995.013	6937.500;7312.500;8250.000;8250.000;6937.500;7875.000;7875.000;7875.000;7687.500;7687.500;7687.500;7687.500;7500.000;7500.000;7500.000;7500.000;7500.000;7500.000;7500.000;7500.000;7500.000;7312.500;7500.000;7312.500;7312.500;7500.000;7312.500;7312.500;7312.500;7312.500;7312.500;7312.500;7312.500;7312.500;7500.000;7312.500;7312.500;7500.000;7500.000;7500.000;7500.000;7500.000;7500.000;7500.000;7500.000;7687.500;7687.500;7687.500;7687.500;7687.500;7687.500;7875.000;7875.000;7875.000;7875.000;8062.500;8062.500;8062.500;8062.500;7875.000;8250.000;8250.000;8250.000;8437.500;8437.500;8437.500;8437.500;8437.500;8625.000;8625.000;8625.000;8625.000;8812.500;8812.500;9000.000;9000.000;9000.000;9187.500;9187.500;9187.500;9375.000;7125.000;7687.500;9750.000;9750.000;9750.000;9937.500;9937.500;10125.000;10125.000;10312.500;9937.500;10312.500;14812.500;7125.000;10312.500;9750.000;8437.500;10687.500;7875.000;7500.000;8062.500;11437.500;11250.000;11437.500;7500.000;12000.000;12187.500;12375.000;12750.000;12750.000;13125.000;13312.500;13687.500;14250.000;14437.500;14625.000;14812.500;15000.000;15000.000;15000.000;15000.000;15187.500;15187.500;15187.500;15187.500;15187.500;15187.500;15187.500;15187.500;15187.500;15187.500;15187.500;15000.000;15000.000;15000.000;15000.000;15000.000;15000.000;15000.000;7875.000;14812.500;14812.500;14812.500;14812.500;14812.500;14812.500;14812.500;14625.000;14812.500;14812.500;14812.500;14812.500;14812.500;14812.500;14812.500;14625.000;14625.000;14625.000;14625.000;14625.000;14625.000;14625.000;14625.000;14625.000;14625.000;14625.000;14625.000;14625.000;14812.500;14625.000;14625.000;14625.000;14625.000;14625.000;14625.000;14625.000;14437.500;6937.500;14250.000;14250.000;14250.000;14062.500;13875.000;13500.000;12937.500;12750.000;12375.000;7125.000;8062.500;11437.500;11062.500;7312.500;7500.000;8437.500;8062.500;9750.000;9562.500;9375.000;9187.500;9000.000;9000.000;9000.000;8437.500;8812.500;8625.000;8625.000;8625.000;8625.000;8625.000;8625.000;8625.000;8625.000;8625.000;8437.500;8437.500;8437.500;8250.000;8250.000;8062.500;8062.500;8062.500;7875.000;7875.000;7875.000;7875.000;7687.500;7687.500;7687.500;7687.500;7687.500;7687.500;7500.000;7500.000;7500.000;7500.000;7500.000;7500.000;7500.000;7500.000;7500.000;7500.000;7500.000;7500.000;7500.000;7500.000;7500.000;7500.000;7500.000;7500.000;7500.000;7500.000;7500.000;7500.000;7500.000;7500.000;7687.500;7687.500;7687.500;7687.500;7687.500;7687.500;7687.500;7687.500;7875.000;7875.000;7875.000;7875.000;8062.500;8062.500;8062.500;8250.000;8250.000;8250.000;8437.500;8437.500;8437.500;8625.000;8625.000;8812.500;8625.000;9000.000;9000.000;9000.000;9187.500;9187.500;9375.000;9375.000;9562.500;9562.500;9750.000;9750.000;9937.500;9937.500;10125.000;10125.000;10312.500;10500.000;10500.000;8250.000;10500.000;8062.500;8250.000;8250.000;8062.500;8250.000;6937.500;6937.500;11250.000;6937.500;7500.000;9000.000;7875.000;7875.000;12187.500;6937.500;6937.500;12562.500;12750.000;12937.500;13312.500;13500.000;13500.000;6937.500;14062.500;14250.000;14437.500;14437.500;14812.500;14812.500;15000.000;15000.000;15187.500;15187.500;15187.500;15375.000;15375.000;7312.500;7500.000;9000.000;7125.000;6937.500;7875.000;7125.000;8062.500;7500.000;17625.000;7875.000;6937.500;17437.500;7500.000;7312.500;7125.000;6937.500;7312.500;8062.500;7875.000;6937.500;8250.000;11812.500;17062.500;17062.500;7312.500;7500.000;8625.000;7312.500;8812.500;6937.500;7125.000;6937.500;16875.000;12000.000;6937.500;7312.500;16875.000;16875.000;16875.000;16875.000;16875.000;7875.000;16875.000;16687.500;8625.000;8437.500;16312.500;16312.500;16125.000;8250.000;14812.500;14625.000;14625.000;14437.500;14250.000;9000.000;13312.500;8062.500;7125.000;7500.000;9000.000;8250.000;8250.000;7312.500;10500.000;10125.000;9750.000;9562.500;9375.000;9375.000;9187.500;9187.500;9000.000;9000.000;9000.000;8812.500;8812.500;8625.000;8625.000;8437.500;8437.500;8250.000;8250.000;8250.000;8062.500;8062.500;8062.500;7875.000;7875.000;7875.000;7687.500;7875.000;7687.500;7687.500;7687.500;7687.500;7687.500;7687.500;7500.000;7500.000;7500.000;7500.000;7500.000;7500.000;7500.000;7500.000;7500.000;7312.500;7312.500;7312.500;7312.500;7312.500;7312.500;7312.500;7312.500;7312.500;7312.500;7312.500;7312.500;7312.500;7312.500;7312.500;7312.500;7312.500;7312.500;7312.500;7312.500;7312.500;7312.500;7312.500;7312.500;7312.500;7500.000;7500.000;7500.000;7500.000;7500.000;7500.000;7500.000;7500.000;7687.500;7687.500;7687.500;7687.500;7687.500;7875.000;7875.000;7875.000;7875.000;8062.500;8062.500;8062.500;8062.500;8062.500;8250.000;8250.000;8250.000;8250.000;8437.500;8437.500;8437.500;8437.500;8625.000;8625.000;8625.000;8625.000;8625.000;8812.500;8812.500;8812.500;9000.000;9000.000;9000.000;8812.500;9187.500;9375.000;9375.000;9375.000;9187.500;9562.500;9562.500;9562.500;9562.500;9750.000;9750.000;9937.500;9937.500;9937.500;9937.500;10125.000;9937.500;10125.000;10312.500;10125.000;10125.000;8062.500;9750.000;10500.000;7312.500;7687.500;10875.000;11250.000;11437.500;11625.000;7312.500;11812.500;12000.000;7312.500;7875.000;7125.000;7125.000;12937.500;12937.500;13500.000;13500.000;13312.500;6937.500;13687.500;6937.500;14250.000;14437.500;7875.000;14437.500;14625.000;14625.000;14812.500;14625.000;14625.000;14812.500;14812.500;14812.500;14812.500;14812.500;14812.500;14625.000;8062.500;14625.000;8437.500;14625.000;14625.000;14625.000;14625.000;14625.000;14625.000;14625.000;14625.000;14625.000;14625.000;14437.500;14625.000;14250.000;7312.500;11062.500;7687.500;7500.000;7312.500;11437.500;8062.500;13312.500;6937.500;8062.500;6937.500;7125.000;13312.500;7312.500;8812.500;8625.000;13125.000;13125.000;7687.500;8062.500;12937.500;7312.500;7125.000;7312.500;10125.000;6937.500;12750.000;8062.500;7875.000;7125.000;12187.500;6937.500;11812.500;11625.000;11437.500;11250.000;11625.000;7125.000;7125.000;10687.500;10500.000;10312.500;10125.000;9937.500;9937.500;9750.000;9562.500;9562.500;9375.000;9375.000;9187.500;9187.500;9187.500;9000.000;9000.000;9000.000;8812.500;8625.000;8625.000;8625.000;8625.000;8437.500;8437.500;8250.000;8250.000;8250.000;8062.500;8250.000;8062.500;8062.500;8062.500;7875.000;8062.500;7875.000;7875.000;7875.000;7875.000;7875.000;7875.000;7875.000;7687.500;7687.500;7687.500;7687.500;7687.500;7687.500;7687.500;7687.500;7687.500;7687.500;7687.500;7687.500;7687.500;7687.500;7687.500;7687.500;7687.500;7687.500;7687.500;7687.500;7687.500;7687.500;7687.500;7687.500;7687.500;7687.500;7687.500;7687.500;7687.500;7875.000;7875.000;7875.000;7875.000;7875.000;7875.000;7875.000;7875.000;7875.000;7875.000;7875.000;7875.000;7875.000;7875.000;8062.500;8062.500;8062.500;8062.500;8062.500;8062.500;8062.500;8062.500;8062.500;8250.000;8250.000;8250.000;8250.000;8437.500;8437.500;7875.000;8437.500;8437.500;8625.000;8625.000;8625.000;8625.000;8625.000;8625.000;8812.500;8812.500;8812.500;8812.500;8812.500;9000.000;9000.000;9000.000;9000.000;9000.000;9187.500;9000.000;9187.500;9187.500;9187.500;9187.500;9187.500;9375.000;9375.000;9562.500;9562.500;9562.500;9562.500;9750.000;9750.000;9750.000;9750.000;9937.500;10125.000;9937.500;9937.500;10125.000;10312.500;10312.500;10312.500;10500.000;10500.000;10687.500;10500.000;10500.000;10875.000;7312.500;6937.500;8625.000;7687.500;7687.500;7125.000;11625.000;11625.000;7687.500;12000.000;7875.000;12187.500;12375.000;7500.000;8062.500;12750.000;7875.000;7312.500;8625.000;8437.500;13500.000;13875.000;13875.000;7687.500;14062.500;14250.000;14437.500;14437.500;14625.000;14625.000;14812.500;14812.500;15000.000;15000.000;15000.000;8437.500;15187.500;15000.000;15187.500;15187.500;15187.500;15000.000;15000.000;15000.000;15000.000;15187.500;15187.500;15187.500;15187.500;15000.000;15000.000;15187.500;15000.000;15187.500;15000.000;15187.500;15000.000;8812.500;6937.500;15000.000;15000.000;8625.000;8062.500;17250.000;6937.500;7125.000;8062.500;10125.000;7312.500;8062.500;7125.000;8625.000;9000.000;6937.500;17625.000;8062.500;8812.500;7312.500;6937.500	140.625;351.562;0.000;-492.188;351.562;0.000;0.000;-70.312;0.000;0.000;0.000;-70.312;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;-70.312;70.312;-70.312;0.000;70.312;-70.312;0.000;0.000;0.000;0.000;0.000;0.000;0.000;70.312;-70.312;0.000;70.312;0.000;0.000;0.000;0.000;0.000;0.000;0.000;70.312;0.000;0.000;0.000;0.000;0.000;70.312;0.000;0.000;0.000;70.312;0.000;0.000;0.000;-70.312;140.625;0.000;0.000;70.312;0.000;0.000;0.000;0.000;70.312;0.000;0.000;0.000;70.312;0.000;70.312;0.000;0.000;70.312;0.000;0.000;70.312;-843.750;210.938;773.438;0.000;0.000;70.312;0.000;70.312;0.000;70.312;-140.625;140.625;1687.500;-2882.812;1195.312;-210.938;-492.188;843.750;-1054.688;-140.625;210.938;1265.625;-70.312;70.312;-1476.562;1687.500;70.312;70.312;140.625;0.000;140.625;70.312;140.625;210.938;70.312;70.312;70.312;70.312;0.000;0.000;0.000;70.312;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;-70.312;0.000;0.000;0.000;0.000;0.000;0.000;-2671.875;2601.562;0.000;0.000;0.000;0.000;0.000;0.000;-70.312;70.312;0.000;0.000;0.000;0.000;0.000;0.000;-70.312;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;70.312;-70.312;0.000;0.000;0.000;0.000;0.000;0.000;-70.312;-2812.500;2742.188;0.000;0.000;-70.312;-70.312;-140.625;-210.938;-70.312;-140.625;-1968.750;351.562;1265.625;-140.625;-1406.250;70.312;351.562;-140.625;632.812;-70.312;-70.312;-70.312;-70.312;0.000;0.000;-210.938;140.625;-70.312;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;-70.312;0.000;0.000;-70.312;0.000;-70.312;0.000;0.000;-70.312;0.000;0.000;0.000;-70.312;0.000;0.000;0.000;0.000;0.000;-70.312;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;70.312;0.000;0.000;0.000;0.000;0.000;0.000;0.000;70.312;0.000;0.000;0.000;70.312;0.000;0.000;70.312;0.000;0.000;70.312;0.000;0.000;70.312;0.000;70.312;-70.312;140.625;0.000;0.000;70.312;0.000;70.312;0.000;70.312;0.000;70.312;0.000;70.312;0.000;70.312;0.000;70.312;70.312;0.000;-843.750;843.750;-914.062;70.312;0.000;-70.312;70.312;-492.188;0.000;1617.188;-1617.188;210.938;562.500;-421.875;0.000;1617.188;-1968.750;0.000;2109.375;70.312;70.312;140.625;70.312;0.000;-2460.938;2671.875;70.312;70.312;0.000;140.625;0.000;70.312;0.000;70.312;0.000;0.000;70.312;0.000;-3023.438;70.312;562.500;-703.125;-70.312;351.562;-281.250;351.562;-210.938;3796.875;-3656.250;-351.562;3937.500;-3726.562;-70.312;-70.312;-70.312;140.625;281.250;-70.312;-351.562;492.188;1335.938;1968.750;0.000;-3656.250;70.312;421.875;-492.188;562.500;-703.125;70.312;-70.312;3726.562;-1828.125;-1898.438;140.625;3585.938;0.000;0.000;0.000;0.000;-3375.000;3375.000;-70.312;-3023.438;-70.312;2953.125;0.000;-70.312;-2953.125;2460.938;-70.312;0.000;-70.312;-70.312;-1968.750;1617.188;-1968.750;-351.562;140.625;562.500;-281.250;0.000;-351.562;1195.312;-140.625;-140.625;-70.312;-70.312;0.000;-70.312;0.000;-70.312;0.000;0.000;-70.312;0.000;-70.312;0.000;-70.312;0.000;-70.312;0.000;0.000;-70.312;0.000;0.000;-70.312;0.000;0.000;-70.312;70.312;-70.312;0.000;0.000;0.000;0.000;0.000;-70.312;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;-70.312;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;70.312;0.000;0.000;0.000;0.000;0.000;0.000;0.000;70.312;0.000;0.000;0.000;0.000;70.312;0.000;0.000;0.000;70.312;0.000;0.000;0.000;0.000;70.312;0.000;0.000;0.000;70.312;0.000;0.000;0.000;70.312;0.000;0.000;0.000;0.000;70.312;0.000;0.000;70.312;0.000;0.000;-70.312;140.625;70.312;0.000;0.000;-70.312;140.625;0.000;0.000;0.000;70.312;0.000;70.312;0.000;0.000;0.000;70.312;-70.312;70.312;70.312;-70.312;0.000;-773.438;632.812;281.250;-1195.312;140.625;1195.312;140.625;70.312;70.312;-1617.188;1687.500;70.312;-1757.812;210.938;-281.250;0.000;2179.688;0.000;210.938;0.000;-70.312;-2390.625;2531.250;-2531.250;2742.188;70.312;-2460.938;2460.938;70.312;0.000;70.312;-70.312;0.000;70.312;0.000;0.000;0.000;0.000;0.000;-70.312;-2460.938;2460.938;-2320.312;2320.312;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;-70.312;70.312;-140.625;-2601.562;1406.250;-1265.625;-70.312;-70.312;1546.875;-1265.625;1968.750;-2390.625;421.875;-421.875;70.312;2320.312;-2250.000;562.500;-70.312;1687.500;0.000;-2039.062;140.625;1828.125;-2109.375;-70.312;70.312;1054.688;-1195.312;2179.688;-1757.812;-70.312;-281.250;1898.438;-1968.750;1828.125;-70.312;-70.312;-70.312;140.625;-1687.500;0.000;1335.938;-70.312;-70.312;-70.312;-70.312;0.000;-70.312;-70.312;0.000;-70.312;0.000;-70.312;0.000;0.000;-70.312;0.000;0.000;-70.312;-70.312;0.000;0.000;0.000;-70.312;0.000;-70.312;0.000;0.000;-70.312;70.312;-70.312;0.000;0.000;-70.312;70.312;-70.312;0.000;0.000;0.000;0.000;0.000;0.000;-70.312;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;70.312;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;70.312;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;70.312;0.000;0.000;0.000;70.312;0.000;-210.938;210.938;0.000;70.312;0.000;0.000;0.000;0.000;0.000;70.312;0.000;0.000;0.000;0.000;70.312;0.000;0.000;0.000;0.000;70.312;-70.312;70.312;0.000;0.000;0.000;0.000;70.312;0.000;70.312;0.000;0.000;0.000;70.312;0.000;0.000;0.000;70.312;70.312;-70.312;0.000;70.312;70.312;0.000;0.000;70.312;0.000;70.312;-70.312;0.000;140.625;-1335.938;-140.625;632.812;-351.562;0.000;-210.938;1687.500;0.000;-1476.562;1617.188;-1546.875;1617.188;70.312;-1828.125;210.938;1757.812;-1828.125;-210.938;492.188;-70.312;1898.438;140.625;0.000;-2320.312;2390.625;70.312;70.312;0.000;70.312;0.000;70.312;0.000;70.312;0.000;0.000;-2460.938;2531.250;-70.312;70.312;0.000;0.000;-70.312;0.000;0.000;0.000;70.312;0.000;0.000;0.000;-70.312;0.000;70.312;-70.312;70.312;-70.312;70.312;-70.312;-2320.312;-703.125;3023.438;0.000;-2390.625;-210.938;3445.312;-3867.188;70.312;351.562;773.438;-1054.688;281.250;-351.562;562.500;140.625;-773.438;4007.812;-3585.938;281.250;-562.500;-140.625	8000	17308	2	M	1	1	1	6	4	5		CML	3.5	OW			SW_060
