Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Freq (Hz)	Delta Time (s)	Peak Freq (Hz)	Peak Time (s)	Begin File	Peak Freq Contour (Hz)	PFC Slope (Hz/ms)	File Offset (s)	Start Freq (Hz)	End Freq (Hz)	ID	ID_Category	Type	Category	N elements	Quality	similar_to	Inflection Points	Step	N max	N min	Interruptions	Overtones	Contour	Overlap
1	Spectrogram 1	2	19.548398705	20.221310220	2559.1	14276.8	11717.770	0.6729	2625.000	20.1813	SeaPro_20230717_114512_2CH192K16.wav	2625.000;2625.000;2625.000;2625.000;2625.000;2625.000;2625.000;2625.000;2812.500;2625.000;2625.000;2625.000;2625.000;2625.000;2625.000;2625.000;4125.000;4125.000;2625.000;2625.000;2625.000;2625.000;2812.500;2812.500;2625.000;2625.000;4312.500;4500.000;2625.000;2625.000;2625.000;2625.000;2625.000;4687.500;2812.500;2812.500;2625.000;2625.000;2625.000;2625.000;2625.000;2625.000;2812.500;2625.000;2625.000;2812.500;2625.000;2625.000;2812.500;2625.000;4875.000;4875.000;2625.000;2625.000;2625.000;2625.000;2625.000;2625.000;2625.000;2812.500;2625.000;2625.000;2812.500;2625.000;2625.000;2625.000;2625.000;2625.000;5437.500;2625.000;2812.500;2812.500;5437.500;5437.500;2625.000;2625.000;2812.500;5625.000;2812.500;2625.000;5812.500;5812.500;2625.000;6000.000;2625.000;2625.000;2625.000;2812.500;2625.000;2625.000;2625.000;6187.500;6187.500;6187.500;2625.000;2812.500;2625.000;6375.000;2625.000;2625.000;6375.000;6562.500;6562.500;6562.500;2625.000;2625.000;2625.000;2625.000;6750.000;6750.000;2625.000;2625.000;2625.000;2812.500;2625.000;2812.500;2625.000;2812.500;2625.000;2625.000;2625.000;2625.000;2625.000;2625.000;2625.000;2625.000;7312.500;2625.000;2625.000;7500.000;7500.000;7500.000;2625.000;2625.000;7500.000;7500.000;7500.000;7687.500;7500.000;7687.500;7687.500;2625.000;2625.000;2812.500;2625.000;2625.000;2625.000;2625.000;2812.500;7687.500;2625.000;2625.000;2625.000;2625.000;2625.000;7875.000;7875.000;2625.000;2625.000;7875.000;2625.000;2625.000;2812.500;2625.000;2812.500;2812.500;2625.000;2625.000;8062.500;8062.500;2625.000;2625.000;2812.500;2625.000;2812.500;8250.000;8250.000;8250.000;8437.500;8437.500;2625.000;2625.000;2625.000;2812.500;8625.000;2625.000;2625.000;8625.000;8625.000;2625.000;2812.500;2625.000;2625.000;2812.500;2625.000;2625.000;2625.000;2625.000;3000.000;2625.000;2625.000;2625.000;2625.000;2625.000;2812.500;2812.500;2625.000;2625.000;2625.000;2625.000;2812.500;9375.000;9375.000;2625.000;2625.000;2625.000;2625.000;2625.000;2625.000;2625.000;2625.000;2812.500;2625.000;2625.000;2625.000;9937.500;2625.000;2625.000;2625.000;2625.000;2812.500;2625.000;2812.500;2812.500;2625.000;2625.000;2812.500;2625.000;2812.500;2625.000;2812.500;2625.000;2625.000;2812.500;2625.000;2625.000;2625.000;2812.500;2812.500;2625.000;2625.000;2625.000	0.000;0.000;0.000;0.000;0.000;0.000;0.000;70.312;-70.312;0.000;0.000;0.000;0.000;0.000;0.000;562.500;0.000;-562.500;0.000;0.000;0.000;70.312;0.000;-70.312;0.000;632.812;70.312;-703.125;0.000;0.000;0.000;0.000;773.438;-703.125;0.000;-70.312;0.000;0.000;0.000;0.000;0.000;70.312;-70.312;0.000;70.312;-70.312;0.000;70.312;-70.312;843.750;0.000;-843.750;0.000;0.000;0.000;0.000;0.000;0.000;70.312;-70.312;0.000;70.312;-70.312;0.000;0.000;0.000;0.000;1054.688;-1054.688;70.312;0.000;984.375;0.000;-1054.688;0.000;70.312;1054.688;-1054.688;-70.312;1195.312;0.000;-1195.312;1265.625;-1265.625;0.000;0.000;70.312;-70.312;0.000;0.000;1335.938;0.000;0.000;-1335.938;70.312;-70.312;1406.250;-1406.250;0.000;1406.250;70.312;0.000;0.000;-1476.562;0.000;0.000;0.000;1546.875;0.000;-1546.875;0.000;0.000;70.312;-70.312;70.312;-70.312;70.312;-70.312;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1757.812;-1757.812;0.000;1828.125;0.000;0.000;-1828.125;0.000;1828.125;0.000;0.000;70.312;-70.312;70.312;0.000;-1898.438;0.000;70.312;-70.312;0.000;0.000;0.000;70.312;1828.125;-1898.438;0.000;0.000;0.000;0.000;1968.750;0.000;-1968.750;0.000;1968.750;-1968.750;0.000;70.312;-70.312;70.312;0.000;-70.312;0.000;2039.062;0.000;-2039.062;0.000;70.312;-70.312;70.312;2039.062;0.000;0.000;70.312;0.000;-2179.688;0.000;0.000;70.312;2179.688;-2250.000;0.000;2250.000;0.000;-2250.000;70.312;-70.312;0.000;70.312;-70.312;0.000;0.000;0.000;140.625;-140.625;0.000;0.000;0.000;0.000;70.312;0.000;-70.312;0.000;0.000;0.000;70.312;2460.938;0.000;-2531.250;0.000;0.000;0.000;0.000;0.000;0.000;0.000;70.312;-70.312;0.000;0.000;2742.188;-2742.188;0.000;0.000;0.000;70.312;-70.312;70.312;0.000;-70.312;0.000;70.312;-70.312;70.312;-70.312;70.312;-70.312;0.000;70.312;-70.312;0.000;0.000;70.312;0.000;-70.312;0.000;0.000	19.5484																	
2	Spectrogram 1	2	23.254928934	25.224022466	2963.1	16566.5	13603.388	1.9691	4875.000	25.1973	SeaPro_20230717_114512_2CH192K16.wav	3187.500;3187.500;3000.000;3000.000;3000.000;3937.500;3000.000;3000.000;3187.500;3187.500;3187.500;3375.000;3187.500;3000.000;3375.000;3000.000;3000.000;3000.000;3375.000;3000.000;3000.000;3000.000;3000.000;3000.000;3000.000;3000.000;3000.000;3000.000;3000.000;3375.000;3000.000;3000.000;3000.000;3000.000;3937.500;3562.500;3375.000;3187.500;3375.000;3000.000;3000.000;3000.000;3187.500;3000.000;4312.500;4125.000;3000.000;3000.000;3000.000;3000.000;3000.000;3000.000;4500.000;3000.000;3000.000;3000.000;3562.500;3375.000;3000.000;3375.000;3000.000;3000.000;3000.000;3750.000;3000.000;3000.000;3000.000;3000.000;3750.000;3750.000;3750.000;3750.000;3750.000;3750.000;3750.000;3937.500;5437.500;11437.500;11250.000;11250.000;11250.000;11250.000;3750.000;3375.000;3750.000;15750.000;3562.500;3562.500;3562.500;3000.000;3000.000;3000.000;4312.500;4125.000;3375.000;3750.000;3000.000;3187.500;10312.500;10125.000;3000.000;10125.000;4125.000;9937.500;9937.500;9937.500;3000.000;9750.000;9750.000;9750.000;3000.000;9562.500;9562.500;9562.500;9562.500;3375.000;3187.500;9375.000;3000.000;3000.000;3562.500;3562.500;3562.500;3562.500;3562.500;3937.500;3750.000;3375.000;5062.500;3000.000;3000.000;3000.000;8812.500;8812.500;8812.500;8812.500;8625.000;8625.000;8625.000;8625.000;8437.500;3000.000;8437.500;3000.000;8437.500;8437.500;8250.000;8250.000;8250.000;8250.000;8250.000;8250.000;8062.500;8062.500;3000.000;8062.500;3000.000;3000.000;3000.000;3562.500;3562.500;3562.500;3562.500;3000.000;3000.000;3187.500;3000.000;4875.000;3562.500;4875.000;4875.000;4125.000;4125.000;3000.000;3375.000;7687.500;4125.000;3000.000;3000.000;3000.000;7687.500;7687.500;7500.000;7500.000;7500.000;7500.000;7500.000;7500.000;7500.000;7500.000;7500.000;7500.000;7312.500;7312.500;7312.500;7312.500;7312.500;7312.500;7125.000;7125.000;6937.500;7125.000;6937.500;6750.000;6750.000;6000.000;5625.000;5437.500;4875.000;4875.000;4687.500;4500.000;4500.000;4312.500;4312.500;3000.000;3375.000;3000.000;3937.500;3937.500;3750.000;3750.000;3750.000;3750.000;3750.000;3750.000;3750.000;3562.500;3562.500;4125.000;4312.500;4687.500;5625.000;6000.000;6937.500;4125.000;3000.000;3937.500;3375.000;3000.000;3187.500;3000.000;3000.000;3562.500;4125.000;3937.500;3000.000;3000.000;3937.500;3000.000;4125.000;4125.000;4125.000;3000.000;3000.000;3562.500;3562.500;3375.000;3187.500;3562.500;4125.000;3375.000;3000.000;3187.500;3187.500;4687.500;3375.000;3375.000;3000.000;3000.000;3000.000;3000.000;4125.000;3000.000;3375.000;3000.000;3750.000;3562.500;3187.500;3187.500;3000.000;3187.500;3562.500;3562.500;3000.000;3000.000;3375.000;3000.000;3000.000;3937.500;4125.000;4875.000;3000.000;4875.000;3750.000;13500.000;13500.000;13312.500;3562.500;3187.500;4125.000;3000.000;3000.000;3187.500;3000.000;3562.500;3000.000;15750.000;3187.500;3937.500;12562.500;3187.500;3000.000;3000.000;12375.000;12187.500;12187.500;12000.000;3000.000;3937.500;3562.500;3187.500;3562.500;4125.000;3562.500;3375.000;3562.500;3375.000;3187.500;3375.000;3000.000;3000.000;3375.000;11062.500;3000.000;11062.500;10875.000;10875.000;3000.000;10687.500;3000.000;3750.000;3187.500;3187.500;3187.500;3000.000;3375.000;15750.000;3000.000;4125.000;4312.500;10312.500;10125.000;10125.000;10125.000;3000.000;9937.500;9937.500;9750.000;9750.000;9750.000;9750.000;9562.500;9562.500;9562.500;16500.000;4125.000;4125.000;3187.500;3000.000;3750.000;3000.000;3000.000;3000.000;3187.500;9000.000;3187.500;3750.000;9000.000;9000.000;3000.000;3000.000;8812.500;8812.500;8812.500;8812.500;8812.500;8812.500;8812.500;8625.000;8625.000;8625.000;16312.500;3000.000;8625.000;8437.500;8437.500;8437.500;8437.500;8437.500;8437.500;8437.500;8250.000;3000.000;8250.000;8250.000;8250.000;8250.000;8062.500;8062.500;8062.500;8062.500;8062.500;3000.000;3000.000;3000.000;3937.500;3000.000;3187.500;15937.500;3187.500;4125.000;3000.000;7687.500;7875.000;3187.500;3000.000;3937.500;3937.500;3750.000;7687.500;7687.500;7687.500;7687.500;7687.500;7500.000;7500.000;7500.000;7500.000;7500.000;7500.000;7500.000;7500.000;7500.000;7500.000;7500.000;7500.000;7500.000;7500.000;3937.500;3000.000;7312.500;7312.500;7312.500;7312.500;7312.500;7312.500;7312.500;7312.500;7312.500;7312.500;7125.000;7125.000;7125.000;7125.000;7125.000;7125.000;7125.000;3000.000;6937.500;6937.500;6937.500;6937.500;6750.000;3000.000;5812.500;3000.000;6187.500;5812.500;3000.000;3937.500;3000.000;4687.500;4687.500;4500.000;4312.500;4312.500;3937.500;3000.000;3750.000;3937.500;3562.500;3562.500;3562.500;3562.500;3375.000;3375.000;3375.000;3375.000;3375.000;3375.000;3562.500;3562.500;3562.500;3750.000;3750.000;4312.500;4500.000;4875.000;6000.000;6750.000;4687.500;4500.000;6937.500;6750.000;4125.000;3937.500;4312.500;5062.500;4125.000;3000.000;4125.000;4125.000;3000.000;6000.000;3000.000;3000.000;3375.000;7312.500;7500.000;3000.000;3000.000;7500.000;3000.000;3187.500;7687.500;7500.000;3187.500;3000.000;3000.000;3562.500;3000.000;3000.000;3000.000;3000.000;3187.500;3562.500;3187.500;3000.000;3000.000;3375.000;3375.000;3750.000;3375.000;3750.000;3375.000;3937.500;3187.500;3375.000;3000.000;3000.000;3187.500;3375.000;14062.500;3562.500;13875.000;3000.000;3187.500;3000.000;3187.500;3562.500;3000.000;3000.000;3750.000;3000.000;3562.500;3000.000;3187.500;3000.000;3000.000;8625.000;3562.500;3000.000;3000.000;8625.000;3187.500;3562.500;3375.000;4312.500;11625.000;3000.000;11437.500;11437.500;11250.000;3562.500;3937.500;3375.000;3937.500;3187.500;3000.000;3187.500;3375.000;3375.000;3750.000;3000.000;3000.000;3000.000;3187.500;3375.000;3000.000;10312.500;10312.500;3000.000;10125.000;3187.500;10125.000;4125.000;9937.500;9937.500;9937.500;9750.000;9750.000;9750.000;9750.000;9750.000;9562.500;9562.500;15187.500;3937.500;3937.500;3187.500;3375.000;3000.000;3375.000;3187.500;3375.000;3000.000;3000.000;3187.500;3187.500;3000.000;9187.500;9000.000;9000.000;9000.000;9000.000;9000.000;9000.000;9000.000;9000.000;8812.500;8812.500;8812.500;3000.000;16500.000;3187.500;3750.000;3937.500;8625.000;8625.000;8437.500;8437.500;8250.000;8437.500;8250.000;8250.000;8250.000;3375.000;3000.000;3187.500;3187.500;3750.000;8062.500;3000.000;7875.000;7875.000;7875.000;7875.000;16312.500;16312.500;3937.500;7875.000;7875.000;7875.000;7875.000;7687.500;7875.000;7687.500;7687.500;7687.500;7687.500;7687.500;7687.500;7687.500;7687.500;7687.500;7687.500;7687.500;7687.500;7687.500;7687.500;7687.500;7500.000;7687.500;3750.000;7500.000;7500.000;7500.000;7500.000;7500.000;7500.000;7500.000;7500.000;7500.000;7312.500;7312.500;7312.500;7125.000;7125.000;6937.500;6937.500;6375.000;6187.500;6000.000;5625.000;5250.000;3187.500;4875.000;4875.000;4875.000;4687.500;4687.500;4875.000;5062.500;5250.000;5625.000;6000.000;6187.500;3375.000	0.000;-70.312;0.000;0.000;351.562;-351.562;0.000;70.312;0.000;0.000;70.312;-70.312;-70.312;140.625;-140.625;0.000;0.000;140.625;-140.625;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;140.625;-140.625;0.000;0.000;0.000;351.562;-140.625;-70.312;-70.312;70.312;-140.625;0.000;0.000;70.312;-70.312;492.188;-70.312;-421.875;0.000;0.000;0.000;0.000;0.000;562.500;-562.500;0.000;0.000;210.938;-70.312;-140.625;140.625;-140.625;0.000;0.000;281.250;-281.250;0.000;0.000;0.000;281.250;0.000;0.000;0.000;0.000;0.000;0.000;70.312;562.500;2250.000;-70.312;0.000;0.000;0.000;-2812.500;-140.625;140.625;4500.000;-4570.312;0.000;0.000;-210.938;0.000;0.000;492.188;-70.312;-281.250;140.625;-281.250;70.312;2671.875;-70.312;-2671.875;2671.875;-2250.000;2179.688;0.000;0.000;-2601.562;2531.250;0.000;0.000;-2531.250;2460.938;0.000;0.000;0.000;-2320.312;-70.312;2320.312;-2390.625;0.000;210.938;0.000;0.000;0.000;0.000;140.625;-70.312;-140.625;632.812;-773.438;0.000;0.000;2179.688;0.000;0.000;0.000;-70.312;0.000;0.000;0.000;-70.312;-2039.062;2039.062;-2039.062;2039.062;0.000;-70.312;0.000;0.000;0.000;0.000;0.000;-70.312;0.000;-1898.438;1898.438;-1898.438;0.000;0.000;210.938;0.000;0.000;0.000;-210.938;0.000;70.312;-70.312;703.125;-492.188;492.188;0.000;-281.250;0.000;-421.875;140.625;1617.188;-1335.938;-421.875;0.000;0.000;1757.812;0.000;-70.312;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;-70.312;0.000;0.000;0.000;0.000;0.000;-70.312;0.000;-70.312;70.312;-70.312;-70.312;0.000;-281.250;-140.625;-70.312;-210.938;0.000;-70.312;-70.312;0.000;-70.312;0.000;-492.188;140.625;-140.625;351.562;0.000;-70.312;0.000;0.000;0.000;0.000;0.000;0.000;-70.312;0.000;210.938;70.312;140.625;351.562;140.625;351.562;-1054.688;-421.875;351.562;-210.938;-140.625;70.312;-70.312;0.000;210.938;210.938;-70.312;-351.562;0.000;351.562;-351.562;421.875;0.000;0.000;-421.875;0.000;210.938;0.000;-70.312;-70.312;140.625;210.938;-281.250;-140.625;70.312;0.000;562.500;-492.188;0.000;-140.625;0.000;0.000;0.000;421.875;-421.875;140.625;-140.625;281.250;-70.312;-140.625;0.000;-70.312;70.312;140.625;0.000;-210.938;0.000;140.625;-140.625;0.000;351.562;70.312;281.250;-703.125;703.125;-421.875;3656.250;0.000;-70.312;-3656.250;-140.625;351.562;-421.875;0.000;70.312;-70.312;210.938;-210.938;4781.250;-4710.938;281.250;3234.375;-3515.625;-70.312;0.000;3515.625;-70.312;0.000;-70.312;-3375.000;351.562;-140.625;-140.625;140.625;210.938;-210.938;-70.312;70.312;-70.312;-70.312;70.312;-140.625;0.000;140.625;2882.812;-3023.438;3023.438;-70.312;0.000;-2953.125;2882.812;-2882.812;281.250;-210.938;0.000;0.000;-70.312;140.625;4640.625;-4781.250;421.875;70.312;2250.000;-70.312;0.000;0.000;-2671.875;2601.562;0.000;-70.312;0.000;0.000;0.000;-70.312;0.000;0.000;2601.562;-4640.625;0.000;-351.562;-70.312;281.250;-281.250;0.000;0.000;70.312;2179.688;-2179.688;210.938;1968.750;0.000;-2250.000;0.000;2179.688;0.000;0.000;0.000;0.000;0.000;0.000;-70.312;0.000;0.000;2882.812;-4992.188;2109.375;-70.312;0.000;0.000;0.000;0.000;0.000;0.000;-70.312;-1968.750;1968.750;0.000;0.000;0.000;-70.312;0.000;0.000;0.000;0.000;-1898.438;0.000;0.000;351.562;-351.562;70.312;4781.250;-4781.250;351.562;-421.875;1757.812;70.312;-1757.812;-70.312;351.562;0.000;-70.312;1476.562;0.000;0.000;0.000;0.000;-70.312;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;-1335.938;-351.562;1617.188;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;-70.312;0.000;0.000;0.000;0.000;0.000;0.000;-1546.875;1476.562;0.000;0.000;0.000;-70.312;-1406.250;1054.688;-1054.688;1195.312;-140.625;-1054.688;351.562;-351.562;632.812;0.000;-70.312;-70.312;0.000;-140.625;-351.562;281.250;70.312;-140.625;0.000;0.000;0.000;-70.312;0.000;0.000;0.000;0.000;0.000;70.312;0.000;0.000;70.312;0.000;210.938;70.312;140.625;421.875;281.250;-773.438;-70.312;914.062;-70.312;-984.375;-70.312;140.625;281.250;-351.562;-421.875;421.875;0.000;-421.875;1125.000;-1125.000;0.000;140.625;1476.562;70.312;-1687.500;0.000;1687.500;-1687.500;70.312;1687.500;-70.312;-1617.188;-70.312;0.000;210.938;-210.938;0.000;0.000;0.000;70.312;140.625;-140.625;-70.312;0.000;140.625;0.000;140.625;-140.625;140.625;-140.625;210.938;-281.250;70.312;-140.625;0.000;70.312;70.312;4007.812;-3937.500;3867.188;-4078.125;70.312;-70.312;70.312;140.625;-210.938;0.000;281.250;-281.250;210.938;-210.938;70.312;-70.312;0.000;2109.375;-1898.438;-210.938;0.000;2109.375;-2039.062;140.625;-70.312;351.562;2742.188;-3234.375;3164.062;0.000;-70.312;-2882.812;140.625;-210.938;210.938;-281.250;-70.312;70.312;70.312;0.000;140.625;-281.250;0.000;0.000;70.312;70.312;-140.625;2742.188;0.000;-2742.188;2671.875;-2601.562;2601.562;-2250.000;2179.688;0.000;0.000;-70.312;0.000;0.000;0.000;0.000;-70.312;0.000;2109.375;-4218.750;0.000;-281.250;70.312;-140.625;140.625;-70.312;70.312;-140.625;0.000;70.312;0.000;-70.312;2320.312;-70.312;0.000;0.000;0.000;0.000;0.000;0.000;0.000;-70.312;0.000;0.000;-2179.688;5062.500;-4992.188;210.938;70.312;1757.812;0.000;-70.312;0.000;-70.312;70.312;-70.312;0.000;0.000;-1828.125;-140.625;70.312;0.000;210.938;1617.188;-1898.438;1828.125;0.000;0.000;0.000;3164.062;0.000;-4640.625;1476.562;0.000;0.000;0.000;-70.312;70.312;-70.312;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;-70.312;70.312;-1476.562;1406.250;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;-70.312;0.000;0.000;-70.312;0.000;-70.312;0.000;-210.938;-70.312;-70.312;-140.625;-140.625;-773.438;632.812;0.000;0.000;-70.312;0.000;70.312;70.312;70.312;140.625;140.625;70.312;-1054.688	23.2549						REWT											
3	Spectrogram 1	1	30.272907826	30.850006077	1250.5	7946.5	6696.071	0.5771	1687.500	30.4773	SeaPro_20230717_114512_2CH192K16.wav	1500.000;1687.500;1875.000;1875.000;1875.000;1312.500;1312.500;1875.000;1875.000;2062.500;1312.500;2062.500;2625.000;1500.000;1500.000;1687.500;1312.500;1312.500;1875.000;1312.500;2812.500;1312.500;2812.500;1875.000;2062.500;1687.500;1687.500;1687.500;1875.000;1687.500;1312.500;2250.000;1875.000;1500.000;1500.000;1312.500;1687.500;2625.000;1312.500;1875.000;1687.500;1875.000;1687.500;1500.000;1312.500;1875.000;1875.000;1875.000;1500.000;1500.000;1500.000;1687.500;1500.000;1687.500;1875.000;1687.500;2625.000;1875.000;1500.000;1312.500;1312.500;1500.000;1875.000;1500.000;1500.000;3000.000;1687.500;3000.000;1312.500;1312.500;3187.500;3187.500;3187.500;1687.500;1687.500;2625.000;1687.500;2625.000;2625.000;1500.000;1312.500;1687.500;1687.500;1875.000;1875.000;2625.000;2812.500;1875.000;1500.000;4312.500;4312.500;1500.000;1312.500;1687.500;1875.000;1687.500;1687.500;1312.500;5250.000;5250.000;1500.000;5437.500;5437.500;5625.000;1312.500;1687.500;1687.500;1875.000;5812.500;1687.500;1312.500;1687.500;1687.500;1875.000;1312.500;2062.500;1500.000;1687.500;1687.500;1312.500;1312.500;1312.500;1687.500;1875.000;2062.500;2062.500;1500.000;1312.500;1500.000;1687.500;1312.500;1687.500;1500.000;1687.500;1312.500;6750.000;1500.000;1875.000;1687.500;6750.000;1500.000;1312.500;1875.000;6937.500;6937.500;1875.000;1687.500;1687.500;1875.000;1687.500;1687.500;1500.000;1875.000;1687.500;1312.500;1500.000;1875.000;1312.500;1500.000;1500.000;1500.000;1687.500;1500.000;1500.000;2062.500;1500.000;1687.500;1500.000;1875.000;1687.500;1687.500;1500.000;1500.000;1312.500;1312.500;1312.500;7687.500;1500.000;1500.000;1500.000;1687.500;1500.000;1500.000;1312.500;1500.000;1500.000;1312.500;1875.000;1875.000;1500.000;1312.500;1312.500;1875.000;1875.000;1875.000;1875.000;1875.000;1875.000;1875.000;2625.000;1500.000;1312.500;1687.500;6750.000;1687.500;1500.000;1875.000;1875.000;1875.000;1875.000;1687.500;1687.500;1875.000;1500.000;1875.000;1500.000	70.312;70.312;0.000;0.000;-210.938;0.000;210.938;0.000;70.312;-281.250;281.250;210.938;-421.875;0.000;70.312;-140.625;0.000;210.938;-210.938;562.500;-562.500;562.500;-351.562;70.312;-140.625;0.000;0.000;70.312;-70.312;-140.625;351.562;-140.625;-140.625;0.000;-70.312;140.625;351.562;-492.188;210.938;-70.312;70.312;-70.312;-70.312;-70.312;210.938;0.000;0.000;-140.625;0.000;0.000;70.312;-70.312;70.312;70.312;-70.312;351.562;-281.250;-140.625;-70.312;0.000;70.312;140.625;-140.625;0.000;562.500;-492.188;492.188;-632.812;0.000;703.125;0.000;0.000;-562.500;0.000;351.562;-351.562;351.562;0.000;-421.875;-70.312;140.625;0.000;70.312;0.000;281.250;70.312;-351.562;-140.625;1054.688;0.000;-1054.688;-70.312;140.625;70.312;-70.312;0.000;-140.625;1476.562;0.000;-1406.250;1476.562;0.000;70.312;-1617.188;140.625;0.000;70.312;1476.562;-1546.875;-140.625;140.625;0.000;70.312;-210.938;281.250;-210.938;70.312;0.000;-140.625;0.000;0.000;140.625;70.312;70.312;0.000;-210.938;-70.312;70.312;70.312;-140.625;140.625;-70.312;70.312;-140.625;2039.062;-1968.750;140.625;-70.312;1898.438;-1968.750;-70.312;210.938;1898.438;0.000;-1898.438;-70.312;0.000;70.312;-70.312;0.000;-70.312;140.625;-70.312;-140.625;70.312;140.625;-210.938;70.312;0.000;0.000;70.312;-70.312;0.000;210.938;-210.938;70.312;-70.312;140.625;-70.312;0.000;-70.312;0.000;-70.312;0.000;0.000;2390.625;-2320.312;0.000;0.000;70.312;-70.312;0.000;-70.312;70.312;0.000;-70.312;210.938;0.000;-140.625;-70.312;0.000;210.938;0.000;0.000;0.000;0.000;0.000;0.000;281.250;-421.875;-70.312;140.625;1898.438;-1898.438;-70.312;140.625;0.000;0.000;0.000;-70.312;0.000;70.312;-140.625;140.625;-140.625	30.2729								1	SW_003								
