Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Freq (Hz)	Delta Time (s)	Peak Freq (Hz)	Peak Time (s)	Begin File	Peak Freq Contour (Hz)	PFC Slope (Hz/ms)	File Offset (s)	Start Freq (Hz)	End Freq (Hz)	ID	ID_Category	Type	Category	N elements	Quality	similar_to	Inflection Points	Step	N max	N min	Interruptions	Overtones	Contour	Overlap
1	Spectrogram 1	2	1.951738915	3.277584035	7727.667	18209.290	10481.623	1.3258	14250.000	3.1387	SeaPro_20220803_110731_2CH192K16.wav	8062.500;8062.500;8250.000;8250.000;8250.000;8250.000;8437.500;8437.500;8437.500;8625.000;8250.000;8625.000;8250.000;8437.500;9000.000;9000.000;9000.000;9000.000;9000.000;9187.500;9187.500;9375.000;9375.000;9562.500;9562.500;9750.000;9750.000;10125.000;10125.000;10312.500;10500.000;10500.000;10687.500;10687.500;11062.500;11062.500;11062.500;11062.500;11062.500;11250.000;11250.000;11437.500;11437.500;11437.500;11437.500;11437.500;11437.500;11437.500;11437.500;11625.000;11437.500;11625.000;11437.500;18000.000;12187.500;12187.500;12187.500;12187.500;12750.000;12750.000;13125.000;13125.000;13312.500;13312.500;13500.000;13500.000;13500.000;13500.000;13687.500;13875.000;13875.000;13875.000;13875.000;14062.500;14062.500;14062.500;14062.500;14062.500;14437.500;14437.500;14437.500;14625.000;14625.000;14625.000;14062.500;14625.000;14812.500;14812.500;14812.500;11625.000;11437.500;7875.000;9000.000;12187.500;10125.000;11437.500;11437.500;9562.500;14812.500;17812.500;17625.000;15000.000;14812.500;14812.500;13500.000;14625.000;14812.500;14625.000;14625.000;14625.000;14437.500;14437.500;14250.000;14250.000;14062.500;13875.000;13875.000;14625.000;13500.000;13125.000;13125.000;13125.000;12937.500;12750.000;12375.000;12375.000;12562.500;12187.500;12000.000;12000.000;11812.500;11812.500;11812.500;11812.500;11812.500;11812.500;12000.000;12000.000;12000.000;12000.000;12187.500;12187.500;12187.500;12375.000;12375.000;12375.000;12375.000;12375.000;12750.000;12750.000;12937.500;13125.000;13125.000;13312.500;13312.500;13500.000;13687.500;13500.000;13687.500;13687.500;13875.000;13875.000;13875.000;14062.500;14062.500;14062.500;14437.500;14437.500;14625.000;14625.000;14625.000;14625.000;14625.000;14812.500;14625.000;14812.500;14812.500;14812.500;14812.500;14812.500;14812.500;14812.500;15000.000;15000.000;15187.500;15187.500;15375.000;15375.000;15562.500;15562.500;15562.500;15562.500;15750.000;15750.000;15750.000;15750.000;15937.500;15937.500;15937.500;15937.500;15937.500;15937.500;15937.500;15937.500;15937.500;15937.500;15937.500;15750.000;15750.000;15750.000;15562.500;15375.000;15375.000;15187.500;15000.000;14812.500;14625.000;14062.500;14250.000;14062.500;13687.500;13500.000;13125.000;13125.000;12937.500;12562.500;12562.500;12375.000;12562.500;12000.000;11812.500;13500.000;11437.500;11437.500;9562.500;11250.000;10875.000;10875.000;18187.500;10500.000;10312.500;10125.000;10125.000;10125.000;10125.000;10125.000;10125.000;10125.000;9937.500;9937.500;9937.500;10125.000;10125.000;10125.000;10125.000;10125.000;10125.000;10312.500;10312.500;10500.000;10500.000;10687.500;10687.500;10875.000;10875.000;11062.500;11250.000;12000.000;12000.000;12000.000;12000.000;12187.500;12375.000;12375.000;12375.000;12375.000;12375.000;12375.000;12562.500;12562.500;12750.000;12750.000;12750.000;12937.500;12937.500;13125.000;13312.500;13312.500;13312.500;13312.500;13312.500;13312.500;13312.500;13312.500;13312.500;13500.000;13500.000;13500.000;13687.500;13687.500;13687.500;13687.500;13875.000;13875.000;14062.500;14250.000;14250.000;14250.000;14437.500;14437.500;14625.000;14625.000;14812.500;14812.500;15000.000;15187.500;15187.500;15375.000;15375.000;15562.500;15750.000;16125.000;16125.000;16312.500;16312.500;16500.000;16500.000;16687.500;16687.500;12187.500;16500.000;17062.500;17062.500;17250.000;8062.500;7875.000;9562.500;8062.500;13500.000;13687.500;13875.000;12187.500;17250.000;17250.000;16875.000;16875.000;16875.000;16687.500;16687.500;16687.500;16500.000;16312.500;13687.500;12187.500;15937.500;15750.000;15562.500;15375.000;15187.500;15000.000;15187.500;15000.000;14812.500;14812.500;12375.000;12375.000;14250.000;14062.500;13875.000;13875.000;13687.500;13687.500;13312.500;13312.500;13125.000;13125.000;12375.000;12937.500;12937.500;12937.500;12562.500;12375.000;12375.000;12187.500;12187.500;12000.000;12187.500;11625.000;10875.000;11250.000;11625.000;11250.000;11437.500;11437.500;11625.000;11625.000;11625.000;11625.000;11625.000;11625.000;11625.000;11625.000;11625.000;11625.000;11812.500;11812.500;12000.000;12187.500;12187.500;12187.500;12187.500;12375.000;12375.000;12562.500;12562.500;12375.000;12750.000;12750.000;12937.500;12937.500;12937.500;12937.500;13125.000;13125.000;13125.000;13125.000;13312.500;13500.000;13500.000;13500.000;13500.000;13687.500;13500.000;13687.500;13875.000;13875.000;14062.500;14062.500;14062.500;14062.500;14062.500;14250.000;14250.000;14250.000;14250.000;14250.000;14250.000;14250.000;14250.000;14437.500;14437.500;14437.500;14437.500;14437.500;14437.500;14437.500;14437.500;14625.000;14625.000;14625.000;14625.000;14625.000;14625.000;14625.000;14625.000;14625.000;14625.000;14625.000;14625.000;14625.000;14625.000;14625.000;14625.000;14812.500;14812.500;14812.500;14812.500;15000.000;15187.500;15375.000;15562.500;15750.000;16125.000;16312.500;16500.000;16687.500;16687.500;16875.000;17062.500;17250.000;17437.500;17437.500;17625.000;17812.500;18000.000;18187.500;8062.500	0.000;70.312;0.000;0.000;0.000;70.312;0.000;0.000;70.312;-140.625;140.625;-140.625;70.312;210.938;0.000;0.000;0.000;0.000;70.312;0.000;70.312;0.000;70.312;0.000;70.312;0.000;140.625;0.000;70.312;70.312;0.000;70.312;0.000;140.625;0.000;0.000;0.000;0.000;70.312;0.000;70.312;0.000;0.000;0.000;0.000;0.000;0.000;0.000;70.312;-70.312;70.312;-70.312;2460.938;-2179.688;0.000;0.000;0.000;210.938;0.000;140.625;0.000;70.312;0.000;70.312;0.000;0.000;0.000;70.312;70.312;0.000;0.000;0.000;70.312;0.000;0.000;0.000;0.000;140.625;0.000;0.000;70.312;0.000;0.000;-210.938;210.938;70.312;0.000;0.000;-1195.312;-70.312;-1335.938;421.875;1195.312;-773.438;492.188;0.000;-703.125;1968.750;1125.000;-70.312;-984.375;-70.312;0.000;-492.188;421.875;70.312;-70.312;0.000;0.000;-70.312;0.000;-70.312;0.000;-70.312;-70.312;0.000;281.250;-421.875;-140.625;0.000;0.000;-70.312;-70.312;-140.625;0.000;70.312;-140.625;-70.312;0.000;-70.312;0.000;0.000;0.000;0.000;0.000;70.312;0.000;0.000;0.000;70.312;0.000;0.000;70.312;0.000;0.000;0.000;0.000;140.625;0.000;70.312;70.312;0.000;70.312;0.000;70.312;70.312;-70.312;70.312;0.000;70.312;0.000;0.000;70.312;0.000;0.000;140.625;0.000;70.312;0.000;0.000;0.000;0.000;70.312;-70.312;70.312;0.000;0.000;0.000;0.000;0.000;0.000;70.312;0.000;70.312;0.000;70.312;0.000;70.312;0.000;0.000;0.000;70.312;0.000;0.000;0.000;70.312;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;-70.312;0.000;0.000;-70.312;-70.312;0.000;-70.312;-70.312;-70.312;-70.312;-210.938;70.312;-70.312;-140.625;-70.312;-140.625;0.000;-70.312;-140.625;0.000;-70.312;70.312;-210.938;-70.312;632.812;-773.438;0.000;-703.125;632.812;-140.625;0.000;2742.188;-2882.812;-70.312;-70.312;0.000;0.000;0.000;0.000;0.000;0.000;-70.312;0.000;0.000;70.312;0.000;0.000;0.000;0.000;0.000;70.312;0.000;70.312;0.000;70.312;0.000;70.312;0.000;70.312;70.312;281.250;0.000;0.000;0.000;70.312;70.312;0.000;0.000;0.000;0.000;0.000;70.312;0.000;70.312;0.000;0.000;70.312;0.000;70.312;70.312;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;70.312;0.000;0.000;70.312;0.000;0.000;0.000;70.312;0.000;70.312;70.312;0.000;0.000;70.312;0.000;70.312;0.000;70.312;0.000;70.312;70.312;0.000;70.312;0.000;70.312;70.312;140.625;0.000;70.312;0.000;70.312;0.000;70.312;0.000;-1687.500;1617.188;210.938;0.000;70.312;-3445.312;-70.312;632.812;-562.500;2039.062;70.312;70.312;-632.812;1898.438;0.000;-140.625;0.000;0.000;-70.312;0.000;0.000;-70.312;-70.312;-984.375;-562.500;1406.250;-70.312;-70.312;-70.312;-70.312;-70.312;70.312;-70.312;-70.312;0.000;-914.062;0.000;703.125;-70.312;-70.312;0.000;-70.312;0.000;-140.625;0.000;-70.312;0.000;-281.250;210.938;0.000;0.000;-140.625;-70.312;0.000;-70.312;0.000;-70.312;70.312;-210.938;-281.250;140.625;140.625;-140.625;70.312;0.000;70.312;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;70.312;0.000;70.312;70.312;0.000;0.000;0.000;70.312;0.000;70.312;0.000;-70.312;140.625;0.000;70.312;0.000;0.000;0.000;70.312;0.000;0.000;0.000;70.312;70.312;0.000;0.000;0.000;70.312;-70.312;70.312;70.312;0.000;70.312;0.000;0.000;0.000;0.000;70.312;0.000;0.000;0.000;0.000;0.000;0.000;0.000;70.312;0.000;0.000;0.000;0.000;0.000;0.000;0.000;70.312;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;70.312;0.000;0.000;0.000;70.312;70.312;70.312;70.312;70.312;140.625;70.312;70.312;70.312;0.000;70.312;70.312;70.312;70.312;0.000;70.312;70.312;70.312;70.312;-3796.875	1.9517	7768	18105			CML	OW	3.5	2		6	0	4	4	2	2	M	BP
2	Spectrogram 1	2	4.389137034	4.647715829	3447.146	10607.143	7159.997	0.2586	3562.500	4.3973	SeaPro_20220803_110731_2CH192K16.wav	4125.000;3937.500;3562.500;3562.500;3750.000;3937.500;3562.500;3562.500;3562.500;3562.500;4500.000;4500.000;3750.000;3937.500;3937.500;3562.500;3937.500;3937.500;3750.000;4500.000;3562.500;3562.500;3562.500;6187.500;6375.000;6375.000;4125.000;3750.000;3937.500;3937.500;3562.500;4125.000;3562.500;3937.500;3562.500;4125.000;3750.000;3750.000;4312.500;7500.000;7500.000;7500.000;3562.500;3562.500;3937.500;3750.000;3562.500;4125.000;8062.500;3562.500;3562.500;3562.500;3750.000;3562.500;3562.500;3750.000;3562.500;3562.500;3937.500;3562.500;4125.000;3562.500;3750.000;3937.500;3562.500;4312.500;4312.500;3562.500;3562.500;8625.000;8812.500;3562.500;3750.000;3937.500;3562.500;8812.500;3562.500;4125.000;4125.000;3937.500;3750.000;3750.000;3750.000;3937.500;3562.500;3562.500;4312.500;3750.000;4125.000;4875.000;3937.500;3562.500;3562.500;10312.500;10500.000;3562.500;3937.500	-70.312;-140.625;0.000;70.312;70.312;-140.625;0.000;0.000;0.000;351.562;0.000;-281.250;70.312;0.000;-140.625;140.625;0.000;-70.312;281.250;-351.562;0.000;0.000;984.375;70.312;0.000;-843.750;-140.625;70.312;0.000;-140.625;210.938;-210.938;140.625;-140.625;210.938;-140.625;0.000;210.938;1195.312;0.000;0.000;-1476.562;0.000;140.625;-70.312;-70.312;210.938;1476.562;-1687.500;0.000;0.000;70.312;-70.312;0.000;70.312;-70.312;0.000;140.625;-140.625;210.938;-210.938;70.312;70.312;-140.625;281.250;0.000;-281.250;0.000;1898.438;70.312;-1968.750;70.312;70.312;-140.625;1968.750;-1968.750;210.938;0.000;-70.312;-70.312;0.000;0.000;70.312;-140.625;0.000;281.250;-210.938;140.625;281.250;-351.562;-140.625;0.000;2531.250;70.312;-2601.562;140.625	4.3891								1									
4	Spectrogram 1	2	7.571106019	8.741209992	7323.944	15436.620	8112.676	1.1701	8625.000	8.0773	SeaPro_20220803_110731_2CH192K16.wav	13687.500;14062.500;14062.500;12937.500;7500.000;14812.500;14812.500;15000.000;15187.500;15187.500;15375.000;15375.000;15187.500;15375.000;15375.000;15187.500;15375.000;15187.500;15187.500;15187.500;15000.000;14812.500;14812.500;9187.500;14812.500;14625.000;9375.000;14250.000;14250.000;14437.500;14437.500;14437.500;14437.500;14437.500;14250.000;14250.000;14250.000;14250.000;14250.000;14062.500;14062.500;14062.500;13875.000;13875.000;13875.000;13875.000;13687.500;13875.000;13687.500;13687.500;13687.500;13500.000;13500.000;13500.000;13500.000;13312.500;13500.000;13312.500;13312.500;13125.000;13125.000;13125.000;12937.500;12562.500;12937.500;12937.500;12562.500;12937.500;12750.000;12750.000;12750.000;12562.500;12750.000;12562.500;12562.500;12562.500;12375.000;12375.000;12375.000;12187.500;12187.500;12187.500;12000.000;12000.000;12000.000;11812.500;11812.500;11812.500;11625.000;11625.000;11625.000;11437.500;11437.500;11250.000;11062.500;11062.500;11062.500;10875.000;10875.000;10875.000;10687.500;10687.500;10687.500;10500.000;10500.000;10500.000;10312.500;10312.500;10312.500;10125.000;10125.000;10125.000;10125.000;9937.500;9937.500;9937.500;9937.500;9750.000;9750.000;9750.000;9750.000;9562.500;9562.500;9562.500;9562.500;9562.500;9562.500;9562.500;9562.500;9375.000;9375.000;9375.000;9375.000;9375.000;9187.500;9187.500;9187.500;9187.500;9187.500;9187.500;9187.500;9187.500;9187.500;9187.500;9187.500;9000.000;9187.500;9000.000;9000.000;9000.000;9000.000;9000.000;9000.000;9000.000;9000.000;9000.000;8812.500;8812.500;8812.500;8812.500;8812.500;8812.500;8812.500;8812.500;8812.500;8812.500;8812.500;8812.500;8812.500;8812.500;8812.500;8812.500;8812.500;8812.500;8812.500;8812.500;8812.500;8812.500;8812.500;8625.000;8625.000;8625.000;8625.000;8625.000;8625.000;8625.000;8625.000;8625.000;8625.000;8625.000;8625.000;8625.000;8625.000;8625.000;8625.000;8625.000;8625.000;8625.000;8625.000;8625.000;8625.000;8625.000;8625.000;8625.000;8625.000;8625.000;8625.000;8625.000;8625.000;8625.000;8437.500;8625.000;8625.000;8437.500;8625.000;8437.500;8437.500;8437.500;8437.500;8437.500;8437.500;8437.500;8437.500;8437.500;8437.500;8437.500;8437.500;8437.500;8437.500;8437.500;8437.500;8437.500;8250.000;8250.000;8250.000;8250.000;8250.000;8250.000;8250.000;8250.000;8250.000;8250.000;8250.000;8250.000;8250.000;8250.000;8250.000;8250.000;8250.000;8250.000;8250.000;8250.000;8250.000;8250.000;8062.500;9937.500;9937.500;9937.500;9937.500;9937.500;9937.500;9937.500;9937.500;10125.000;9937.500;10125.000;10125.000;10125.000;10125.000;10125.000;10125.000;10125.000;10125.000;10125.000;10125.000;10125.000;10125.000;10312.500;10312.500;10312.500;10312.500;10312.500;10312.500;10312.500;10312.500;10312.500;10312.500;10312.500;10312.500;10312.500;10500.000;10500.000;10500.000;10500.000;10500.000;10500.000;10500.000;10500.000;10500.000;10500.000;10500.000;10687.500;10687.500;10687.500;10687.500;10687.500;10687.500;10687.500;10687.500;10875.000;10875.000;10875.000;10875.000;10875.000;10875.000;11062.500;11062.500;11062.500;11062.500;11062.500;11062.500;11250.000;11250.000;7875.000;11250.000;7875.000;7875.000;7875.000;8062.500;8062.500;8062.500;8062.500;8062.500;8062.500;8250.000;8250.000;8250.000;8250.000;8250.000;8250.000;12000.000;8250.000;8437.500;8437.500;8437.500;8437.500;8437.500;8625.000;8625.000;8625.000;8625.000;8625.000;8625.000;8812.500;8812.500;8812.500;8812.500;8812.500;9000.000;9000.000;9000.000;9000.000;9000.000;9187.500;9187.500;9187.500;9187.500;9187.500;9187.500;9375.000;9375.000;9375.000;9375.000;9375.000;9375.000;9562.500;9562.500;9562.500;9562.500;9562.500;10875.000;10312.500;9750.000;7875.000;7500.000;7500.000;7500.000;13125.000;12937.500;12937.500;9937.500;9937.500;10125.000;10125.000;10125.000;10125.000;10125.000;10125.000;7500.000;7500.000;7687.500;7875.000;8250.000;8437.500;8625.000;8812.500;10500.000;10500.000;10500.000;10500.000;10500.000;10687.500;10687.500;10687.500;10687.500;10875.000;10875.000;10875.000;10875.000;10875.000;10875.000;11062.500;11062.500;9937.500;9937.500;9937.500;9937.500;9937.500;9937.500;9937.500;9937.500;10125.000;10125.000;10125.000;10125.000;10125.000;10125.000;9937.500	140.625;0.000;-421.875;-2039.062;2742.188;0.000;70.312;70.312;0.000;70.312;0.000;-70.312;70.312;0.000;-70.312;70.312;-70.312;0.000;0.000;-70.312;-70.312;0.000;-2109.375;2109.375;-70.312;-1968.750;1828.125;0.000;70.312;0.000;0.000;0.000;0.000;-70.312;0.000;0.000;0.000;0.000;-70.312;0.000;0.000;-70.312;0.000;0.000;0.000;-70.312;70.312;-70.312;0.000;0.000;-70.312;0.000;0.000;0.000;-70.312;70.312;-70.312;0.000;-70.312;0.000;0.000;-70.312;-140.625;140.625;0.000;-140.625;140.625;-70.312;0.000;0.000;-70.312;70.312;-70.312;0.000;0.000;-70.312;0.000;0.000;-70.312;0.000;0.000;-70.312;0.000;0.000;-70.312;0.000;0.000;-70.312;0.000;0.000;-70.312;0.000;-70.312;-70.312;0.000;0.000;-70.312;0.000;0.000;-70.312;0.000;0.000;-70.312;0.000;0.000;-70.312;0.000;0.000;-70.312;0.000;0.000;0.000;-70.312;0.000;0.000;0.000;-70.312;0.000;0.000;0.000;-70.312;0.000;0.000;0.000;0.000;0.000;0.000;0.000;-70.312;0.000;0.000;0.000;0.000;-70.312;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;-70.312;70.312;-70.312;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;-70.312;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;-70.312;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;-70.312;70.312;0.000;-70.312;70.312;-70.312;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;-70.312;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;-70.312;703.125;0.000;0.000;0.000;0.000;0.000;0.000;0.000;70.312;-70.312;70.312;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;70.312;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;70.312;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;70.312;0.000;0.000;0.000;0.000;0.000;0.000;0.000;70.312;0.000;0.000;0.000;0.000;0.000;70.312;0.000;0.000;0.000;0.000;0.000;70.312;0.000;-1265.625;1265.625;-1265.625;0.000;0.000;70.312;0.000;0.000;0.000;0.000;0.000;70.312;0.000;0.000;0.000;0.000;0.000;1406.250;-1406.250;70.312;0.000;0.000;0.000;0.000;70.312;0.000;0.000;0.000;0.000;0.000;70.312;0.000;0.000;0.000;0.000;70.312;0.000;0.000;0.000;0.000;70.312;0.000;0.000;0.000;0.000;0.000;70.312;0.000;0.000;0.000;0.000;0.000;70.312;0.000;0.000;0.000;0.000;492.188;-210.938;-210.938;-703.125;-140.625;0.000;0.000;2109.375;-70.312;0.000;-1125.000;0.000;70.312;0.000;0.000;0.000;0.000;0.000;-984.375;0.000;70.312;70.312;140.625;70.312;70.312;70.312;632.812;0.000;0.000;0.000;0.000;70.312;0.000;0.000;0.000;70.312;0.000;0.000;0.000;0.000;0.000;70.312;0.000;-421.875;0.000;0.000;0.000;0.000;0.000;0.000;0.000;70.312;0.000;0.000;0.000;0.000;0.000;-70.312	7.5711	14104	11602		SW_102	SE	SW	1	1.5		3	0	2	1	0	2	CC	W_onm
