Selection	View	Channel	Begin Time (s)	End Time (s)	Peak Time (s)	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Peak Freq (Hz)	Delta Freq (Hz)	Peak Freq Contour (Hz)	PFC Slope (Hz/ms)	Start Freq (Hz)	End Freq (Hz)	Quality	Contour	Overtones	Step	Interruptions	Inflection Points	N min	N max	Overlap	Type	N elements	Category	ID	ID_Category	similar_to
1	Spectrogram 1	1	159.513566360	160.867416443	160.8667	1.3539	6382.092	14698.151	7125.000	8316.059	6562.500;6750.000;7687.500;6750.000;6562.500;6750.000;6562.500;6750.000;6937.500;6937.500;6562.500;6750.000;11062.500;6937.500;6562.500;8250.000;9562.500;9000.000;6562.500;11250.000;7312.500;6562.500;6750.000;6562.500;6750.000;6562.500;6562.500;7125.000;6937.500;6562.500;7687.500;6750.000;6937.500;6750.000;6562.500;6750.000;6937.500;6562.500;7312.500;7875.000;7687.500;6750.000;6750.000;7312.500;6937.500;6562.500;12375.000;10875.000;7312.500;7125.000;6750.000;12375.000;6562.500;7125.000;6562.500;6750.000;6562.500;6562.500;7312.500;6562.500;7312.500;7687.500;7312.500;6562.500;6562.500;6937.500;7312.500;13500.000;6937.500;7125.000;6562.500;13687.500;7500.000;6750.000;6562.500;6562.500;6937.500;6750.000;7312.500;7125.000;6750.000;6562.500;6750.000;6562.500;7312.500;6937.500;6750.000;6750.000;6750.000;7125.000;7125.000;7875.000;6750.000;7500.000;7312.500;7312.500;7500.000;13500.000;13500.000;13500.000;6562.500;7125.000;6750.000;13500.000;6750.000;7500.000;6937.500;6562.500;13312.500;6562.500;6750.000;6750.000;6750.000;8625.000;7875.000;6562.500;6750.000;6750.000;6750.000;12750.000;6750.000;7500.000;12562.500;6562.500;12375.000;7875.000;6562.500;7875.000;6750.000;7125.000;11437.500;11250.000;11437.500;11250.000;11250.000;11062.500;11062.500;11062.500;11062.500;10875.000;10875.000;10875.000;10875.000;10875.000;10875.000;10687.500;10875.000;10687.500;10687.500;10687.500;7500.000;10687.500;10500.000;10500.000;7312.500;6750.000;6562.500;7125.000;7875.000;6562.500;6562.500;6750.000;6562.500;6937.500;6562.500;6750.000;6562.500;10125.000;10312.500;6750.000;10125.000;9937.500;9937.500;9937.500;10125.000;9937.500;7500.000;9937.500;9937.500;6750.000;9750.000;9750.000;9750.000;9750.000;9750.000;9562.500;9562.500;9750.000;9562.500;6937.500;10500.000;9375.000;6750.000;6750.000;6937.500;6750.000;6750.000;6562.500;6750.000;7687.500;6750.000;6750.000;9375.000;6562.500;7312.500;8437.500;6750.000;6562.500;6750.000;6750.000;6937.500;6937.500;6937.500;7312.500;6562.500;6562.500;6562.500;6562.500;7125.000;7500.000;7125.000;6562.500;6937.500;8625.000;6562.500;6562.500;6750.000;6750.000;6750.000;6937.500;6562.500;6562.500;6750.000;7312.500;7500.000;7500.000;7687.500;6562.500;7875.000;6562.500;8062.500;8437.500;8437.500;7312.500;11062.500;11062.500;8625.000;8625.000;8625.000;8812.500;8812.500;6750.000;9000.000;9000.000;6562.500;9000.000;9000.000;8625.000;7687.500;6562.500;7125.000;6562.500;6562.500;9375.000;6562.500;9562.500;6750.000;6562.500;9750.000;6562.500;7500.000;9937.500;9937.500;9937.500;10125.000;9937.500;9937.500;9937.500;10125.000;10125.000;10125.000;10125.000;10312.500;10312.500;10312.500;6562.500;7125.000;6750.000;6562.500;10500.000;6750.000;6750.000;10687.500;6750.000;10687.500;6562.500;6750.000;6562.500;6750.000;6750.000;10875.000;10875.000;7687.500;6562.500;11062.500;8250.000;7312.500;6937.500;7875.000;6750.000;6750.000;7875.000;11437.500;11250.000;11437.500;11437.500;6562.500;11437.500;11437.500;11437.500;6562.500;11625.000;6562.500;7687.500;6937.500;7125.000;6937.500;11625.000;11812.500;11625.000;6562.500;11812.500;6937.500;6562.500;6750.000;11812.500;6937.500;6562.500;6562.500;12000.000;7312.500;6937.500;12000.000;6937.500;6750.000;12375.000;6937.500;7687.500;6937.500;7125.000;6562.500;6937.500;6562.500;6750.000;6750.000;12562.500;6750.000;6562.500;12562.500;6562.500;12937.500;6562.500;6750.000;6750.000;6750.000;6937.500;10125.000;13312.500;12937.500;13125.000;7312.500;6750.000;7125.000;13500.000;6750.000;6937.500;6562.500;6562.500;7687.500;6750.000;6562.500;6562.500;6562.500;6562.500;6750.000;7687.500;14062.500;14062.500;7312.500;7125.000;6750.000;6750.000;7312.500;6562.500;6750.000;6562.500;6562.500;14062.500;7125.000;6750.000;8625.000;6750.000;6750.000;7500.000;13875.000;13875.000;6562.500;6750.000;6750.000;6750.000;6750.000;6562.500;7125.000;6937.500;13687.500;6937.500;7125.000;7125.000;13312.500;6562.500;6937.500;6562.500;6937.500;7500.000;7500.000;7687.500;6562.500;6937.500;7500.000;6937.500;6562.500;6562.500;6562.500;6562.500;6562.500;6562.500;6562.500;6562.500;6750.000;6750.000;12750.000;12750.000;6750.000;6750.000;7125.000;6937.500;11625.000;6562.500;7125.000;11437.500;11625.000;11812.500;11437.500;11625.000;11625.000;6562.500;6562.500;11250.000;6750.000;6750.000;6937.500;6937.500;6562.500;11062.500;11062.500;6562.500;6750.000;6937.500;7687.500;10875.000;6750.000;10875.000;10875.000;10875.000;10875.000;6562.500;6562.500;6750.000;6750.000;10875.000;6750.000;7875.000;6750.000;6750.000;10500.000;10312.500;7875.000;6562.500;10312.500;10312.500;6750.000;6562.500;7125.000;10125.000;9937.500;6562.500;10125.000;9937.500;6750.000;9937.500;9937.500;6750.000;9750.000;9562.500;6937.500;6562.500;7125.000	70.312;351.562;-351.562;-70.312;70.312;-70.312;70.312;70.312;0.000;-140.625;70.312;1617.188;-1546.875;-140.625;632.812;492.188;-210.938;-914.062;1757.812;-1476.562;-281.250;70.312;-70.312;70.312;-70.312;0.000;210.938;-70.312;-140.625;421.875;-351.562;70.312;-70.312;-70.312;70.312;70.312;-140.625;281.250;210.938;-70.312;-351.562;0.000;210.938;-140.625;-140.625;2179.688;-562.500;-1335.938;-70.312;-140.625;2109.375;-2179.688;210.938;-210.938;70.312;-70.312;0.000;281.250;-281.250;281.250;140.625;-140.625;-281.250;0.000;140.625;140.625;2320.312;-2460.938;70.312;-210.938;2671.875;-2320.312;-281.250;-70.312;0.000;140.625;-70.312;210.938;-70.312;-140.625;-70.312;70.312;-70.312;281.250;-140.625;-70.312;0.000;0.000;140.625;0.000;281.250;-421.875;281.250;-70.312;0.000;70.312;2250.000;0.000;0.000;-2601.562;210.938;-140.625;2531.250;-2531.250;281.250;-210.938;-140.625;2531.250;-2531.250;70.312;0.000;0.000;703.125;-281.250;-492.188;70.312;0.000;0.000;2250.000;-2250.000;281.250;1898.438;-2250.000;2179.688;-1687.500;-492.188;492.188;-421.875;140.625;1617.188;-70.312;70.312;-70.312;0.000;-70.312;0.000;0.000;0.000;-70.312;0.000;0.000;0.000;0.000;0.000;-70.312;70.312;-70.312;0.000;0.000;-1195.312;1195.312;-70.312;0.000;-1195.312;-210.938;-70.312;210.938;281.250;-492.188;0.000;70.312;-70.312;140.625;-140.625;70.312;-70.312;1335.938;70.312;-1335.938;1265.625;-70.312;0.000;0.000;70.312;-70.312;-914.062;914.062;0.000;-1195.312;1125.000;0.000;0.000;0.000;0.000;-70.312;0.000;70.312;-70.312;-984.375;1335.938;-421.875;-984.375;0.000;70.312;-70.312;0.000;-70.312;70.312;351.562;-351.562;0.000;984.375;-1054.688;281.250;421.875;-632.812;-70.312;70.312;0.000;70.312;0.000;0.000;140.625;-281.250;0.000;0.000;0.000;210.938;140.625;-140.625;-210.938;140.625;632.812;-773.438;0.000;70.312;0.000;0.000;70.312;-140.625;0.000;70.312;210.938;70.312;0.000;70.312;-421.875;492.188;-492.188;562.500;140.625;0.000;-421.875;1406.250;0.000;-914.062;0.000;0.000;70.312;0.000;-773.438;843.750;0.000;-914.062;914.062;0.000;-140.625;-351.562;-421.875;210.938;-210.938;0.000;1054.688;-1054.688;1125.000;-1054.688;-70.312;1195.312;-1195.312;351.562;914.062;0.000;0.000;70.312;-70.312;0.000;0.000;70.312;0.000;0.000;0.000;70.312;0.000;0.000;-1406.250;210.938;-140.625;-70.312;1476.562;-1406.250;0.000;1476.562;-1476.562;1476.562;-1546.875;70.312;-70.312;70.312;0.000;1546.875;0.000;-1195.312;-421.875;1687.500;-1054.688;-351.562;-140.625;351.562;-421.875;0.000;421.875;1335.938;-70.312;70.312;0.000;-1828.125;1828.125;0.000;0.000;-1828.125;1898.438;-1898.438;421.875;-281.250;70.312;-70.312;1757.812;70.312;-70.312;-1898.438;1968.750;-1828.125;-140.625;70.312;1898.438;-1828.125;-140.625;0.000;2039.062;-1757.812;-140.625;1898.438;-1898.438;-70.312;2109.375;-2039.062;281.250;-281.250;70.312;-210.938;140.625;-140.625;70.312;0.000;2179.688;-2179.688;-70.312;2250.000;-2250.000;2390.625;-2390.625;70.312;0.000;0.000;70.312;1195.312;1195.312;-140.625;70.312;-2179.688;-210.938;140.625;2390.625;-2531.250;70.312;-140.625;0.000;421.875;-351.562;-70.312;0.000;0.000;0.000;70.312;351.562;2390.625;0.000;-2531.250;-70.312;-140.625;0.000;210.938;-281.250;70.312;-70.312;0.000;2812.500;-2601.562;-140.625;703.125;-703.125;0.000;281.250;2390.625;0.000;-2742.188;70.312;0.000;0.000;0.000;-70.312;210.938;-70.312;2531.250;-2531.250;70.312;0.000;2320.312;-2531.250;140.625;-140.625;140.625;210.938;0.000;70.312;-421.875;140.625;210.938;-210.938;-140.625;0.000;0.000;0.000;0.000;0.000;0.000;0.000;70.312;0.000;2250.000;0.000;-2250.000;0.000;140.625;-70.312;1757.812;-1898.438;210.938;1617.188;70.312;70.312;-140.625;70.312;0.000;-1898.438;0.000;1757.812;-1687.500;0.000;70.312;0.000;-140.625;1687.500;0.000;-1687.500;70.312;70.312;281.250;1195.312;-1546.875;1546.875;0.000;0.000;0.000;-1617.188;0.000;70.312;0.000;1546.875;-1546.875;421.875;-421.875;0.000;1406.250;-70.312;-914.062;-492.188;1406.250;0.000;-1335.938;-70.312;210.938;1125.000;-70.312;-1265.625;1335.938;-70.312;-1195.312;1195.312;0.000;-1195.312;1125.000;-70.312;-984.375;-140.625;210.938			1														
2	Spectrogram 1	1	165.097842721	165.301926279	165.1147	0.2041	8025.964	13054.279	8062.500	5028.315	8437.500;9000.000;8625.000;9375.000;8625.000;8062.500;11625.000;11625.000;11625.000;11437.500;11437.500;11437.500;11437.500;8062.500;8250.000;11250.000;8250.000;11250.000;11062.500;11062.500;11062.500;11062.500;11062.500;8250.000;11062.500;8062.500;8250.000;8062.500;8437.500;9000.000;8437.500;9000.000;9375.000;8062.500;8437.500;8437.500;8062.500;9187.500;9187.500;8437.500;8812.500;8250.000;10500.000;8250.000;8250.000;10312.500;9000.000;9000.000;11437.500;10312.500;9562.500;10312.500;10125.000;10125.000;10125.000;10125.000;10125.000;10125.000;10125.000;10125.000;10125.000;9562.500;9937.500;10125.000;9937.500;9750.000;9750.000;8062.500;9562.500;9562.500;9562.500;9375.000;9375.000;8625.000;8625.000;8625.000	210.938;-140.625;281.250;-281.250;-210.938;1335.938;0.000;0.000;-70.312;0.000;0.000;0.000;-1265.625;70.312;1125.000;-1125.000;1125.000;-70.312;0.000;0.000;0.000;0.000;-1054.688;1054.688;-1125.000;70.312;-70.312;140.625;210.938;-210.938;210.938;140.625;-492.188;140.625;0.000;-140.625;421.875;0.000;-281.250;140.625;-210.938;843.750;-843.750;0.000;773.438;-492.188;0.000;914.062;-421.875;-281.250;281.250;-70.312;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;-210.938;140.625;70.312;-70.312;-70.312;0.000;-632.812;562.500;0.000;0.000;-70.312;0.000;-281.250;0.000;0.000			1														
3	Spectrogram 1	1	169.029411307	170.218730734	169.9147	1.1893	5656.854	14283.557	7687.500	8626.703	6000.000;6187.500;6187.500;5812.500;6000.000;6187.500;6562.500;6562.500;6562.500;6562.500;6750.000;6375.000;6750.000;6750.000;6937.500;6750.000;6937.500;6937.500;7125.000;7312.500;7312.500;7312.500;7312.500;7500.000;7500.000;7500.000;7500.000;6187.500;7500.000;7500.000;7687.500;7875.000;7687.500;7687.500;6187.500;6000.000;8062.500;6187.500;7875.000;8062.500;8062.500;8062.500;8250.000;8062.500;8062.500;8250.000;8250.000;8437.500;8625.000;8437.500;8625.000;6000.000;6375.000;8812.500;9000.000;8812.500;9000.000;9000.000;9000.000;9187.500;7687.500;9187.500;9187.500;9375.000;9375.000;9375.000;9375.000;9375.000;9562.500;9375.000;9562.500;9562.500;6000.000;9750.000;9750.000;9750.000;9750.000;9937.500;9750.000;9937.500;9937.500;9937.500;9937.500;9937.500;10125.000;10125.000;10125.000;10125.000;10125.000;5812.500;10312.500;10312.500;10312.500;10312.500;10312.500;6000.000;6187.500;8062.500;6000.000;5812.500;6187.500;10687.500;6187.500;5812.500;10687.500;10875.000;6187.500;6000.000;6187.500;6187.500;6000.000;6000.000;6000.000;11250.000;5812.500;6187.500;11437.500;5812.500;11437.500;5812.500;11437.500;11437.500;11625.000;5812.500;6562.500;11625.000;6750.000;11812.500;11812.500;11812.500;6562.500;11812.500;12000.000;12000.000;12000.000;12000.000;12187.500;12187.500;6000.000;6000.000;6000.000;5812.500;12375.000;6000.000;6000.000;12375.000;5812.500;6000.000;12562.500;6000.000;6000.000;6750.000;12750.000;6000.000;5812.500;6000.000;5812.500;6187.500;13312.500;13500.000;13500.000;13687.500;13875.000;13875.000;13875.000;14062.500;13875.000;14062.500;6000.000;14062.500;14062.500;6375.000;14062.500;14062.500;7125.000;6000.000;14062.500;14062.500;14062.500;6187.500;14062.500;14062.500;6562.500;14062.500;14062.500;13875.000;14062.500;14062.500;13875.000;14062.500;13875.000;13875.000;13875.000;6000.000;13875.000;6000.000;13875.000;6000.000;13687.500;13687.500;5812.500;6562.500;6187.500;6000.000;6000.000;13500.000;13500.000;13500.000;13500.000;6937.500;6000.000;13312.500;6750.000;6000.000;5812.500;5812.500;13125.000;6000.000;6562.500;6000.000;6375.000;6000.000;12937.500;12937.500;5812.500;7500.000;6187.500;6000.000;11437.500;11437.500;11250.000;11250.000;11250.000;11062.500;6187.500;6000.000;6750.000;6000.000;11062.500;11062.500;11062.500;11062.500;11062.500;10875.000;10875.000;10875.000;10875.000;10875.000;10875.000;10687.500;10687.500;10687.500;10687.500;10687.500;10687.500;10687.500;10500.000;10500.000;10500.000;10500.000;10312.500;10500.000;10312.500;6000.000;5812.500;10125.000;10125.000;10125.000;6000.000;9937.500;9937.500;9937.500;5812.500;9750.000;9750.000;9562.500;9750.000;9562.500;9562.500;9562.500;6750.000;9187.500;9187.500;9187.500;9187.500;9187.500;9000.000;9000.000;9000.000;9000.000;9000.000;8625.000;8625.000;8625.000;8812.500;8625.000;8625.000;8437.500;8437.500;7687.500;7312.500;7125.000;6937.500;6750.000;6562.500;5812.500;6375.000;5812.500;9937.500;6000.000;6375.000;6375.000;6000.000;5812.500;6375.000;6000.000;6000.000;5812.500;6937.500;6375.000;6562.500;6750.000;6750.000;6937.500;6937.500;7125.000;7125.000;7312.500;7312.500;7500.000;7687.500;7687.500;8062.500;8062.500;8250.000;5812.500;6187.500;8625.000;8625.000;8625.000;8812.500;8812.500;9000.000;9000.000;9000.000;9187.500;9187.500;9187.500;9187.500;9187.500;9375.000;9375.000;9375.000;9562.500;9562.500;9562.500;9562.500;9750.000;9750.000;9750.000;9937.500;9937.500;9937.500;9937.500;9937.500;6000.000;10125.000;10312.500;10312.500;10312.500;6000.000;6000.000;6000.000;10312.500;10500.000;5812.500;6000.000;10500.000;10687.500;6000.000;10687.500;10687.500;10687.500;10687.500;10875.000;5812.500;5812.500;5812.500;10875.000;6375.000;6187.500;7125.000;11062.500;11062.500;6000.000;7125.000;11062.500;5812.500;11250.000;11250.000;11250.000;6375.000;6000.000;11437.500;11437.500;6187.500;11625.000;11625.000;11812.500;6562.500;11812.500;11812.500;6000.000;12187.500;6000.000;6187.500;5812.500;6000.000;6375.000;6187.500;12750.000;6375.000;6375.000;6375.000;6375.000;6562.500;6375.000;6562.500;6562.500;6562.500;6750.000;6562.500;6750.000;6750.000;6937.500;6937.500;6937.500;6937.500;6937.500;7125.000;7125.000;7125.000;7125.000;7312.500;6000.000	70.312;0.000;-140.625;70.312;70.312;140.625;0.000;0.000;0.000;70.312;-140.625;140.625;0.000;70.312;-70.312;70.312;0.000;70.312;70.312;0.000;0.000;0.000;70.312;0.000;0.000;0.000;-492.188;492.188;0.000;70.312;70.312;-70.312;0.000;-562.500;-70.312;773.438;-703.125;632.812;70.312;0.000;0.000;70.312;-70.312;0.000;70.312;0.000;70.312;70.312;-70.312;70.312;-984.375;140.625;914.062;70.312;-70.312;70.312;0.000;0.000;70.312;-562.500;562.500;0.000;70.312;0.000;0.000;0.000;0.000;70.312;-70.312;70.312;0.000;-1335.938;1406.250;0.000;0.000;0.000;70.312;-70.312;70.312;0.000;0.000;0.000;0.000;70.312;0.000;0.000;0.000;0.000;-1617.188;1687.500;0.000;0.000;0.000;0.000;-1617.188;70.312;703.125;-773.438;-70.312;140.625;1687.500;-1687.500;-140.625;1828.125;70.312;-1757.812;-70.312;70.312;0.000;-70.312;0.000;0.000;1968.750;-2039.062;140.625;1968.750;-2109.375;2109.375;-2109.375;2109.375;0.000;70.312;-2179.688;281.250;1898.438;-1828.125;1898.438;0.000;0.000;-1968.750;1968.750;70.312;0.000;0.000;0.000;70.312;0.000;-2320.312;0.000;0.000;-70.312;2460.938;-2390.625;0.000;2390.625;-2460.938;70.312;2460.938;-2460.938;0.000;281.250;2250.000;-2531.250;-70.312;70.312;-70.312;140.625;2671.875;70.312;0.000;70.312;70.312;0.000;0.000;70.312;-70.312;70.312;-3023.438;3023.438;0.000;-2882.812;2882.812;0.000;-2601.562;-421.875;3023.438;0.000;0.000;-2953.125;2953.125;0.000;-2812.500;2812.500;0.000;-70.312;70.312;0.000;-70.312;70.312;-70.312;0.000;0.000;-2953.125;2953.125;-2953.125;2953.125;-2953.125;2882.812;0.000;-2953.125;281.250;-140.625;-70.312;0.000;2812.500;0.000;0.000;0.000;-2460.938;-351.562;2742.188;-2460.938;-281.250;-70.312;0.000;2742.188;-2671.875;210.938;-210.938;140.625;-140.625;2601.562;0.000;-2671.875;632.812;-492.188;-70.312;2039.062;0.000;-70.312;0.000;0.000;-70.312;-1828.125;-70.312;281.250;-281.250;1898.438;0.000;0.000;0.000;0.000;-70.312;0.000;0.000;0.000;0.000;0.000;-70.312;0.000;0.000;0.000;0.000;0.000;0.000;-70.312;0.000;0.000;0.000;-70.312;70.312;-70.312;-1617.188;-70.312;1617.188;0.000;0.000;-1546.875;1476.562;0.000;0.000;-1546.875;1476.562;0.000;-70.312;70.312;-70.312;0.000;0.000;-1054.688;914.062;0.000;0.000;0.000;0.000;-70.312;0.000;0.000;0.000;0.000;-140.625;0.000;0.000;70.312;-70.312;0.000;-70.312;0.000;-281.250;-140.625;-70.312;-70.312;-70.312;-70.312;-281.250;210.938;-210.938;1546.875;-1476.562;140.625;0.000;-140.625;-70.312;210.938;-140.625;0.000;-70.312;421.875;-210.938;70.312;70.312;0.000;70.312;0.000;70.312;0.000;70.312;0.000;70.312;70.312;0.000;140.625;0.000;70.312;-914.062;140.625;914.062;0.000;0.000;70.312;0.000;70.312;0.000;0.000;70.312;0.000;0.000;0.000;0.000;70.312;0.000;0.000;70.312;0.000;0.000;0.000;70.312;0.000;0.000;70.312;0.000;0.000;0.000;0.000;-1476.562;1546.875;70.312;0.000;0.000;-1617.188;0.000;0.000;1617.188;70.312;-1757.812;70.312;1687.500;70.312;-1757.812;1757.812;0.000;0.000;0.000;70.312;-1898.438;0.000;0.000;1898.438;-1687.500;-70.312;351.562;1476.562;0.000;-1898.438;421.875;1476.562;-1968.750;2039.062;0.000;0.000;-1828.125;-140.625;2039.062;0.000;-1968.750;2039.062;0.000;70.312;-1968.750;1968.750;0.000;-2179.688;2320.312;-2320.312;70.312;-140.625;70.312;140.625;-70.312;2460.938;-2390.625;0.000;0.000;0.000;70.312;-70.312;70.312;0.000;0.000;70.312;-70.312;70.312;0.000;70.312;0.000;0.000;0.000;0.000;70.312;0.000;0.000;0.000;70.312;-492.188	6154	13675	1.5	M	0	0	0	3	2	2	CT	CML	1.5	OW			SW_103
4	Spectrogram 1	1	170.105022139	170.654035654	170.6427	0.5490	4512.821	14905.983	4687.500	10393.162	4687.500;4687.500;4687.500;5250.000;5250.000;4875.000;4875.000;11812.500;5062.500;4687.500;12187.500;4687.500;4687.500;4875.000;5250.000;4687.500;4687.500;12750.000;5625.000;6375.000;6375.000;4875.000;6562.500;4687.500;6562.500;6562.500;6562.500;6750.000;6562.500;6750.000;6750.000;5250.000;6937.500;6937.500;6937.500;6937.500;7125.000;7125.000;7125.000;7125.000;4687.500;4687.500;4875.000;4875.000;4687.500;5062.500;7500.000;4875.000;4687.500;6000.000;5437.500;5625.000;4687.500;4687.500;5062.500;7875.000;4687.500;5062.500;4875.000;4875.000;6000.000;4875.000;4875.000;4875.000;4875.000;5812.500;5062.500;5437.500;4687.500;4875.000;5437.500;4875.000;5250.000;5062.500;5062.500;4875.000;4687.500;5250.000;4875.000;4687.500;4687.500;5062.500;4687.500;6375.000;5250.000;5062.500;6000.000;6000.000;4687.500;4875.000;5062.500;4687.500;4687.500;5250.000;5437.500;5062.500;9187.500;4875.000;5062.500;5437.500;9375.000;4875.000;9375.000;5062.500;5250.000;4687.500;9562.500;9562.500;9562.500;9750.000;9750.000;9750.000;9750.000;4875.000;9750.000;9750.000;9750.000;9937.500;9937.500;5062.500;9937.500;9937.500;5062.500;10125.000;10125.000;10125.000;10125.000;5062.500;4687.500;4687.500;10312.500;10312.500;10500.000;10500.000;10500.000;4687.500;4875.000;5437.500;4875.000;14250.000;4875.000;5812.500;4687.500;4875.000;5062.500;5062.500;10875.000;10875.000;10875.000;5812.500;5812.500;4687.500;5062.500;5250.000;4875.000;4687.500;5250.000;4687.500;5812.500;6000.000;12375.000;4875.000;4875.000;4875.000;4687.500;4687.500;5250.000;5062.500;4687.500;5250.000;6000.000;4687.500;4687.500;4875.000;5437.500;5250.000;4687.500;5062.500;4875.000;5812.500;5250.000;6000.000;5062.500;5250.000;6000.000;5625.000;4687.500;4875.000;4875.000;5062.500;4875.000;5812.500;5812.500;4875.000;4687.500;4687.500;4875.000;4687.500;4875.000;5062.500;4687.500;6375.000;4687.500;5062.500;4875.000	0.000;0.000;210.938;0.000;-140.625;0.000;2601.562;-2531.250;-140.625;2812.500;-2812.500;0.000;70.312;140.625;-210.938;0.000;3023.438;-2671.875;281.250;0.000;-562.500;632.812;-703.125;703.125;0.000;0.000;70.312;-70.312;70.312;0.000;-562.500;632.812;0.000;0.000;0.000;70.312;0.000;0.000;0.000;-914.062;0.000;70.312;0.000;-70.312;140.625;914.062;-984.375;-70.312;492.188;-210.938;70.312;-351.562;0.000;140.625;1054.688;-1195.312;140.625;-70.312;0.000;421.875;-421.875;0.000;0.000;0.000;351.562;-281.250;140.625;-281.250;70.312;210.938;-210.938;140.625;-70.312;0.000;-70.312;-70.312;210.938;-140.625;-70.312;0.000;140.625;-140.625;632.812;-421.875;-70.312;351.562;0.000;-492.188;70.312;70.312;-140.625;0.000;210.938;70.312;-140.625;1546.875;-1617.188;70.312;140.625;1476.562;-1687.500;1687.500;-1617.188;70.312;-210.938;1828.125;0.000;0.000;70.312;0.000;0.000;0.000;-1828.125;1828.125;0.000;0.000;70.312;0.000;-1828.125;1828.125;0.000;-1828.125;1898.438;0.000;0.000;0.000;-1898.438;-140.625;0.000;2109.375;0.000;70.312;0.000;0.000;-2179.688;70.312;210.938;-210.938;3515.625;-3515.625;351.562;-421.875;70.312;70.312;0.000;2179.688;0.000;0.000;-1898.438;0.000;-421.875;140.625;70.312;-140.625;-70.312;210.938;-210.938;421.875;70.312;2390.625;-2812.500;0.000;0.000;-70.312;0.000;210.938;-70.312;-140.625;210.938;281.250;-492.188;0.000;70.312;210.938;-70.312;-210.938;140.625;-70.312;351.562;-210.938;281.250;-351.562;70.312;281.250;-140.625;-351.562;70.312;0.000;70.312;-70.312;351.562;0.000;-351.562;-70.312;0.000;70.312;-70.312;70.312;70.312;-140.625;632.812;-632.812;140.625;-70.312			1														
5	Spectrogram 1	1	171.300779325	171.545104711	171.3467	0.2443	5470.085	12581.197	6937.500	7111.112	6000.000;5625.000;6000.000;5625.000;6187.500;6187.500;6562.500;5812.500;5812.500;6562.500;6562.500;6750.000;6750.000;6937.500;6750.000;7687.500;6937.500;7125.000;5625.000;7312.500;7125.000;7312.500;7312.500;7312.500;7312.500;7500.000;7312.500;7687.500;7687.500;7687.500;6187.500;7875.000;5812.500;5812.500;6000.000;6187.500;9000.000;6000.000;6000.000;6187.500;5812.500;6187.500;6187.500;5812.500;5812.500;5812.500;5625.000;6000.000;5625.000;5812.500;9000.000;5812.500;7312.500;5625.000;5812.500;9187.500;6375.000;9187.500;6000.000;9375.000;9375.000;9375.000;9375.000;5812.500;5812.500;5812.500;6000.000;9750.000;9750.000;6375.000;9937.500;6562.500;5812.500;9937.500;5625.000;5812.500;5625.000;6187.500;8062.500;6000.000;5625.000;5625.000;5812.500;6000.000;8812.500;8812.500;6000.000;5812.500;5625.000;6375.000;7500.000	-140.625;140.625;-140.625;210.938;0.000;140.625;-281.250;0.000;281.250;0.000;70.312;0.000;70.312;-70.312;351.562;-281.250;70.312;-562.500;632.812;-70.312;70.312;0.000;0.000;0.000;70.312;-70.312;140.625;0.000;0.000;-562.500;632.812;-773.438;0.000;70.312;70.312;1054.688;-1125.000;0.000;70.312;-140.625;140.625;0.000;-140.625;0.000;0.000;-70.312;140.625;-140.625;70.312;1195.312;-1195.312;562.500;-632.812;70.312;1265.625;-1054.688;1054.688;-1195.312;1265.625;0.000;0.000;0.000;-1335.938;0.000;0.000;70.312;1406.250;0.000;-1265.625;1335.938;-1265.625;-281.250;1546.875;-1617.188;70.312;-70.312;210.938;703.125;-773.438;-140.625;0.000;70.312;70.312;1054.688;0.000;-1054.688;-70.312;-70.312;281.250;421.875			1														
