Selection	View	Channel	Begin Time (s)	End Time (s)	Peak Time (s)	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Peak Freq (Hz)	Delta Freq (Hz)	Peak Freq Contour (Hz)	PFC Slope (Hz/ms)	Start Freq (Hz)	End Freq (Hz)	Quality	Contour	Overtones	Step	Interruptions	Inflection Points	N min	N max	Overlap	Type	N elements	Category	ID	ID_Category	similar_to
1	Spectrogram 1	1	0.135097567	2.035086749	0.6640	1.9000	6063.607	17300.872	7875.000	11237.265	6187.500;11250.000;11250.000;11250.000;6937.500;6937.500;6937.500;6937.500;6937.500;6937.500;7125.000;7125.000;7125.000;7312.500;7312.500;7312.500;7500.000;7687.500;7687.500;7687.500;7875.000;7875.000;8062.500;8062.500;8250.000;8250.000;8437.500;8625.000;9000.000;9000.000;9187.500;14625.000;9562.500;9750.000;9750.000;9562.500;9750.000;14437.500;14437.500;10125.000;14625.000;14625.000;14625.000;10312.500;14812.500;14812.500;13125.000;14812.500;14812.500;14812.500;14812.500;14812.500;14625.000;14625.000;12750.000;14437.500;14437.500;12562.500;10875.000;13312.500;13125.000;12937.500;12937.500;11250.000;12750.000;12562.500;14812.500;14625.000;14437.500;11250.000;11062.500;11062.500;12937.500;14625.000;12937.500;12937.500;16312.500;9562.500;16125.000;16312.500;11062.500;16312.500;16312.500;14437.500;14625.000;14437.500;15000.000;14812.500;14437.500;12937.500;11437.500;11625.000;11625.000;11625.000;11625.000;11625.000;11625.000;11812.500;16500.000;11250.000;7687.500;7687.500;12000.000;12000.000;12000.000;12000.000;12000.000;12187.500;12187.500;12187.500;12375.000;12375.000;12375.000;12187.500;12375.000;12375.000;12375.000;12562.500;12562.500;12750.000;12750.000;12750.000;12937.500;12937.500;12937.500;12937.500;12750.000;7687.500;12937.500;12937.500;12937.500;12937.500;12937.500;12937.500;13125.000;13125.000;13125.000;12937.500;13125.000;6562.500;12937.500;13125.000;12937.500;12937.500;12937.500;12937.500;13125.000;13125.000;12937.500;13125.000;13125.000;13125.000;15937.500;16125.000;16125.000;16312.500;16500.000;16687.500;16687.500;16875.000;16875.000;16875.000;16875.000;16875.000;16875.000;16500.000;16312.500;16125.000;15750.000;15000.000;6750.000;6750.000;13125.000;12937.500;10312.500;9562.500;9187.500;9000.000;8625.000;8250.000;8062.500;8062.500;7875.000;7875.000;7687.500;7687.500;7687.500;7500.000;7500.000;7500.000;7687.500;7687.500;7687.500;7687.500;7687.500;7875.000;7875.000;7875.000;8062.500;8062.500;16687.500;17250.000;8062.500;16875.000;10125.000;17250.000;10312.500;17250.000;16875.000;17250.000;17062.500;15187.500;17062.500;17250.000;16687.500;16875.000;17062.500;17250.000;11062.500;11062.500;16875.000;16875.000;17062.500;17062.500;17250.000;17250.000;15750.000;15750.000;16687.500;11062.500;16875.000;16875.000;16875.000;16875.000;16875.000;16875.000;15187.500;15187.500;17062.500;15187.500;17062.500;17062.500;17062.500;17062.500;17250.000;15375.000;17250.000;15375.000;17062.500;17062.500;17062.500;17062.500;16875.000;16875.000;11812.500;11625.000;11625.000;17250.000;17062.500;17062.500;12000.000;12000.000;11812.500;17250.000;17062.500;12187.500;12000.000;17062.500;11625.000;15750.000;15937.500;15562.500;17062.500;17250.000;17250.000;17062.500;15562.500;15750.000;15750.000;11812.500;12000.000;12562.500;12750.000;12750.000;12750.000;12750.000;12750.000;12937.500;6375.000;12937.500;6187.500;12937.500;13125.000;13125.000;13125.000;13125.000;13125.000;13125.000;13125.000;13125.000;11812.500;13125.000;13125.000;13125.000;13125.000;7687.500;13125.000;13125.000;13125.000;13125.000;13125.000;13125.000;13125.000;13125.000;7875.000;7312.500;13125.000;13125.000;13125.000;13125.000;13125.000;13125.000;13125.000;13312.500;16875.000;16875.000;16875.000;16875.000;16875.000;16875.000;16687.500;16312.500;16125.000;15562.500;14812.500;14625.000;6187.500;13125.000;13125.000;10875.000;9750.000;9187.500;9000.000;8812.500;8812.500;8812.500;8250.000;7875.000;7875.000;7687.500;7687.500;7687.500;7687.500;7687.500;7687.500;7500.000;7687.500;7687.500;7687.500;7687.500;7687.500;7687.500;7687.500;7687.500;7875.000;8062.500;9562.500;9750.000;9937.500;10125.000;10125.000;10312.500;10500.000;10687.500;10687.500;10687.500;10875.000;10875.000;10875.000;10875.000;11062.500;10875.000;11062.500;11062.500;11062.500;11062.500;12000.000;12000.000;11062.500;11062.500;11062.500;10687.500;10687.500;11062.500;11250.000;11062.500;11062.500;11062.500;11250.000;11062.500;11250.000;11062.500;11250.000;11250.000;11250.000;11250.000;11250.000;11250.000;11250.000;11437.500;8437.500;11437.500;11437.500;11437.500;11437.500;11437.500;11437.500;15187.500;8437.500;11437.500;11625.000;8625.000;11625.000;13500.000;11625.000;13687.500;11812.500;11812.500;11812.500;9000.000;14812.500;14812.500;14812.500;13125.000;13125.000;12187.500;12000.000;12187.500;13687.500;12000.000;12000.000;13500.000;16687.500;15000.000;16500.000;16500.000;16500.000;16312.500;14625.000;14625.000;12937.500;15187.500;15187.500;15000.000;15000.000;14812.500;14812.500;13125.000;15187.500;15000.000;15000.000;14625.000;13125.000;15000.000;13125.000;14812.500;13125.000;14812.500;13687.500;11812.500;13125.000;12937.500;13125.000;13125.000;13125.000;13125.000;13312.500;13125.000;15750.000;15937.500;15937.500;16125.000;16125.000;16125.000;16125.000;16312.500;16312.500;16500.000;16500.000;16500.000;16500.000;16687.500;16687.500;16875.000;16687.500;16875.000;16875.000;16875.000;16875.000;16687.500;16500.000;15937.500;16687.500;15000.000;13125.000;8437.500;13125.000;12562.500;11437.500;10687.500;9937.500;9375.000;9000.000;8812.500;8812.500;8812.500;8625.000;8250.000;7875.000;7875.000;7687.500;7687.500;7687.500;7687.500;7687.500;7687.500;7500.000;7500.000;7500.000;7687.500;7687.500;7687.500;7875.000;9375.000;9562.500;9750.000;9937.500;10125.000;10125.000;10125.000;10125.000;10312.500;10312.500;10312.500;10500.000;10500.000;10687.500;10687.500;10687.500;10875.000;10875.000;10687.500;10687.500;10687.500;10875.000;10687.500;10875.000;10875.000;10875.000;10875.000;10875.000;10875.000;11062.500;11062.500;11062.500;11062.500;11062.500;11062.500;11062.500;11062.500;11250.000;11250.000;11250.000;11250.000;11250.000;11437.500;11437.500;11437.500;11437.500;11437.500;11437.500;11625.000;11625.000;11625.000;11625.000;11625.000;11625.000;11812.500;11625.000;11812.500;11812.500;11812.500;12000.000;6375.000;12000.000;12000.000;12000.000;12000.000;12187.500;11625.000;12375.000;12375.000;12375.000;12562.500;12375.000;12562.500;12562.500;12562.500;12562.500;12562.500;12562.500;12750.000;12750.000;12750.000;12750.000;12937.500;13500.000;12937.500;13500.000;13500.000;12937.500;13500.000;13500.000;13312.500;13312.500;13312.500;15000.000;13312.500;13312.500;15000.000;14812.500;13125.000;14812.500;13125.000;14625.000;14437.500;13312.500;13500.000;13312.500;13312.500;8437.500;6750.000;12000.000;13312.500;13125.000;12187.500;11812.500;13500.000;13500.000;13500.000;13500.000;13500.000;11812.500;13500.000;13500.000;13500.000;13500.000;13500.000;13500.000;13500.000;13500.000;13500.000;13500.000;13500.000;13500.000;13500.000;13500.000;13500.000;13500.000;13500.000;13500.000;13500.000;13500.000;13500.000;13500.000;13500.000;13500.000;13500.000;13500.000;13500.000;13500.000;13500.000;16875.000;17250.000;13500.000;13500.000;6375.000;13500.000;9937.500;13312.500;13500.000;13312.500;13500.000;13500.000;16875.000;13500.000;13500.000;13500.000;13500.000;7312.500;8437.500;7125.000;13500.000;12562.500;12562.500;6375.000;11250.000;7312.500;7500.000;11250.000;7125.000;6187.500;7687.500	1898.438;0.000;0.000;-1617.188;0.000;0.000;0.000;0.000;0.000;70.312;0.000;0.000;70.312;0.000;0.000;70.312;70.312;0.000;0.000;70.312;0.000;70.312;0.000;70.312;0.000;70.312;70.312;140.625;0.000;70.312;2039.062;-1898.438;70.312;0.000;-70.312;70.312;1757.812;0.000;-1617.188;1687.500;0.000;0.000;-1617.188;1687.500;0.000;-632.812;632.812;0.000;0.000;0.000;0.000;-70.312;0.000;-703.125;632.812;0.000;-703.125;-632.812;914.062;-70.312;-70.312;0.000;-632.812;562.500;-70.312;843.750;-70.312;-70.312;-1195.312;-70.312;0.000;703.125;632.812;-632.812;0.000;1265.625;-2531.250;2460.938;70.312;-1968.750;1968.750;0.000;-703.125;70.312;-70.312;210.938;-70.312;-140.625;-562.500;-562.500;70.312;0.000;0.000;0.000;0.000;0.000;70.312;1757.812;-1968.750;-1335.938;0.000;1617.188;0.000;0.000;0.000;0.000;70.312;0.000;0.000;70.312;0.000;0.000;-70.312;70.312;0.000;0.000;70.312;0.000;70.312;0.000;0.000;70.312;0.000;0.000;0.000;-70.312;-1898.438;1968.750;0.000;0.000;0.000;0.000;0.000;70.312;0.000;0.000;-70.312;70.312;-2460.938;2390.625;70.312;-70.312;0.000;0.000;0.000;70.312;0.000;-70.312;70.312;0.000;0.000;1054.688;70.312;0.000;70.312;70.312;70.312;0.000;70.312;0.000;0.000;0.000;0.000;0.000;-140.625;-70.312;-70.312;-140.625;-281.250;-3093.750;0.000;2390.625;-70.312;-984.375;-281.250;-140.625;-70.312;-140.625;-140.625;-70.312;0.000;-70.312;0.000;-70.312;0.000;0.000;-70.312;0.000;0.000;70.312;0.000;0.000;0.000;0.000;70.312;0.000;0.000;70.312;0.000;3234.375;210.938;-3445.312;3304.688;-2531.250;2671.875;-2601.562;2601.562;-140.625;140.625;-70.312;-703.125;703.125;70.312;-210.938;70.312;70.312;70.312;-2320.312;0.000;2179.688;0.000;70.312;0.000;70.312;0.000;-562.500;0.000;351.562;-2109.375;2179.688;0.000;0.000;0.000;0.000;0.000;-632.812;0.000;703.125;-703.125;703.125;0.000;0.000;0.000;70.312;-703.125;703.125;-703.125;632.812;0.000;0.000;0.000;-70.312;0.000;-1898.438;-70.312;0.000;2109.375;-70.312;0.000;-1898.438;0.000;-70.312;2039.062;-70.312;-1828.125;-70.312;1898.438;-2039.062;1546.875;70.312;-140.625;562.500;70.312;0.000;-70.312;-562.500;70.312;0.000;-1476.562;70.312;210.938;70.312;0.000;0.000;0.000;0.000;70.312;-2460.938;2460.938;-2531.250;2531.250;70.312;0.000;0.000;0.000;0.000;0.000;0.000;0.000;-492.188;492.188;0.000;0.000;0.000;-2039.062;2039.062;0.000;0.000;0.000;0.000;0.000;0.000;0.000;-1968.750;-210.938;2179.688;0.000;0.000;0.000;0.000;0.000;0.000;70.312;1335.938;0.000;0.000;0.000;0.000;0.000;-70.312;-140.625;-70.312;-210.938;-281.250;-70.312;-3164.062;2601.562;0.000;-843.750;-421.875;-210.938;-70.312;-70.312;0.000;0.000;-210.938;-140.625;0.000;-70.312;0.000;0.000;0.000;0.000;0.000;-70.312;70.312;0.000;0.000;0.000;0.000;0.000;0.000;0.000;70.312;70.312;562.500;70.312;70.312;70.312;0.000;70.312;70.312;70.312;0.000;0.000;70.312;0.000;0.000;0.000;70.312;-70.312;70.312;0.000;0.000;0.000;351.562;0.000;-351.562;0.000;0.000;-140.625;0.000;140.625;70.312;-70.312;0.000;0.000;70.312;-70.312;70.312;-70.312;70.312;0.000;0.000;0.000;0.000;0.000;0.000;70.312;-1125.000;1125.000;0.000;0.000;0.000;0.000;0.000;1406.250;-2531.250;1125.000;70.312;-1125.000;1125.000;703.125;-703.125;773.438;-703.125;0.000;0.000;-1054.688;2179.688;0.000;0.000;-632.812;0.000;-351.562;-70.312;70.312;562.500;-632.812;0.000;562.500;1195.312;-632.812;562.500;0.000;0.000;-70.312;-632.812;0.000;-632.812;843.750;0.000;-70.312;0.000;-70.312;0.000;-632.812;773.438;-70.312;0.000;-140.625;-562.500;703.125;-703.125;632.812;-632.812;632.812;-421.875;-703.125;492.188;-70.312;70.312;0.000;0.000;0.000;70.312;-70.312;984.375;70.312;0.000;70.312;0.000;0.000;0.000;70.312;0.000;70.312;0.000;0.000;0.000;70.312;0.000;70.312;-70.312;70.312;0.000;0.000;0.000;-70.312;-70.312;-210.938;281.250;-632.812;-703.125;-1757.812;1757.812;-210.938;-421.875;-281.250;-281.250;-210.938;-140.625;-70.312;0.000;0.000;-70.312;-140.625;-140.625;0.000;-70.312;0.000;0.000;0.000;0.000;0.000;-70.312;0.000;0.000;70.312;0.000;0.000;70.312;562.500;70.312;70.312;70.312;70.312;0.000;0.000;0.000;70.312;0.000;0.000;70.312;0.000;70.312;0.000;0.000;70.312;0.000;-70.312;0.000;0.000;70.312;-70.312;70.312;0.000;0.000;0.000;0.000;0.000;70.312;0.000;0.000;0.000;0.000;0.000;0.000;0.000;70.312;0.000;0.000;0.000;0.000;70.312;0.000;0.000;0.000;0.000;0.000;70.312;0.000;0.000;0.000;0.000;0.000;70.312;-70.312;70.312;0.000;0.000;70.312;-2109.375;2109.375;0.000;0.000;0.000;70.312;-210.938;281.250;0.000;0.000;70.312;-70.312;70.312;0.000;0.000;0.000;0.000;0.000;70.312;0.000;0.000;0.000;70.312;210.938;-210.938;210.938;0.000;-210.938;210.938;0.000;-70.312;0.000;0.000;632.812;-632.812;0.000;632.812;-70.312;-632.812;632.812;-632.812;562.500;-70.312;-421.875;70.312;-70.312;0.000;-1828.125;-632.812;1968.750;492.188;-70.312;-351.562;-140.625;632.812;0.000;0.000;0.000;0.000;-632.812;632.812;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;1265.625;140.625;-1406.250;0.000;-2671.875;2671.875;-1335.938;1265.625;70.312;-70.312;70.312;0.000;1265.625;-1265.625;0.000;0.000;0.000;-2320.312;421.875;-492.188;2390.625;-351.562;0.000;-2320.312;1828.125;-1476.562;70.312;1406.250;-1546.875;-351.562;562.500	6628	13385	1.5	M	1	1	0	6	4	3	BP_CT	CML	3	SW		SW_109	
2	Spectrogram 1	2	2.336900462	3.958732782	2.4827	1.6218	5185.185	17481.481	10687.500	12296.296	5625.000;6187.500;6937.500;5437.500;6750.000;6937.500;7125.000;6750.000;7500.000;7687.500;7687.500;7875.000;7875.000;8062.500;8250.000;8250.000;8250.000;8437.500;8625.000;8437.500;8437.500;9000.000;9187.500;8812.500;9375.000;9562.500;9562.500;9375.000;9750.000;9750.000;9937.500;9937.500;9937.500;10125.000;10125.000;10125.000;10125.000;10312.500;10312.500;10312.500;10312.500;10312.500;10312.500;10312.500;10312.500;10312.500;10500.000;10687.500;10500.000;10500.000;10687.500;10312.500;10500.000;10687.500;10687.500;10687.500;10875.000;10687.500;10500.000;10875.000;10875.000;10875.000;10875.000;11062.500;11062.500;11062.500;11062.500;11062.500;11250.000;11250.000;11250.000;11250.000;11250.000;11437.500;11250.000;11437.500;11437.500;11437.500;11625.000;11437.500;11437.500;11437.500;11625.000;11625.000;11625.000;11625.000;11625.000;11812.500;11812.500;11812.500;11812.500;11812.500;11812.500;12000.000;12000.000;12000.000;12000.000;5437.500;12187.500;12187.500;5250.000;12187.500;12187.500;12187.500;12375.000;12375.000;12562.500;12562.500;12562.500;12562.500;12750.000;12750.000;12750.000;12750.000;12750.000;12937.500;12937.500;12937.500;12937.500;12937.500;12937.500;12937.500;12937.500;13125.000;12937.500;12937.500;12937.500;12937.500;12937.500;12937.500;12937.500;12937.500;12937.500;12937.500;12937.500;12937.500;13312.500;13312.500;13312.500;13312.500;13312.500;13500.000;13500.000;13500.000;15937.500;16312.500;5812.500;5437.500;5437.500;5437.500;5625.000;17062.500;17062.500;5250.000;5250.000;5437.500;5250.000;6000.000;5625.000;5250.000;12937.500;12000.000;11437.500;9562.500;9187.500;9187.500;8812.500;8250.000;8062.500;8062.500;8062.500;7875.000;7500.000;7500.000;7500.000;7500.000;7500.000;7500.000;7687.500;7687.500;7875.000;7875.000;7875.000;7875.000;7875.000;8625.000;9000.000;9187.500;9562.500;9750.000;9937.500;10125.000;10125.000;10312.500;10500.000;10687.500;10875.000;10875.000;11062.500;11062.500;11062.500;11062.500;11062.500;11062.500;11062.500;11062.500;11062.500;11250.000;11062.500;11062.500;11250.000;11250.000;11250.000;11250.000;11250.000;11250.000;11250.000;11250.000;11250.000;11250.000;11250.000;11250.000;11250.000;11250.000;11250.000;11437.500;11437.500;11437.500;11437.500;11437.500;11437.500;11437.500;11625.000;11625.000;11625.000;11812.500;11812.500;11812.500;11812.500;11812.500;11812.500;12000.000;12000.000;12000.000;12000.000;12000.000;12187.500;12187.500;12187.500;12187.500;12375.000;12375.000;12562.500;12375.000;12562.500;12562.500;12562.500;12562.500;12562.500;12562.500;12562.500;12750.000;12750.000;12750.000;12750.000;12750.000;12750.000;12750.000;12937.500;12937.500;13125.000;12937.500;13125.000;13125.000;13125.000;13125.000;13125.000;13125.000;13125.000;13125.000;13125.000;13125.000;13125.000;13125.000;13125.000;13125.000;13125.000;13125.000;13125.000;13125.000;13125.000;13125.000;13125.000;13125.000;13125.000;13125.000;13125.000;13312.500;16875.000;16875.000;13125.000;17062.500;17062.500;17062.500;17062.500;17062.500;17062.500;17062.500;16875.000;16500.000;15937.500;15187.500;14625.000;14437.500;12937.500;12000.000;11250.000;10875.000;10125.000;9375.000;9187.500;8812.500;8625.000;8250.000;8062.500;8062.500;8062.500;8062.500;7875.000;7875.000;7875.000;7687.500;7687.500;7687.500;7687.500;7687.500;7875.000;7875.000;7875.000;7875.000;7875.000;8250.000;9375.000;9562.500;9750.000;9937.500;10125.000;10125.000;10125.000;10312.500;10500.000;10687.500;10687.500;10875.000;10875.000;10875.000;10875.000;10875.000;10875.000;10875.000;11062.500;11062.500;11062.500;11062.500;11062.500;11062.500;11062.500;6000.000;11250.000;11250.000;11250.000;11250.000;11250.000;11250.000;11250.000;11250.000;11250.000;11250.000;11250.000;11437.500;11437.500;11437.500;11437.500;11437.500;11437.500;11625.000;11625.000;11625.000;11625.000;11625.000;11812.500;11812.500;11812.500;11812.500;12000.000;12000.000;12000.000;12000.000;12000.000;12187.500;12187.500;12187.500;12187.500;12375.000;12375.000;12375.000;12375.000;12562.500;12562.500;12562.500;12562.500;12750.000;12562.500;12562.500;12750.000;12750.000;12750.000;12750.000;12750.000;12937.500;12937.500;12937.500;12937.500;12937.500;13125.000;13125.000;13125.000;13125.000;13125.000;13125.000;13125.000;13125.000;13125.000;13125.000;13125.000;13125.000;13125.000;13125.000;5437.500;13125.000;13125.000;13312.500;13312.500;13312.500;13312.500;13312.500;13312.500;13500.000;13500.000;13500.000;13500.000;13500.000;13500.000;13500.000;5437.500;16687.500;16500.000;16312.500;15937.500;6187.500;13312.500;13125.000;5250.000;10875.000;9937.500;9375.000;9000.000;9000.000;8812.500;8437.500;8250.000;8062.500;7875.000;7687.500;7687.500;7687.500;7687.500;7687.500;7500.000;7687.500;7687.500;7687.500;7687.500;7875.000;7687.500;7875.000;7875.000;7875.000;7875.000;7875.000;7875.000;7875.000;7875.000;10125.000;10312.500;10500.000;10687.500;10687.500;10687.500;10875.000;10875.000;10875.000;10875.000;11062.500;11062.500;11062.500;11062.500;11062.500;11250.000;11062.500;11250.000;11250.000;11250.000;11250.000;11250.000;11250.000;11250.000;11250.000;11250.000;11250.000;11250.000;11250.000;11437.500;11437.500;11437.500;11625.000;11437.500;11437.500;11625.000;11625.000;11625.000;11625.000;11812.500;11812.500;11812.500;11812.500;11812.500;11812.500;12000.000;12000.000;12000.000;12000.000;12187.500;12187.500;12375.000;12375.000;12375.000;12375.000;12375.000;12562.500;12562.500;12562.500;12562.500;12562.500;12562.500;12750.000;12750.000;12937.500;12937.500;12937.500;12937.500;12937.500;13125.000;13125.000;13125.000;13125.000;13125.000;13125.000;13125.000;13312.500;13312.500;13312.500;13312.500;13312.500;13312.500;13312.500;13312.500;13312.500;13312.500;13312.500;13312.500;13312.500;13312.500;5250.000;13687.500;16125.000;13687.500;13687.500;13875.000;5625.000;13875.000;13875.000;13875.000;5437.500;13875.000;5250.000;16875.000;5250.000;5250.000;17062.500;17062.500;5250.000;17062.500;5437.500;16875.000;5250.000;5625.000	210.938;281.250;-562.500;492.188;70.312;70.312;-140.625;281.250;70.312;0.000;70.312;0.000;70.312;70.312;0.000;0.000;70.312;70.312;-70.312;0.000;210.938;70.312;-140.625;210.938;70.312;0.000;-70.312;140.625;0.000;70.312;0.000;0.000;70.312;0.000;0.000;0.000;70.312;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;70.312;70.312;-70.312;0.000;70.312;-140.625;70.312;70.312;0.000;0.000;70.312;-70.312;-70.312;140.625;0.000;0.000;0.000;70.312;0.000;0.000;0.000;0.000;70.312;0.000;0.000;0.000;0.000;70.312;-70.312;70.312;0.000;0.000;70.312;-70.312;0.000;0.000;70.312;0.000;0.000;0.000;0.000;70.312;0.000;0.000;0.000;0.000;0.000;70.312;0.000;0.000;0.000;-2460.938;2531.250;0.000;-2601.562;2601.562;0.000;0.000;70.312;0.000;70.312;0.000;0.000;0.000;70.312;0.000;0.000;0.000;0.000;70.312;0.000;0.000;0.000;0.000;0.000;0.000;0.000;70.312;-70.312;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;140.625;0.000;0.000;0.000;0.000;70.312;0.000;0.000;914.062;140.625;-3937.500;-140.625;0.000;0.000;70.312;4289.062;0.000;-4429.688;0.000;70.312;-70.312;281.250;-140.625;-140.625;2882.812;-351.562;-210.938;-703.125;-140.625;0.000;-140.625;-210.938;-70.312;0.000;0.000;-70.312;-140.625;0.000;0.000;0.000;0.000;0.000;70.312;0.000;70.312;0.000;0.000;0.000;0.000;281.250;140.625;70.312;140.625;70.312;70.312;70.312;0.000;70.312;70.312;70.312;70.312;0.000;70.312;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;70.312;-70.312;0.000;70.312;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;70.312;0.000;0.000;0.000;0.000;0.000;0.000;70.312;0.000;0.000;70.312;0.000;0.000;0.000;0.000;0.000;70.312;0.000;0.000;0.000;0.000;70.312;0.000;0.000;0.000;70.312;0.000;70.312;-70.312;70.312;0.000;0.000;0.000;0.000;0.000;0.000;70.312;0.000;0.000;0.000;0.000;0.000;0.000;70.312;0.000;70.312;-70.312;70.312;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;70.312;1335.938;0.000;-1406.250;1476.562;0.000;0.000;0.000;0.000;0.000;0.000;-70.312;-140.625;-210.938;-281.250;-210.938;-70.312;-562.500;-351.562;-281.250;-140.625;-281.250;-281.250;-70.312;-140.625;-70.312;-140.625;-70.312;0.000;0.000;0.000;-70.312;0.000;0.000;-70.312;0.000;0.000;0.000;0.000;70.312;0.000;0.000;0.000;0.000;140.625;421.875;70.312;70.312;70.312;70.312;0.000;0.000;70.312;70.312;70.312;0.000;70.312;0.000;0.000;0.000;0.000;0.000;0.000;70.312;0.000;0.000;0.000;0.000;0.000;0.000;-1898.438;1968.750;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;70.312;0.000;0.000;0.000;0.000;0.000;70.312;0.000;0.000;0.000;0.000;70.312;0.000;0.000;0.000;70.312;0.000;0.000;0.000;0.000;70.312;0.000;0.000;0.000;70.312;0.000;0.000;0.000;70.312;0.000;0.000;0.000;70.312;-70.312;0.000;70.312;0.000;0.000;0.000;0.000;70.312;0.000;0.000;0.000;0.000;70.312;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;-2882.812;2882.812;0.000;70.312;0.000;0.000;0.000;0.000;0.000;70.312;0.000;0.000;0.000;0.000;0.000;0.000;-3023.438;4218.750;-70.312;-70.312;-140.625;-3656.250;2671.875;-70.312;-2953.125;2109.375;-351.562;-210.938;-140.625;0.000;-70.312;-140.625;-70.312;-70.312;-70.312;-70.312;0.000;0.000;0.000;0.000;-70.312;70.312;0.000;0.000;0.000;70.312;-70.312;70.312;0.000;0.000;0.000;0.000;0.000;0.000;0.000;843.750;70.312;70.312;70.312;0.000;0.000;70.312;0.000;0.000;0.000;70.312;0.000;0.000;0.000;0.000;70.312;-70.312;70.312;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;70.312;0.000;0.000;70.312;-70.312;0.000;70.312;0.000;0.000;0.000;70.312;0.000;0.000;0.000;0.000;0.000;70.312;0.000;0.000;0.000;70.312;0.000;70.312;0.000;0.000;0.000;0.000;70.312;0.000;0.000;0.000;0.000;0.000;70.312;0.000;70.312;0.000;0.000;0.000;0.000;70.312;0.000;0.000;0.000;0.000;0.000;0.000;70.312;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;-3023.438;3164.062;914.062;-914.062;0.000;70.312;-3093.750;3093.750;0.000;0.000;-3164.062;3164.062;-3234.375;4359.375;-4359.375;0.000;4429.688;0.000;-4429.688;4429.688;-4359.375;4289.062;-4359.375;140.625	6303	13880	2	M	1	0	0	6	4	3	BP:CT	CML	3	SW		SW_109	
