Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Freq (Hz)	Delta Time (s)	Begin File	Peak Freq Contour (Hz)	PFC Slope (Hz/ms)	File Offset (s)	Start Freq (Hz)	End Freq (Hz)	ID	ID_Category	Type	Category	N elements	Quality	similar_to	Inflection Points	Step	N max	N min	Interruptions	Overtones	Contour	Overlap
4	Spectrogram 1	2	30.600009160	31.691681000	8957.265	21264.957	12307.692	1.0917	SeaPro_20210822_123812_2CH192K16.wav	9375.000;9375.000;9375.000;9562.500;9562.500;9562.500;9375.000;9375.000;18750.000;18937.500;9375.000;9375.000;9375.000;9375.000;9375.000;9375.000;9375.000;9375.000;9375.000;9375.000;9187.500;9187.500;9375.000;9187.500;9187.500;21187.500;9187.500;21187.500;9187.500;9187.500;9187.500;9187.500;9187.500;9187.500;9187.500;9187.500;9375.000;9187.500;9187.500;9187.500;9187.500;19500.000;9375.000;9375.000;9375.000;9375.000;9375.000;9375.000;9375.000;9375.000;9375.000;9375.000;9562.500;9562.500;9562.500;9562.500;9562.500;19125.000;9562.500;9562.500;9562.500;9750.000;21000.000;21187.500;12000.000;9750.000;9750.000;9937.500;9937.500;9937.500;9937.500;9937.500;18937.500;9937.500;10125.000;10125.000;10125.000;10125.000;10312.500;10312.500;10312.500;10312.500;10500.000;10500.000;10500.000;10312.500;10500.000;19312.500;10687.500;10687.500;10875.000;10875.000;10875.000;10875.000;11062.500;11062.500;11062.500;11250.000;21187.500;11250.000;19312.500;11437.500;11437.500;11437.500;11625.000;11625.000;11812.500;11625.000;11625.000;11437.500;18937.500;11625.000;11812.500;12000.000;12000.000;12187.500;12187.500;12187.500;12187.500;12187.500;12187.500;12187.500;12375.000;12187.500;12375.000;12375.000;12375.000;12375.000;12375.000;12375.000;12375.000;12375.000;12375.000;12562.500;12562.500;12562.500;12562.500;21187.500;12562.500;12562.500;12562.500;12562.500;12562.500;12562.500;12750.000;19125.000;21187.500;12750.000;12750.000;12750.000;12375.000;12937.500;12750.000;12750.000;12750.000;21187.500;12937.500;12937.500;12937.500;12937.500;12937.500;12937.500;12937.500;12937.500;21187.500;12187.500;12937.500;12937.500;12937.500;12937.500;12937.500;13875.000;12937.500;21187.500;12937.500;12937.500;21000.000;18375.000;13125.000;12937.500;12187.500;20812.500;21187.500;13125.000;13312.500;13312.500;13312.500;13312.500;13312.500;13312.500;13312.500;13312.500;13312.500;13312.500;13500.000;13500.000;13500.000;19687.500;13500.000;13500.000;13687.500;13500.000;13687.500;13687.500;13687.500;13687.500;13687.500;13687.500;13687.500;13687.500;13687.500;13687.500;13687.500;13687.500;13687.500;13687.500;13687.500;13687.500;13875.000;13875.000;13875.000;13875.000;13875.000;13875.000;13875.000;13875.000;13875.000;13875.000;13875.000;13875.000;14250.000;14250.000;14250.000;14250.000;19312.500;14250.000;14250.000;14250.000;14437.500;14437.500;14437.500;14437.500;14437.500;14437.500;14437.500;14437.500;14437.500;14437.500;14437.500;14437.500;14437.500;14437.500;14437.500;14437.500;14437.500;14437.500;14437.500;14625.000;14625.000;14625.000;14625.000;20062.500;15562.500;15562.500;15562.500;15562.500;15562.500;15562.500;15562.500;15750.000;15562.500;15562.500;15750.000;15750.000;15750.000;15750.000;15750.000;15750.000;15750.000;15750.000;15750.000;15750.000;15750.000;15750.000;15750.000;16500.000;16500.000;20437.500;16312.500;16500.000;16500.000;16500.000;16500.000;17812.500;16875.000;16875.000;20062.500;12187.500;12375.000;16875.000;16875.000;16875.000;16875.000;16875.000;17062.500;20250.000;20062.500;17250.000;17250.000;17250.000;17250.000;17250.000;17250.000;17250.000;20062.500;19875.000;12375.000;17437.500;17437.500;17437.500;17812.500;18000.000;18000.000;18000.000;18000.000;18000.000;18000.000;18000.000;18000.000;18187.500;18187.500;18187.500;20062.500;19687.500;18750.000;18562.500;18750.000;18750.000;18750.000;18750.000;18937.500;21187.500;18937.500;18937.500;11437.500;20625.000;11625.000;19125.000;19125.000;19125.000;21187.500;19312.500;19312.500;19312.500;20437.500;20437.500;19687.500;19875.000;21187.500;21187.500;20062.500;20437.500;20625.000;21000.000;11062.500;21000.000;21187.500;21000.000;21187.500;21000.000;21187.500;20625.000;19875.000;11625.000;20625.000;20812.500;21000.000;21000.000;19687.500;19875.000;21187.500;21000.000;21000.000;21000.000;20812.500;21000.000;20437.500;20437.500;20062.500;20062.500;19875.000;19875.000;19687.500;21000.000;21000.000;20437.500;18187.500;21000.000;19687.500;16687.500;18937.500;18937.500;18750.000;21000.000;18750.000;18750.000;18750.000;18750.000;10125.000	0.000;0.000;70.312;0.000;0.000;-70.312;0.000;3515.625;70.312;-3585.938;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;-70.312;0.000;70.312;-70.312;0.000;4500.000;-4500.000;4500.000;-4500.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;70.312;-70.312;0.000;0.000;0.000;3867.188;-3796.875;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;70.312;0.000;0.000;0.000;0.000;3585.938;-3585.938;0.000;0.000;70.312;4218.750;70.312;-3445.312;-843.750;0.000;70.312;0.000;0.000;0.000;0.000;3375.000;-3375.000;70.312;0.000;0.000;0.000;70.312;0.000;0.000;0.000;70.312;0.000;0.000;-70.312;70.312;3304.688;-3234.375;0.000;70.312;0.000;0.000;0.000;70.312;0.000;0.000;70.312;3726.562;-3726.562;3023.438;-2953.125;0.000;0.000;70.312;0.000;70.312;-70.312;0.000;-70.312;2812.500;-2742.188;70.312;70.312;0.000;70.312;0.000;0.000;0.000;0.000;0.000;0.000;70.312;-70.312;70.312;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;70.312;0.000;0.000;0.000;3234.375;-3234.375;0.000;0.000;0.000;0.000;0.000;70.312;2390.625;773.438;-3164.062;0.000;0.000;-140.625;210.938;-70.312;0.000;0.000;3164.062;-3093.750;0.000;0.000;0.000;0.000;0.000;0.000;0.000;3093.750;-3375.000;281.250;0.000;0.000;0.000;0.000;351.562;-351.562;3093.750;-3093.750;0.000;3023.438;-984.375;-1968.750;-70.312;-281.250;3234.375;140.625;-3023.438;70.312;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;70.312;0.000;0.000;2320.312;-2320.312;0.000;70.312;-70.312;70.312;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;70.312;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;140.625;0.000;0.000;0.000;1898.438;-1898.438;0.000;0.000;70.312;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;70.312;0.000;0.000;0.000;2039.062;-1687.500;0.000;0.000;0.000;0.000;0.000;0.000;70.312;-70.312;0.000;70.312;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;281.250;0.000;1476.562;-1546.875;70.312;0.000;0.000;0.000;492.188;-351.562;0.000;1195.312;-2953.125;70.312;1687.500;0.000;0.000;0.000;0.000;70.312;1195.312;-70.312;-1054.688;0.000;0.000;0.000;0.000;0.000;0.000;1054.688;-70.312;-2812.500;1898.438;0.000;0.000;140.625;70.312;0.000;0.000;0.000;0.000;0.000;0.000;0.000;70.312;0.000;0.000;703.125;-140.625;-351.562;-70.312;70.312;0.000;0.000;0.000;70.312;843.750;-843.750;0.000;-2812.500;3445.312;-3375.000;2812.500;0.000;0.000;773.438;-703.125;0.000;0.000;421.875;0.000;-281.250;70.312;492.188;0.000;-421.875;140.625;70.312;140.625;-3726.562;3726.562;70.312;-70.312;70.312;-70.312;70.312;-210.938;-281.250;-3093.750;3375.000;70.312;70.312;0.000;-492.188;70.312;492.188;-70.312;0.000;0.000;-70.312;70.312;-210.938;0.000;-140.625;0.000;-70.312;0.000;-70.312;492.188;0.000;-210.938;-843.750;1054.688;-492.188;-1125.000;843.750;0.000;-70.312;843.750;-843.750;0.000;0.000;0.000;-3234.375	30.6000	9299	18530	W_13881	SW_085	SE	SW	1	2		0	1	1	1	1	1	A	CT
5	Spectrogram 1	2	32.820446970	33.989992060	8136.752	17982.906	9846.154	1.1695	SeaPro_20210822_123812_2CH192K16.wav	8250.000;8437.500;8437.500;8437.500;8437.500;8437.500;8625.000;15750.000;8625.000;8437.500;8437.500;11437.500;11625.000;8437.500;8625.000;8625.000;11250.000;8625.000;8625.000;8625.000;8625.000;8625.000;8625.000;15750.000;8625.000;11437.500;8437.500;8625.000;8625.000;8625.000;8625.000;8625.000;8625.000;8625.000;8625.000;8625.000;8625.000;8625.000;8625.000;15375.000;8812.500;8812.500;8812.500;8812.500;8812.500;8812.500;8812.500;8812.500;8812.500;17812.500;9000.000;8812.500;11250.000;8812.500;9000.000;15562.500;9000.000;9000.000;9000.000;9000.000;9187.500;9000.000;9187.500;9187.500;9187.500;9187.500;11062.500;9187.500;9187.500;9187.500;9187.500;15187.500;9375.000;9375.000;9375.000;9375.000;9375.000;9375.000;9562.500;11437.500;9375.000;9562.500;9562.500;9562.500;9562.500;9562.500;9562.500;17812.500;15000.000;9375.000;9562.500;9375.000;11250.000;11437.500;9750.000;9750.000;9937.500;9937.500;9937.500;9937.500;17812.500;10125.000;10125.000;10125.000;14812.500;10125.000;11625.000;11625.000;10312.500;10500.000;10312.500;10500.000;10500.000;10500.000;10687.500;10687.500;10687.500;10875.000;10875.000;10875.000;11625.000;12187.500;10875.000;10687.500;10875.000;17812.500;11250.000;11250.000;11250.000;11437.500;11437.500;11437.500;11437.500;11437.500;11812.500;11437.500;11625.000;14250.000;11625.000;11625.000;11625.000;11625.000;11812.500;11812.500;11812.500;11625.000;10687.500;11812.500;11812.500;17812.500;12000.000;12000.000;12000.000;12000.000;12000.000;12000.000;12000.000;12187.500;12187.500;12187.500;12187.500;12187.500;11625.000;12187.500;12187.500;12187.500;12187.500;12187.500;12187.500;12375.000;12187.500;14250.000;12375.000;12375.000;17812.500;12375.000;12375.000;12375.000;12375.000;12375.000;12375.000;12375.000;12375.000;12375.000;12375.000;12375.000;12375.000;12375.000;11250.000;12375.000;11437.500;11437.500;12375.000;12187.500;12375.000;12562.500;12375.000;12375.000;12375.000;12562.500;12375.000;17812.500;12562.500;12562.500;12562.500;11437.500;11437.500;12562.500;12562.500;12562.500;12562.500;12562.500;12750.000;12562.500;12562.500;12750.000;12562.500;12750.000;12750.000;12750.000;12750.000;12750.000;12750.000;17625.000;12750.000;12750.000;12750.000;12750.000;12750.000;12750.000;15750.000;12750.000;12750.000;12750.000;12750.000;12750.000;12937.500;12937.500;12937.500;17625.000;11250.000;12937.500;12937.500;12937.500;12937.500;12937.500;12937.500;12750.000;11437.500;12937.500;12937.500;12937.500;12750.000;12937.500;13125.000;12937.500;17625.000;17625.000;15000.000;13125.000;12937.500;12937.500;11625.000;11437.500;13125.000;13125.000;13125.000;13125.000;13125.000;13125.000;13125.000;13125.000;11250.000;17437.500;13125.000;13125.000;13312.500;11250.000;9187.500;13312.500;13312.500;13312.500;13312.500;13312.500;13312.500;13312.500;13312.500;13500.000;13312.500;17812.500;11250.000;13312.500;13312.500;13312.500;11812.500;13500.000;13500.000;13687.500;13500.000;13312.500;13687.500;13687.500;13687.500;13687.500;13687.500;13687.500;13687.500;13500.000;13687.500;13687.500;11812.500;13687.500;13687.500;13687.500;13687.500;13687.500;13687.500;13687.500;13687.500;13687.500;15562.500;13687.500;13687.500;11062.500;13687.500;13875.000;13875.000;11625.000;13875.000;13687.500;13875.000;13875.000;13875.000;13875.000;13875.000;13875.000;13875.000;13687.500;13875.000;14062.500;11062.500;14250.000;14062.500;11625.000;14250.000;14250.000;10125.000;14250.000;14250.000;15000.000;15000.000;15000.000;15750.000;15750.000;14250.000;15000.000;11437.500;11062.500;11625.000;12000.000;11812.500;15562.500;15562.500;15562.500;15562.500;15562.500;15562.500;15750.000;15750.000;15750.000;15750.000;15750.000;15750.000;10875.000;11250.000;11625.000;15750.000;15750.000;15937.500;15937.500;11250.000;16125.000;15937.500;16125.000;16125.000;14250.000;16312.500;16125.000;16500.000;17625.000;10687.500;10875.000;8812.500;16687.500;16500.000;10875.000;12937.500;16125.000;16125.000;11062.500;16687.500;15750.000;16687.500;12750.000;12000.000;11812.500;11437.500;10687.500;16500.000;16687.500;12187.500;11062.500;10687.500;17062.500;16687.500;17250.000;14437.500;12375.000;15750.000;11812.500;10500.000;11250.000;11250.000;17250.000;12000.000;16687.500;11062.500;12562.500;10500.000;10312.500;11437.500;10875.000;17625.000;12000.000;11812.500;13312.500;11812.500;11250.000	70.312;0.000;0.000;0.000;0.000;70.312;2671.875;-2671.875;-70.312;0.000;1125.000;70.312;-1195.312;70.312;0.000;984.375;-984.375;0.000;0.000;0.000;0.000;0.000;2671.875;-2671.875;1054.688;-1125.000;70.312;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2531.250;-2460.938;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;3375.000;-3304.688;-70.312;914.062;-914.062;70.312;2460.938;-2460.938;0.000;0.000;0.000;70.312;-70.312;70.312;0.000;0.000;0.000;703.125;-703.125;0.000;0.000;0.000;2250.000;-2179.688;0.000;0.000;0.000;0.000;0.000;70.312;703.125;-773.438;70.312;0.000;0.000;0.000;0.000;0.000;3093.750;-1054.688;-2109.375;70.312;-70.312;703.125;70.312;-632.812;0.000;70.312;0.000;0.000;0.000;2953.125;-2882.812;0.000;0.000;1757.812;-1757.812;562.500;0.000;-492.188;70.312;-70.312;70.312;0.000;0.000;70.312;0.000;0.000;70.312;0.000;0.000;281.250;210.938;-492.188;-70.312;70.312;2601.562;-2460.938;0.000;0.000;70.312;0.000;0.000;0.000;0.000;140.625;-140.625;70.312;984.375;-984.375;0.000;0.000;0.000;70.312;0.000;0.000;-70.312;-351.562;421.875;0.000;2250.000;-2179.688;0.000;0.000;0.000;0.000;0.000;0.000;70.312;0.000;0.000;0.000;0.000;-210.938;210.938;0.000;0.000;0.000;0.000;0.000;70.312;-70.312;773.438;-703.125;0.000;2039.062;-2039.062;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;-421.875;421.875;-351.562;0.000;351.562;-70.312;70.312;70.312;-70.312;0.000;0.000;70.312;-70.312;2039.062;-1968.750;0.000;0.000;-421.875;0.000;421.875;0.000;0.000;0.000;0.000;70.312;-70.312;0.000;70.312;-70.312;70.312;0.000;0.000;0.000;0.000;0.000;1828.125;-1828.125;0.000;0.000;0.000;0.000;0.000;1125.000;-1125.000;0.000;0.000;0.000;0.000;70.312;0.000;0.000;1757.812;-2390.625;632.812;0.000;0.000;0.000;0.000;0.000;-70.312;-492.188;562.500;0.000;0.000;-70.312;70.312;70.312;-70.312;1757.812;0.000;-984.375;-703.125;-70.312;0.000;-492.188;-70.312;632.812;0.000;0.000;0.000;0.000;0.000;0.000;0.000;-703.125;2320.312;-1617.188;0.000;70.312;-773.438;-773.438;1546.875;0.000;0.000;0.000;0.000;0.000;0.000;0.000;70.312;-70.312;1687.500;-2460.938;773.438;0.000;0.000;-562.500;632.812;0.000;70.312;-70.312;-70.312;140.625;0.000;0.000;0.000;0.000;0.000;0.000;-70.312;70.312;0.000;-703.125;703.125;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;703.125;-703.125;0.000;-984.375;984.375;70.312;0.000;-843.750;843.750;-70.312;70.312;0.000;0.000;0.000;0.000;0.000;0.000;-70.312;70.312;70.312;-1125.000;1195.312;-70.312;-914.062;984.375;0.000;-1546.875;1546.875;0.000;281.250;0.000;0.000;281.250;0.000;-562.500;281.250;-1335.938;-140.625;210.938;140.625;-70.312;1406.250;0.000;0.000;0.000;0.000;0.000;70.312;0.000;0.000;0.000;0.000;0.000;-1828.125;140.625;140.625;1546.875;0.000;70.312;0.000;-1757.812;1828.125;-70.312;70.312;0.000;-703.125;773.438;-70.312;140.625;421.875;-2601.562;70.312;-773.438;2953.125;-70.312;-2109.375;773.438;1195.312;0.000;-1898.438;2109.375;-351.562;351.562;-1476.562;-281.250;-70.312;-140.625;-281.250;2179.688;70.312;-1687.500;-421.875;-140.625;2390.625;-140.625;210.938;-1054.688;-773.438;1265.625;-1476.562;-492.188;281.250;0.000;2250.000;-1968.750;1757.812;-2109.375;562.500;-773.438;-70.312;421.875;-210.938;2531.250;-2109.375;-70.312;562.500;-562.500;-210.938	32.8204	8136	17982	W_13881	SW_085	SE	SW	1	1.5		0	1	1	1	0	0	A	CT
6	Spectrogram 1	2	34.310350160	35.381585670	8752.137	21470.085	12717.948	1.0712	SeaPro_20210822_123812_2CH192K16.wav	13312.500;21000.000;8812.500;9000.000;9000.000;9000.000;9000.000;9000.000;9000.000;9000.000;20062.500;19875.000;9000.000;21000.000;12000.000;9187.500;9000.000;9000.000;9000.000;9000.000;9000.000;9000.000;9000.000;9000.000;9000.000;9000.000;19875.000;10687.500;9000.000;20812.500;9187.500;9000.000;9000.000;9000.000;9187.500;9000.000;9187.500;9000.000;9187.500;9187.500;9187.500;9187.500;19875.000;20062.500;20625.000;9187.500;9187.500;9187.500;9187.500;9187.500;9187.500;9187.500;9187.500;9187.500;9375.000;9375.000;9375.000;9375.000;20250.000;20437.500;9375.000;9562.500;9562.500;9562.500;9562.500;9562.500;9562.500;9750.000;9750.000;9750.000;9750.000;9937.500;9937.500;20437.500;19875.000;9937.500;9937.500;10125.000;10125.000;10125.000;10312.500;10312.500;10312.500;10500.000;10500.000;10500.000;10500.000;10687.500;20250.000;21375.000;10875.000;10875.000;11062.500;11062.500;11062.500;11062.500;11250.000;11250.000;11250.000;11437.500;11437.500;11437.500;20062.500;11625.000;21375.000;21375.000;11625.000;11250.000;11812.500;11812.500;12000.000;11812.500;12000.000;12000.000;12000.000;12000.000;12000.000;12187.500;12187.500;12187.500;21375.000;12187.500;12187.500;12187.500;12187.500;12375.000;12187.500;12375.000;12375.000;12375.000;12375.000;12375.000;19875.000;12375.000;12375.000;21375.000;12375.000;12375.000;12375.000;12562.500;12562.500;12562.500;12562.500;12562.500;12562.500;12562.500;12562.500;12562.500;12562.500;21375.000;21187.500;20062.500;12750.000;12562.500;12750.000;12750.000;12750.000;12750.000;12750.000;12750.000;12750.000;12750.000;12750.000;12750.000;21375.000;21187.500;12750.000;12750.000;12750.000;12750.000;12937.500;12937.500;12937.500;12937.500;12937.500;12937.500;12937.500;12937.500;12937.500;21375.000;12937.500;12937.500;12937.500;12937.500;12937.500;12937.500;12937.500;12937.500;12937.500;12937.500;13125.000;13125.000;13125.000;21375.000;21375.000;13125.000;13125.000;13312.500;13312.500;13312.500;13312.500;13312.500;13312.500;13312.500;13312.500;13312.500;13312.500;13312.500;10312.500;13500.000;13500.000;13500.000;13500.000;13500.000;13500.000;13687.500;13500.000;13500.000;13500.000;13500.000;13500.000;13687.500;13687.500;13687.500;13687.500;13687.500;13687.500;13687.500;13875.000;13875.000;13875.000;13875.000;13875.000;13875.000;13875.000;14062.500;13875.000;14062.500;13875.000;13875.000;14062.500;13875.000;13875.000;14062.500;14062.500;14062.500;14062.500;14062.500;14062.500;14062.500;14062.500;14062.500;14062.500;10312.500;14437.500;14437.500;14437.500;14437.500;14437.500;14437.500;14437.500;14437.500;14437.500;14437.500;14437.500;14437.500;14437.500;14437.500;14437.500;10312.500;15187.500;14437.500;14625.000;21375.000;15562.500;15562.500;15562.500;15562.500;15562.500;15562.500;15562.500;15562.500;15562.500;15750.000;15937.500;10312.500;15937.500;15937.500;15937.500;15937.500;15937.500;15937.500;15937.500;16500.000;16500.000;16500.000;16687.500;16687.500;16687.500;16687.500;16687.500;16687.500;16687.500;16687.500;16687.500;16687.500;16687.500;16687.500;16875.000;21375.000;16875.000;16875.000;16875.000;16875.000;16875.000;16875.000;16875.000;10875.000;10875.000;17250.000;17250.000;17250.000;17250.000;17250.000;17250.000;17250.000;17250.000;17437.500;17437.500;17437.500;17437.500;17437.500;17437.500;10687.500;17812.500;17812.500;18000.000;18000.000;18000.000;18000.000;18000.000;18000.000;18375.000;18187.500;18187.500;18375.000;20437.500;20437.500;10875.000;11062.500;21187.500;18562.500;18750.000;18750.000;18750.000;18750.000;18937.500;19125.000;19125.000;19125.000;19125.000;19125.000;20250.000;20062.500;10500.000;19312.500;19312.500;19500.000;19500.000;19687.500;19500.000;19687.500;19875.000;19875.000;19875.000;19875.000;19875.000;20250.000;20250.000;20062.500;10875.000;20250.000;20250.000;20437.500;11250.000;9750.000;10875.000;20625.000;12375.000;12000.000;20812.500;21000.000;11250.000;21187.500;21187.500;19875.000;19875.000;21187.500;21187.500;21187.500;9000.000	2882.812;-4570.312;70.312;0.000;0.000;0.000;0.000;0.000;0.000;4148.438;-70.312;-4078.125;4500.000;-3375.000;-1054.688;-70.312;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;4078.125;-3445.312;-632.812;4429.688;-4359.375;-70.312;0.000;0.000;70.312;-70.312;70.312;-70.312;70.312;0.000;0.000;0.000;4007.812;70.312;210.938;-4289.062;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;70.312;0.000;0.000;0.000;4078.125;70.312;-4148.438;70.312;0.000;0.000;0.000;0.000;0.000;70.312;0.000;0.000;0.000;70.312;0.000;3937.500;-210.938;-3726.562;0.000;70.312;0.000;0.000;70.312;0.000;0.000;70.312;0.000;0.000;0.000;70.312;3585.938;421.875;-3937.500;0.000;70.312;0.000;0.000;0.000;70.312;0.000;0.000;70.312;0.000;0.000;3234.375;-3164.062;3656.250;0.000;-3656.250;-140.625;210.938;0.000;70.312;-70.312;70.312;0.000;0.000;0.000;0.000;70.312;0.000;0.000;3445.312;-3445.312;0.000;0.000;0.000;70.312;-70.312;70.312;0.000;0.000;0.000;0.000;2812.500;-2812.500;0.000;3375.000;-3375.000;0.000;0.000;70.312;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;3304.688;-70.312;-421.875;-2742.188;-70.312;70.312;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;3234.375;-70.312;-3164.062;0.000;0.000;0.000;70.312;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;3164.062;-3164.062;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;70.312;0.000;0.000;3093.750;0.000;-3093.750;0.000;70.312;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;-1125.000;1195.312;0.000;0.000;0.000;0.000;0.000;70.312;-70.312;0.000;0.000;0.000;0.000;70.312;0.000;0.000;0.000;0.000;0.000;0.000;70.312;0.000;0.000;0.000;0.000;0.000;0.000;70.312;-70.312;70.312;-70.312;0.000;70.312;-70.312;0.000;70.312;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;-1406.250;1546.875;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;-1546.875;1828.125;-281.250;70.312;2531.250;-2179.688;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;70.312;70.312;-2109.375;2109.375;0.000;0.000;0.000;0.000;0.000;0.000;210.938;0.000;0.000;70.312;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;70.312;1687.500;-1687.500;0.000;0.000;0.000;0.000;0.000;0.000;-2250.000;0.000;2390.625;0.000;0.000;0.000;0.000;0.000;0.000;0.000;70.312;0.000;0.000;0.000;0.000;0.000;-2531.250;2671.875;0.000;70.312;0.000;0.000;0.000;0.000;0.000;140.625;-70.312;0.000;70.312;773.438;0.000;-3585.938;70.312;3796.875;-984.375;70.312;0.000;0.000;0.000;70.312;70.312;0.000;0.000;0.000;0.000;421.875;-70.312;-3585.938;3304.688;0.000;70.312;0.000;70.312;-70.312;70.312;70.312;0.000;0.000;0.000;0.000;140.625;0.000;-70.312;-3445.312;3515.625;0.000;70.312;-3445.312;-562.500;421.875;3656.250;-3093.750;-140.625;3304.688;70.312;-3656.250;3726.562;0.000;-492.188;0.000;492.188;0.000;0.000;-4570.312	34.3104	8752	21470	W_13881	SW_085	SE	SW	1	1.5		0	1	1	1	0	1	A	CT
