Selection	View	Channel	Begin Time (s)	End Time (s)	Peak Time (s)	Delta Time (s)	Low Freq (Hz)	High Freq (Hz)	Peak Freq (Hz)	Delta Freq (Hz)	Peak Freq Contour (Hz)	PFC Slope (Hz/ms)	Start Freq (Hz)	End Freq (Hz)	Quality	Contour	Overtones	Step	Interruptions	Inflection Points	N min	N max	Overlap	Type	N elements	Category	ID	ID_Category	similar_to
1	Spectrogram 1	1	8.566435510	9.033914941	8.9227	0.4675	5948.718	16957.265	8625.000	11008.547	7125.000;7125.000;6562.500;6562.500;6375.000;6000.000;6375.000;6375.000;6375.000;6000.000;7125.000;7312.500;6937.500;6562.500;6937.500;6562.500;6562.500;6750.000;6750.000;6937.500;6937.500;7125.000;7500.000;7687.500;7875.000;8062.500;8250.000;8625.000;8437.500;9000.000;9187.500;9562.500;9750.000;10312.500;10312.500;10500.000;10687.500;6187.500;6000.000;6187.500;6562.500;8062.500;6187.500;6375.000;6375.000;14437.500;6375.000;6000.000;6000.000;14625.000;14625.000;14625.000;6000.000;6000.000;15187.500;6375.000;6187.500;6375.000;6187.500;6375.000;7312.500;7125.000;6562.500;6375.000;6375.000;6375.000;6375.000;7687.500;7312.500;6187.500;7125.000;6375.000;6000.000;6000.000;14250.000;14250.000;14250.000;14250.000;6000.000;14250.000;7312.500;8625.000;6000.000;14250.000;14250.000;14250.000;14250.000;6187.500;6750.000;6562.500;6187.500;15187.500;15187.500;15187.500;6000.000;6000.000;7500.000;6562.500;6375.000;6937.500;6187.500;6187.500;6375.000;6000.000;6187.500;6562.500;6000.000;6187.500;6000.000;6562.500;6000.000;6375.000;6562.500;6937.500;6562.500;6000.000;6375.000;7500.000;6562.500;6750.000;6750.000;7125.000;6187.500;6375.000;6000.000;6000.000;10687.500;9562.500;9562.500;9187.500;9187.500;9000.000;8812.500;8625.000;8437.500;8250.000;8062.500;8062.500;7875.000;7687.500;7687.500;7687.500;7687.500;7500.000;7500.000;7500.000;7312.500;7312.500;7312.500;7312.500;7125.000;7125.000;7125.000;7125.000;7125.000;7125.000;6937.500;6937.500;6937.500;6937.500;6937.500;6937.500;6937.500;6937.500;6937.500;6937.500;6937.500;6375.000;6937.500;6187.500;6937.500;6937.500;6937.500;8062.500;6562.500	0.000;-210.938;0.000;-70.312;-140.625;140.625;0.000;0.000;-140.625;421.875;70.312;-140.625;-140.625;140.625;-140.625;0.000;70.312;0.000;70.312;0.000;70.312;140.625;70.312;70.312;70.312;70.312;140.625;-70.312;210.938;70.312;140.625;70.312;210.938;0.000;70.312;70.312;-1687.500;-70.312;70.312;140.625;562.500;-703.125;70.312;0.000;3023.438;-3023.438;-140.625;0.000;3234.375;0.000;0.000;-3234.375;0.000;3445.312;-3304.688;-70.312;70.312;-70.312;70.312;351.562;-70.312;-210.938;-70.312;0.000;0.000;0.000;492.188;-140.625;-421.875;351.562;-281.250;-140.625;0.000;3093.750;0.000;0.000;0.000;-3093.750;3093.750;-2601.562;492.188;-984.375;3093.750;0.000;0.000;0.000;-3023.438;210.938;-70.312;-140.625;3375.000;0.000;0.000;-3445.312;0.000;562.500;-351.562;-70.312;210.938;-281.250;0.000;70.312;-140.625;70.312;140.625;-210.938;70.312;-70.312;210.938;-210.938;140.625;70.312;140.625;-140.625;-210.938;140.625;421.875;-351.562;70.312;0.000;140.625;-351.562;70.312;-140.625;0.000;1757.812;-421.875;0.000;-140.625;0.000;-70.312;-70.312;-70.312;-70.312;-70.312;-70.312;0.000;-70.312;-70.312;0.000;0.000;0.000;-70.312;0.000;0.000;-70.312;0.000;0.000;0.000;-70.312;0.000;0.000;0.000;0.000;0.000;-70.312;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;-210.938;210.938;-281.250;281.250;0.000;0.000;421.875;-562.500			1														
2	Spectrogram 1	1	10.075202692	10.522356931	10.2987	0.4472	4834.918	18372.689	9562.500	13537.771	4875.000;4875.000;4875.000;4875.000;6187.500;6375.000;6375.000;4875.000;4875.000;6000.000;7500.000;7687.500;4875.000;5437.500;5062.500;6750.000;9187.500;6000.000;5062.500;7875.000;5062.500;5437.500;6750.000;6000.000;4875.000;4875.000;5437.500;5625.000;6000.000;5437.500;6375.000;4875.000;5625.000;6000.000;4875.000;4875.000;5437.500;5625.000;5062.500;4875.000;5062.500;5062.500;4875.000;6000.000;6750.000;4875.000;7125.000;9937.500;9750.000;9750.000;9562.500;9562.500;9375.000;9187.500;5062.500;5062.500;4875.000;5437.500;6000.000;5812.500;6187.500;9000.000;9000.000;5062.500;6375.000;6187.500;5812.500;4875.000;5437.500;9000.000;5625.000;9000.000;4875.000;5062.500;5437.500;9375.000;6562.500;9375.000;9187.500;5062.500;9375.000;9375.000;9562.500;9562.500;9750.000;9750.000;9562.500;9750.000;9750.000;9750.000;9750.000;4875.000;4875.000;5250.000;4875.000;5625.000;4875.000;5250.000;5062.500;6375.000;5062.500;5625.000;4875.000;5250.000;6375.000;5062.500;5812.500;4875.000;4875.000;5812.500;5625.000;4875.000;5250.000;5062.500;9187.500;4875.000;5812.500;4875.000;4875.000;4875.000;5437.500;4875.000;6375.000;4875.000;6187.500;6562.500;4875.000;4875.000;4875.000;6562.500;4875.000;6000.000;5812.500;4875.000;4875.000;5062.500;5062.500;6375.000;4875.000;9187.500;9000.000;4875.000;9000.000;5250.000;8625.000;8625.000;8437.500;8437.500;8250.000;8062.500;7875.000;7875.000;7875.000;7875.000;7687.500;5250.000;5812.500;5812.500;6187.500;4875.000;5625.000;5437.500;5250.000;4875.000;6937.500;6375.000;6375.000	0.000;0.000;0.000;492.188;70.312;0.000;-562.500;0.000;421.875;562.500;70.312;-1054.688;210.938;-140.625;632.812;914.062;-1195.312;-351.562;1054.688;-1054.688;140.625;492.188;-281.250;-421.875;0.000;210.938;70.312;140.625;-210.938;351.562;-562.500;281.250;140.625;-421.875;0.000;210.938;70.312;-210.938;-70.312;70.312;0.000;-70.312;421.875;281.250;-703.125;843.750;1054.688;-70.312;0.000;-70.312;0.000;-70.312;-70.312;-1546.875;0.000;-70.312;210.938;210.938;-70.312;140.625;1054.688;0.000;-1476.562;492.188;-70.312;-140.625;-351.562;210.938;1335.938;-1265.625;1265.625;-1546.875;70.312;140.625;1476.562;-1054.688;1054.688;-70.312;-1546.875;1617.188;0.000;70.312;0.000;70.312;0.000;-70.312;70.312;0.000;0.000;0.000;-1828.125;0.000;140.625;-140.625;281.250;-281.250;140.625;-70.312;492.188;-492.188;210.938;-281.250;140.625;421.875;-492.188;281.250;-351.562;0.000;351.562;-70.312;-281.250;140.625;-70.312;1546.875;-1617.188;351.562;-351.562;0.000;0.000;210.938;-210.938;562.500;-562.500;492.188;140.625;-632.812;0.000;0.000;632.812;-632.812;421.875;-70.312;-351.562;0.000;70.312;0.000;492.188;-562.500;1617.188;-70.312;-1546.875;1546.875;-1406.250;1265.625;0.000;-70.312;0.000;-70.312;-70.312;-70.312;0.000;0.000;0.000;-70.312;-914.062;210.938;0.000;140.625;-492.188;281.250;-70.312;-70.312;-140.625;773.438;-210.938;0.000			1														
3	Spectrogram 1	1	13.894728178	14.423183187	14.2800	0.5285	5898.600	12860.882	8812.500	6962.282	6750.000;6750.000;6750.000;7500.000;6000.000;6562.500;6375.000;6562.500;6750.000;6750.000;6937.500;6375.000;6000.000;6375.000;6187.500;10125.000;6000.000;6000.000;8250.000;8250.000;6375.000;8812.500;9000.000;9000.000;9187.500;9562.500;9750.000;9750.000;9937.500;9937.500;10312.500;10312.500;10500.000;6000.000;6000.000;6562.500;6000.000;6000.000;6000.000;7312.500;6562.500;6000.000;6000.000;6000.000;6375.000;6562.500;7312.500;6562.500;6375.000;6187.500;6187.500;6187.500;7875.000;12187.500;12562.500;12375.000;12375.000;12375.000;10125.000;7687.500;7500.000;8625.000;6187.500;9187.500;6562.500;9562.500;7125.000;9375.000;6000.000;9375.000;9562.500;9375.000;9562.500;9562.500;9562.500;7125.000;6000.000;6187.500;6187.500;9937.500;9937.500;9937.500;10125.000;10125.000;10125.000;10125.000;10125.000;10312.500;10312.500;10500.000;10500.000;10500.000;10500.000;10687.500;10875.000;10875.000;10875.000;11062.500;11062.500;11062.500;11250.000;11062.500;6187.500;6000.000;6000.000;6000.000;6187.500;7312.500;6000.000;11812.500;7125.000;9562.500;6375.000;9562.500;6375.000;6187.500;6187.500;6000.000;6187.500;9937.500;6000.000;6000.000;10125.000;10125.000;10125.000;6000.000;7687.500;6375.000;6562.500;6750.000;7125.000;7125.000;6750.000;6187.500;6562.500;7687.500;7875.000;9000.000;9000.000;7312.500;9187.500;9375.000;9187.500;9187.500;8812.500;8625.000;8625.000;8625.000;8437.500;8437.500;8437.500;8250.000;8062.500;8062.500;7875.000;7875.000;7687.500;7687.500;7687.500;7687.500;7687.500;7687.500;6000.000;6000.000;7687.500;7500.000;7500.000;6000.000;7500.000;7500.000;7500.000;7500.000;6750.000;7312.500;7312.500;7312.500;7312.500;7312.500;7312.500;7312.500;7125.000;7687.500;7125.000;7312.500;7125.000;7125.000;7125.000;7312.500;7125.000;7125.000;7312.500;8062.500;7312.500;7312.500;7687.500;7875.000;6000.000;6000.000	0.000;0.000;281.250;-562.500;210.938;-70.312;70.312;70.312;0.000;70.312;-210.938;-140.625;140.625;-70.312;1476.562;-1546.875;0.000;843.750;0.000;-703.125;914.062;70.312;0.000;70.312;140.625;70.312;0.000;70.312;0.000;140.625;0.000;70.312;-1687.500;0.000;210.938;-210.938;0.000;0.000;492.188;-281.250;-210.938;0.000;0.000;140.625;70.312;281.250;-281.250;-70.312;-70.312;0.000;0.000;632.812;1617.188;140.625;-70.312;0.000;0.000;-843.750;-914.062;-70.312;421.875;-914.062;1125.000;-984.375;1125.000;-914.062;843.750;-1265.625;1265.625;70.312;-70.312;70.312;0.000;0.000;-914.062;-421.875;70.312;0.000;1406.250;0.000;0.000;70.312;0.000;0.000;0.000;0.000;70.312;0.000;70.312;0.000;0.000;0.000;70.312;70.312;0.000;0.000;70.312;0.000;0.000;70.312;-70.312;-1828.125;-70.312;0.000;0.000;70.312;421.875;-492.188;2179.688;-1757.812;914.062;-1195.312;1195.312;-1195.312;-70.312;0.000;-70.312;70.312;1406.250;-1476.562;0.000;1546.875;0.000;0.000;-1546.875;632.812;-492.188;70.312;70.312;140.625;0.000;-140.625;-210.938;140.625;421.875;70.312;421.875;0.000;-632.812;703.125;70.312;-70.312;0.000;-140.625;-70.312;0.000;0.000;-70.312;0.000;0.000;-70.312;-70.312;0.000;-70.312;0.000;-70.312;0.000;0.000;0.000;0.000;0.000;-632.812;0.000;632.812;-70.312;0.000;-562.500;562.500;0.000;0.000;0.000;-281.250;210.938;0.000;0.000;0.000;0.000;0.000;0.000;-70.312;210.938;-210.938;70.312;-70.312;0.000;0.000;70.312;-70.312;0.000;70.312;281.250;-281.250;0.000;140.625;70.312;-703.125;0.000			1														
4	Spectrogram 1	1	14.337817378	14.604077402	14.3680	0.2663	6768.885	14311.358	7312.500	7542.473	7500.000;7500.000;7500.000;7500.000;7500.000;7500.000;7312.500;7312.500;7312.500;7312.500;7312.500;7312.500;7312.500;7312.500;7125.000;7687.500;7125.000;7312.500;7125.000;7125.000;7125.000;7312.500;7125.000;7125.000;7312.500;8062.500;7312.500;7312.500;7687.500;7875.000;6937.500;9000.000;7312.500;7687.500;6937.500;7500.000;7500.000;8437.500;7500.000;7312.500;7500.000;7312.500;7500.000;7500.000;7125.000;7125.000;7312.500;7312.500;7312.500;7312.500;7312.500;7312.500;7312.500;7125.000;6937.500;7125.000;7125.000;7312.500;6937.500;7312.500;7125.000;6937.500;7500.000;6937.500;7312.500;7875.000;7125.000;7312.500;7125.000;7312.500;7312.500;9187.500;7125.000;7125.000;7125.000;7125.000;6937.500;7500.000;7312.500;7125.000;6937.500;9937.500;7312.500;7312.500;7125.000;7312.500;7125.000;7687.500;7125.000;6937.500;6937.500;8812.500;7312.500;6937.500;11812.500;7125.000;7125.000;11062.500;7312.500;7312.500	0.000;0.000;0.000;0.000;0.000;-70.312;0.000;0.000;0.000;0.000;0.000;0.000;0.000;-70.312;210.938;-210.938;70.312;-70.312;0.000;0.000;70.312;-70.312;0.000;70.312;281.250;-281.250;0.000;140.625;70.312;-351.562;773.438;-632.812;140.625;-281.250;210.938;0.000;351.562;-351.562;-70.312;70.312;-70.312;70.312;0.000;-140.625;0.000;70.312;0.000;0.000;0.000;0.000;0.000;0.000;-70.312;-70.312;70.312;0.000;70.312;-140.625;140.625;-70.312;-70.312;210.938;-210.938;140.625;210.938;-281.250;70.312;-70.312;70.312;0.000;703.125;-773.438;0.000;0.000;0.000;-70.312;210.938;-70.312;-70.312;-70.312;1125.000;-984.375;0.000;-70.312;70.312;-70.312;210.938;-210.938;-70.312;0.000;703.125;-562.500;-140.625;1828.125;-1757.812;0.000;1476.562;-1406.250;0.000			1														
5	Spectrogram 1	1	15.592815006	16.011513974	15.6213	0.4187	5415.108	15955.230	7687.500	10540.122	6000.000;6000.000;5812.500;5625.000;6187.500;6750.000;6562.500;6750.000;7312.500;7500.000;7687.500;8250.000;8437.500;8625.000;6000.000;5812.500;9562.500;5625.000;5437.500;9937.500;5812.500;10312.500;5812.500;5437.500;6000.000;6000.000;5812.500;5437.500;7687.500;6375.000;5812.500;5437.500;5812.500;5625.000;7875.000;6187.500;5812.500;5812.500;5437.500;6937.500;5812.500;5437.500;6187.500;9000.000;9000.000;9000.000;8812.500;8625.000;5812.500;5812.500;5625.000;8250.000;8250.000;8250.000;8250.000;5625.000;5625.000;5437.500;5812.500;5625.000;5812.500;5625.000;5625.000;5812.500;5812.500;5625.000;5812.500;6000.000;6000.000;6187.500;6187.500;5812.500;6562.500;6562.500;6562.500;5437.500;7875.000;5625.000;7875.000;5625.000;5625.000;9562.500;9562.500;9750.000;5812.500;5437.500;13687.500;5437.500;7500.000;5625.000;6000.000;5812.500;7687.500;5625.000;5812.500;5812.500;5812.500;5812.500;14437.500;7687.500;5625.000;5625.000;5437.500;6375.000;5625.000;5625.000;8250.000;5812.500;7312.500;5437.500;7500.000;5437.500;7687.500;5812.500;6000.000;6562.500;5437.500;6000.000;6000.000;6000.000;5812.500;5625.000;5437.500;5812.500;9937.500;9937.500;9937.500;9375.000;7687.500;6000.000;9562.500;9000.000;8437.500;8437.500;7687.500;7875.000;7875.000;7875.000;7687.500;7687.500;5812.500;5625.000;5812.500;5625.000;5437.500;7312.500;7687.500;6937.500;6937.500;5625.000;6375.000;5812.500;5812.500;5625.000;5812.500;5812.500;5625.000	0.000;-70.312;-70.312;210.938;210.938;-70.312;70.312;210.938;70.312;70.312;210.938;70.312;70.312;-984.375;-70.312;1406.250;-1476.562;-70.312;1687.500;-1546.875;1687.500;-1687.500;-140.625;210.938;0.000;-70.312;-140.625;843.750;-492.188;-210.938;-140.625;140.625;-70.312;843.750;-632.812;-140.625;0.000;-140.625;562.500;-421.875;-140.625;281.250;1054.688;0.000;0.000;-70.312;-70.312;-1054.688;0.000;-70.312;984.375;0.000;0.000;0.000;-984.375;0.000;-70.312;140.625;-70.312;70.312;-70.312;0.000;70.312;0.000;-70.312;70.312;70.312;0.000;70.312;0.000;-140.625;281.250;0.000;0.000;-421.875;914.062;-843.750;843.750;-843.750;0.000;1476.562;0.000;70.312;-1476.562;-140.625;3093.750;-3093.750;773.438;-703.125;140.625;-70.312;703.125;-773.438;70.312;0.000;0.000;0.000;3234.375;-2531.250;-773.438;0.000;-70.312;351.562;-281.250;0.000;984.375;-914.062;562.500;-703.125;773.438;-773.438;843.750;-703.125;70.312;210.938;-421.875;210.938;0.000;0.000;-70.312;-70.312;-70.312;140.625;1546.875;0.000;0.000;-210.938;-632.812;-632.812;1335.938;-210.938;-210.938;0.000;-281.250;70.312;0.000;0.000;-70.312;0.000;-703.125;-70.312;70.312;-70.312;-70.312;703.125;140.625;-281.250;0.000;-492.188;281.250;-210.938;0.000;-70.312;70.312;0.000;-70.312			1														
6	Spectrogram 1	1	17.754405875	18.378053888	18.1920	0.6236	4738.220	17504.274	5062.500	12766.054	5062.500;5062.500;5062.500;5250.000;5437.500;5812.500;5625.000;6000.000;5062.500;5250.000;6562.500;5062.500;6000.000;7312.500;8062.500;5062.500;4875.000;8437.500;8437.500;5437.500;5812.500;6375.000;4875.000;6187.500;4875.000;5062.500;4875.000;4875.000;4875.000;5437.500;5062.500;5812.500;4875.000;5062.500;7312.500;5062.500;5062.500;5062.500;5250.000;5437.500;5062.500;5250.000;4875.000;5625.000;5250.000;4875.000;6187.500;6937.500;5250.000;4875.000;5625.000;5625.000;5625.000;5437.500;9937.500;9937.500;5625.000;9375.000;9187.500;9187.500;9000.000;9000.000;5062.500;5250.000;5625.000;5062.500;5625.000;5625.000;5250.000;5250.000;5625.000;5062.500;8812.500;4875.000;9000.000;9000.000;9000.000;5812.500;5250.000;5437.500;5250.000;5437.500;9750.000;4875.000;9750.000;5250.000;5812.500;5250.000;5062.500;5625.000;5062.500;5625.000;5250.000;10312.500;5250.000;5250.000;5250.000;5250.000;5625.000;5062.500;5437.500;5250.000;5062.500;5625.000;5625.000;5625.000;5437.500;5437.500;5437.500;5625.000;5625.000;5437.500;5437.500;5437.500;5812.500;5437.500;5625.000;5437.500;5437.500;5250.000;5250.000;5250.000;5812.500;5812.500;5437.500;5062.500;5062.500;4875.000;4875.000;5625.000;5437.500;5437.500;5250.000;5062.500;4875.000;6562.500;5812.500;5437.500;5062.500;5250.000;4875.000;9750.000;9187.500;5250.000;8625.000;8437.500;8437.500;8250.000;8062.500;7875.000;7687.500;5250.000;4875.000;5062.500;7500.000;5625.000;5625.000;5062.500;5250.000;4875.000;5812.500;5250.000;5625.000;7125.000;5062.500;5250.000;5437.500;4875.000;5250.000;4875.000;5812.500;5250.000;6750.000;5625.000;5437.500;4875.000;6750.000;5625.000;5812.500;5625.000;5437.500;5625.000;5812.500;5812.500;5812.500;5437.500;5625.000;6562.500;5625.000;5437.500;5062.500;5250.000;5437.500;6562.500;5062.500;5812.500;6562.500;5625.000;5625.000;6562.500;4875.000;5625.000;5250.000;6562.500;5625.000;5062.500;5250.000;5625.000;6937.500;5062.500;5625.000;5250.000;5062.500;5625.000;5625.000;5437.500;5812.500;5437.500;6750.000;5625.000;5250.000;6562.500;6750.000;6750.000;5250.000;5625.000;4875.000;5062.500;6562.500;6562.500;5062.500;5250.000;5250.000;5625.000	0.000;0.000;70.312;70.312;140.625;-70.312;140.625;-351.562;70.312;492.188;-562.500;351.562;492.188;281.250;-1125.000;-70.312;1335.938;0.000;-1125.000;140.625;210.938;-562.500;492.188;-492.188;70.312;-70.312;0.000;0.000;210.938;-140.625;281.250;-351.562;70.312;843.750;-843.750;0.000;0.000;70.312;70.312;-140.625;70.312;-140.625;281.250;-140.625;-140.625;492.188;281.250;-632.812;-140.625;281.250;0.000;0.000;-70.312;1687.500;0.000;-1617.188;1406.250;-70.312;0.000;-70.312;0.000;-1476.562;70.312;140.625;-210.938;210.938;0.000;-140.625;0.000;140.625;-210.938;1406.250;-1476.562;1546.875;0.000;0.000;-1195.312;-210.938;70.312;-70.312;70.312;1617.188;-1828.125;1828.125;-1687.500;210.938;-210.938;-70.312;210.938;-210.938;210.938;-140.625;1898.438;-1898.438;0.000;0.000;0.000;140.625;-210.938;140.625;-70.312;-70.312;210.938;0.000;0.000;-70.312;0.000;0.000;70.312;0.000;-70.312;0.000;0.000;140.625;-140.625;70.312;-70.312;0.000;-70.312;0.000;0.000;210.938;0.000;-140.625;-140.625;0.000;-70.312;0.000;281.250;-70.312;0.000;-70.312;-70.312;-70.312;632.812;-281.250;-140.625;-140.625;70.312;-140.625;1828.125;-210.938;-1476.562;1265.625;-70.312;0.000;-70.312;-70.312;-70.312;-70.312;-914.062;-140.625;70.312;914.062;-703.125;0.000;-210.938;70.312;-140.625;351.562;-210.938;140.625;562.500;-773.438;70.312;70.312;-210.938;140.625;-140.625;351.562;-210.938;562.500;-421.875;-70.312;-210.938;703.125;-421.875;70.312;-70.312;-70.312;70.312;70.312;0.000;0.000;-140.625;70.312;351.562;-351.562;-70.312;-140.625;70.312;70.312;421.875;-562.500;281.250;281.250;-351.562;0.000;351.562;-632.812;281.250;-140.625;492.188;-351.562;-210.938;70.312;140.625;492.188;-703.125;210.938;-140.625;-70.312;210.938;0.000;-70.312;140.625;-140.625;492.188;-421.875;-140.625;492.188;70.312;0.000;-562.500;140.625;-281.250;70.312;562.500;0.000;-562.500;70.312;0.000;140.625			1														
